"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 57189426326 (i) on (i)","Chatterjee, Debashis","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"202 57402169200 (i) on (i)","Chatterjee, Payel","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"203 7402978047 (i) on (i)","Chaudhuri, Santwana","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"204 57540553600 (i) on (i)","Das, Chandrima","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"205 57084672400 (i) on (i)","das Gupta, Ranajit  Das Gupta, Ranajit","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"206 56875397600 (i) on (i)","Dastidar, Raja","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"207 57198570295 (i) on (i)","Datta, Abhijit","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"208 10043191900 (i) on (i)","Datta, Kunal","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"209 57215770661 (i) on (i)","De, Sankar","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"210 57658484500 (i) on (i)","Dey, Subhodeep","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"211 56516164000 (i) on (i)","Dutta, Debprotim","1","1","Amazon.com, Inc.","Seattle","United States"
"","View last title","","","",""
"","","","","","",""
"212 55710939900 (i) on (i)","Farhat, Anam","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"213 57656602500 (i) on (i)","Ganguly, Anindya","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"214 55807353300 (i) on (i)","Garg, Manisha","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"215 57195149355 (i) on (i)","Ghosh, Mousumi","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"216 57216311429 (i) on (i)","Ghosh, Syamal","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"217 57225668866 (i) on (i)","Goel, Abhishek","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"218 55491978400 (i) on (i)","Gupta, Ajit Das  Gupta, A.D.","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"219 57220061144 (i) on (i)","Gupta, Shalini","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"220 57214112180 (i) on (i)","Jain, Amit","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"221 57232884600 (i) on (i)","Jaiswall, Manju","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"222 57002467900 (i) on (i)","Jha, Prem Shankar","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"223 57289269600 (i) on (i)","Jhamtani, Aashish","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"224 22334220000 (i) on (i)","Kamath, B. Narasimha","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"225 15076651900 (i) on (i)","Kamath, Narasimha B.","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"226 15519501200 (i) on (i)","Kamath B, Narasimha","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"227 57888619200 (i) on (i)","Kango, Ujjwal","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"228 57553569300 (i) on (i)","Kaur, Jasleen","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"229 57203802109 (i) on (i)","Krishnan, Akash","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"230 57029738700 (i) on (i)","Krishnan, K. S.","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"231 57737792600 (i) on (i)","Kulashri, Aditya","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"232 7101649944 (i) on (i)","Kumar, C. Krishna","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"233 26659512400 (i) on (i)","Kumar, Krishna C.","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"234 55456380000 (i) on (i)","Kumar, Milan","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"235 57738918700 (i) on (i)","Kumar, Sudarshan","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"236 57829926100 (i) on (i)","Kumari, Rashmi","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"237 57213657122 (i) on (i)","Majumdar, M.","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"238 57465681200 (i) on (i)","Majumdar, Ramanuj","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"239 49964202800 (i) on (i)","Mandal, Rajesh","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"240 37665413900 (i) on (i)","Mandal, Sujit K.Brahmochary","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"241 57280873800 (i) on (i)","Mehra, Ankur","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"242 57210716018 (i) on (i)","Menon, Krishnakumar","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"243 57205658432 (i) on (i)","Mishra, Prashant","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"244 55846866500 (i) on (i)","Mitra, Ankan","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"245 57192038763 (i) on (i)","Mitter, Ranjan","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"246 36176092000 (i) on (i)","Mohan, Guhan","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"247 56307615700 (i) on (i)","Mukherjee, Arindam","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"248 57210510308 (i) on (i)","Mukherjee, Subhankar","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"249 55376283000 (i) on (i)","Mukhopadhyay, Arun G.","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"250 56959506200 (i) on (i)","Mukhopadhyoy, A.","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"251 57194047226 (i) on (i)","Nandini, S.","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"252 25825405000 (i) on (i)","Nangia, Shreyas","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"253 57681911900 (i) on (i)","Narayanan, Akshay","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"254 57213390658 (i) on (i)","Nitika","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"255 57214036446 (i) on (i)","Pandit, K.","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"256 57221537029 (i) on (i)","Pankaj, Lalit","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"257 23006068000 (i) on (i)","Parthasarathy, Aditya","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"258 57215010547 (i) on (i)","Prabhala, Madhuri","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"259 57218223701 (i) on (i)","Pradhan, Kunal","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"260 57761366200 (i) on (i)","Puthan Purayil, Mufsin","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"261 56154200900 (i) on (i)","Raipet, Sadhalaxmi","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"262 57190818513 (i) on (i)","Ramkumar, B.","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"263 57189671428 (i) on (i)","Rao, N. Krishna","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"264 57292601000 (i) on (i)","Rath, Sambit Brata","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"265 57208131308 (i) on (i)","Ray, Sohini","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"266 56012044000 (i) on (i)","Ray, Subhasis","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"267 57210309943 (i) on (i)","Ray Chaudhuri, Bikramjit","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"268 24797007900 (i) on (i)","Reddy, V. Nagi","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"269 56102390400 (i) on (i)","Risbud, Sushrut","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"270 57210504207 (i) on (i)","Roy, Moumita","1","0","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"271 57214046956 (i) on (i)","Roy, Rahul","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"272 55510077900 (i) on (i)","Roy, Shankha","1","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
