"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"64 55468821300 (i) on (i)","Sharma, Megha  Sharma, M.","10","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"65 57193496608 (i) on (i)","Arya, Alka  Arya, A.","9","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"66 23003355800 (i) on (i)","Bhattacherjee, Debashish  BHATTACHERJEE, DEBASHISH   Bhattacherjee, D.","9","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"67 57680477400 (i) on (i)","Chakraborty, S. K.","9","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"68 55169980800 (i) on (i)","Chandra, Nirmal Kumar","9","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"69 7403002022 (i) on (i)","Chattopadhyay, Saibal  Chattopadhyay, S.","9","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"70 55492168000 (i) on (i)","Kumar, Rajiv","9","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"71 36118148200 (i) on (i)","Mukherjee, Conan","9","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"72 6506650185 (i) on (i)","Mustafi, Chandan Kumar  Mustafi, Chandan K.   Mustafi, C. K.","9","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"73 57214024302 (i) on (i)","Dey, Priyadarshini","8","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"74 7403964197 (i) on (i)","Ghosh, Asim","8","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"75 54418945000 (i) on (i)","Pant, Anirvan","8","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"76 7401592396 (i) on (i)","Sen, Arijit","8","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"77 56387205300 (i) on (i)","Unni, Venugopal K.  Unni, V. K.","8","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"78 57211331862 (i) on (i)","Bansal, Avijit","7","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"79 56004187900 (i) on (i)","Bharadwaj, Apoorva","7","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"80 7102090195 (i) on (i)","Chakrabarti, Binay Bhushan  Chakraborty, B. B.   Chakrabarti, B. B.","7","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
