"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"37 57203938857 (i) on (i)","Mallick, Eeman  Mallick (Basu), Eeman","4","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"38 57203859577 (i) on (i)","Parihar, Prateeksha","2","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"39 57205354520 (i) on (i)","Shah, Arunima","2","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"40 57213701844 (i) on (i)","Sharma, Namrata","3","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"41 57191857420 (i) on (i)","Shukla, Rashmi","3","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"42 57194721035 (i) on (i)","Singh, Shalabh","6","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"43 57191826850 (i) on (i)","Srivastava, Himanshu S.  Srivastava, Himanshu S.   Srivastava, Himanshu Shekhar","5","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"44 55923991400 (i) on (i)","Swain, Chandrakanta","2","2","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"45 57206721701 (i) on (i)","Ansari, Sana","6","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"46 57223167333 (i) on (i)","Arora, Somya","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"47 57208147017 (i) on (i)","Banerjee, Abhishek","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"48 57194722045 (i) on (i)","Basu, Eeman","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"49 57219241507 (i) on (i)","Chakravorty, Arjun","4","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"50 57208142775 (i) on (i)","Chatterjee, Subham","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"51 57212340476 (i) on (i)","Devaguptapu, Adviti","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"52 57225219130 (i) on (i)","Dharmani, Pranav","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"53 57224966567 (i) on (i)","Gupta, Anuj","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"54 57219851407 (i) on (i)","Gupta, Priyanka","3","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"55 55584796752 (i) on (i)","Gupta, Suman","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"56 57208418022 (i) on (i)","Gupta, Sumeet","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"57 57215489629 (i) on (i)","Haridoss, Lokesh","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"58 56662918000 (i) on (i)","Hegde, Dinesh S.  Hegde, D. S.","5","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"59 57201337805 (i) on (i)","Jha, R. K.","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"60 57217170628 (i) on (i)","Kancharla, Raviteja","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"61 57085486900 (i) on (i)","Kumar, Subhash","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"62 57208292211 (i) on (i)","Kumar, Sushil","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"63 57222510087 (i) on (i)","Mehta, Mihir P.","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"64 57733497500 (i) on (i)","P, Jithin  Jithin, P.","8","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"65 57218380286 (i) on (i)","Pandey, Amit Kumar","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"66 57197836262 (i) on (i)","Parashar, Archana","6","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"67 57221078919 (i) on (i)","Radhakrishnan, Jayanthi","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"68 57208145256 (i) on (i)","Sahakari, Nikhil","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"69 57219806436 (i) on (i)","Sanchita, Kuchi  Kuchi, Sanchita","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"70 57237777600 (i) on (i)","Singh, Ranjeet","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"71 57216425706 (i) on (i)","Sivakumar, Sandeep N.V.  Sivakumar, S. N.V.   Sivakumar, Sandeep","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"72 57225316521 (i) on (i)","Soni, Nitin","3","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"73 57715511200 (i) on (i)","Suman, Shekhar","1","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"74 57220899095 (i) on (i)","Sur, Jagan Kumar","2","1","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"75 57467000300 (i) on (i)","Agarwal, Sumit","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"76 57481787600 (i) on (i)","Anantharaman, Rajesh","2","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"77 57310717600 (i) on (i)","Bhat, Ullal Manohar","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"78 57222611054 (i) on (i)","Chauhan, Jitendra Pratap Singh","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"79 57216506202 (i) on (i)","Ganguly, Sanjeev","2","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"80 57215498895 (i) on (i)","Gude, Kranthi Kiran","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"81 57215500885 (i) on (i)","Madanapalli, Virinchi Acharlu","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"82 57902331200 (i) on (i)","Mehta, Mihir","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"83 57224631266 (i) on (i)","Mehta, Mihir P.","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"84 57215488493 (i) on (i)","Nishanth, Kara Shri","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"85 57466974400 (i) on (i)","Pramanik, Paritosh","2","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"86 55901348900 (i) on (i)","Prasad, Ajit","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"87 57215507812 (i) on (i)","Saurabh, Kumar","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"88 57224739178 (i) on (i)","Saxena, Navin Kumar","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"89 57215501166 (i) on (i)","Shaik, Saif Uddin","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"90 57215026528 (i) on (i)","Sonawane, Bhaurao","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"91 57224726841 (i) on (i)","Swain, Chandrakant","1","0","Indian Institute of Management Raipur","Raipur","India"
"","View last title","","","",""
"","","","","","",""
