"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"101 6505969203 (i) on (i)","Anurag, Priyatam","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"102 8344159300 (i) on (i)","Arora, Aman","3","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"103 57091652100 (i) on (i)","Chaddha, Kavita","3","1","Indira Gandhi National Open University","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"104 57226650499 (i) on (i)","Chandra, Girish","3","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"105 57204663666 (i) on (i)","Dashottar, Surya","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"106 57220907365 (i) on (i)","Garg, Ajay Kumar  Garg, Ajay K.","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"107 55180653100 (i) on (i)","Hajela, Ashish","3","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"108 57220157864 (i) on (i)","Kathuria, Vinish","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"109 55701819500 (i) on (i)","Purwar, Prem Chandra  Purwar, P. C.","3","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"110 55600298700 (i) on (i)","Sahadevan, K. G.","3","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"111 57221722130 (i) on (i)","Saxena, Vedika","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"112 57204872983 (i) on (i)","Singh, Prakash","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"113 57189624399 (i) on (i)","Sowmya, Subramaniam","3","3","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"114 55431296800 (i) on (i)","Srinivasan, Sridhar  Srinivasan, S.","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"115 57195109740 (i) on (i)","Srivastava, Ritu","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"116 57222477239 (i) on (i)","Tiwary, Mrityunjay Kumar  Tiwary, Mrityunjay K.","3","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"117 57201667414 (i) on (i)","Vipul, V.","3","3","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"118 57673010600 (i) on (i)","Aggarwal, Eshika","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"119 57223244262 (i) on (i)","Arora, Jagriti","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"120 55844887600 (i) on (i)","Asthana, Vinay","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"121 57195323779 (i) on (i)","Bhatnagar, Mohit","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"122 57192410367 (i) on (i)","Dubey, Ashish","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"123 57208091161 (i) on (i)","Gupta, Kriti Bardhan","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"124 57222290533 (i) on (i)","Jain, Ashish","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"125 56607417000 (i) on (i)","John Ben, P.","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"126 57218586082 (i) on (i)","Kamal, Jai","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"127 57223208504 (i) on (i)","Khalek, Sk Abu","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"128 57224403582 (i) on (i)","Kohar, Amit","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"129 56872040100 (i) on (i)","Kumar, Anand","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"130 28167599200 (i) on (i)","Misra, Sangeeta D.","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"131 57223012941 (i) on (i)","Mittal, Ishan","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"132 57225273101 (i) on (i)","Nigam, Ashutosh","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"133 55603051400 (i) on (i)","Ojha, Raj Kumar  Ojha, R. K.","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
