Author,Documents,h-index,Affiliation,City,Country/Territory
"Bhuvad, Sushant Suresh  Bhuvad, Sushant   Bhuvad, Sushant S.",7.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Bodda, Sivaramarao  Bodda, Sivaramrao",7.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Karmakar, Banashri",7.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Kumar, Arun",7.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Jha, Sonal",6.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Pal, Avijit",6.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Rani, Sonia",6.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Lata, Akash  Lata, A.",5.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Mondal, Arindam",5.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Rachuri, Sri Pramodh",5.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Rajput, S. S.  Rajput, S. S.   Rajput, Swati Singh",5.0,3.0,Indian Institute of Technology Bhilai,Raipur,India
"Rana, Naba Kumar  Rana, Naba K.   Rana, N. K.",5.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Sao, Yogendra",5.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Seth, Abhay Deep",5.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Ali, Suzan K.Subidh  Ali, S. K.Subidh   Ali, Suzan",4.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Ansari, Ahtisham Ali",4.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Bhattacharyya, Pramit",4.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Das, Tanmay",4.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Duryodhan, Vijay S.  Duryodhan, V. S.",4.0,4.0,Indian Institute of Technology Bhilai,Raipur,India
"Jacob, Naveen Varghese",4.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Pradhan, Anubhav",4.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
Aikata,3.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Bhushan, Saksham",3.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Damle, Snigdha",3.0,3.0,Indian Institute of Technology Bhilai,Raipur,India
"Kumar, Atul L.N.Arun  Kumar, Atul   Kumar, A. L.N.Arun",3.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Maurya, Poonam",3.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
