Author,Documents,h-index,Affiliation,City,Country/Territory
"Banerjee, Srijib",4.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Dutta, Sudakshina",4.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Gaonkar, Rajesh S.Prabhu",4.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Sanjeev, Mithun M.  Sanjeev, M.",4.0,2.0,Indian Institute of Technology Goa,Ponda,India
"Gowtham, V.  V.Gowtham",3.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Israyelu, M.",3.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Prakash, Jai  Prakash, J.",3.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Priyadarsini, Minerva",3.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Thirupathi, Nadimetla  Thirupathi, N.",3.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Fernandes, Rushil",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Jain, Sahaj",2.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Jayaganthan, Sneha",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Kashikar, Prachi",2.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Mathew, Prince S.Manu  Mathew, Prince   Mathew, P. S.Manu",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Mhaske, Krishna",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Naik Dessai, Amey",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Nayagam, Chitra S.  Nayagam, Chitra",2.0,2.0,Indian Institute of Technology Goa,Ponda,India
"Neelakandan, R.",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Prasad, U. Rajendra",2.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Prasad D, Shakthi",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Rashid, Ria",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Roy, Roumita",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Saini, Shelly",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Shafrin, K. S.",2.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Thomas, Anna",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Vishwakarma, Prasoon",2.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Bansal, Avya",1.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Bhade, Pavitra Prakash",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Bhatnagar, P.",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"D Kore, Sachin",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Dessai, Amey Naik",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Doke, Piyush",1.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Fartyal, Neeraj Singh",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Haldar, Sandip",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Jacob, T. I.",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Jonwal, Sunil Kumar",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Kevadiya, Rutvik",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Khan, Saquib",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Khowal, Pooja",1.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Kottilingal, Rajeev Kumar",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Kumar, Avinash",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Kumar, Jitendra",1.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Leo, John V.",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Marwah, Himanshu",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Mehta, Svara",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Nadimetla, Thirupathi",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Naik, Darshay",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Naikdesai, Amey",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Panda, Swagat Kumar",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Pandit, Saptesh S.",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Panuganti, Kranthi",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
Partiksha,1.0,0.0,Indian Institute of Technology Goa,Ponda,India
Pooja,1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Prakash, Adarsh",1.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Prasad, Shakthi D.",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Singh, Saurabh",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Suri, Aayush",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Upputuri, Rajendra Prasad",1.0,1.0,Indian Institute of Technology Goa,Ponda,India
"Vaghasia, Yutiben",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
"Verma, Ajeet Kumar",1.0,0.0,Indian Institute of Technology Goa,Ponda,India
