Author,Documents,h-index,Affiliation,City,Country/Territory
"Dutta, Goutam",21.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Ahlawat, Satyadev",19.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Arun, Ravi Kumar  Arun, Ravi K.   Arun, R.",19.0,10.0,Indian Institute of Technology Jammu,Jammu,India
"Kathuria, Ankit",18.0,7.0,Indian Institute of Technology Jammu,Jammu,India
"Kaur, Harkeerat",18.0,7.0,Indian Institute of Technology Jammu,Jammu,India
"Ghosh, Kankat  Ghosh, K.",17.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Mahajan, Suruchi",17.0,13.0,Indian Institute of Technology Jammu,Jammu,India
"Satya Sekhar, B.  Sekhar Bhogilla, Satya   Bhogilla, Satya Sekhar   Satya Sekhar, B.",17.0,11.0,Indian Institute of Technology Jammu,Jammu,India
"Chembolu, Vinay  Chembolu, V.",16.0,6.0,Indian Institute of Technology Jammu,Jammu,India
"Naz, Syed Farah",16.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Rajput, Arvind Kumar  Rajput, Arvind K.",15.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Bhaduri, Gaurav A.  Bhaduri, Gaurav Ashok   Bhaduri, Gaurav A.   Bhaduri, G.   Bhaduri, G. A.",14.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Patil, R. U.",14.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Bhowmik, Riya  Bhowmik, R.",13.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Ajay",13.0,6.0,Indian Institute of Technology Jammu,Jammu,India
"Padwal, Manisha B.  Padwal, Manisha B.   Padhwal, Manisha   Padwal, M. B.",13.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Aanchna  Sharma, A.",13.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Shiva, S.  Sekar, Shiva",13.0,6.0,Indian Institute of Technology Jammu,Jammu,India
"Yadav, Ashutosh  Yadav, A.",13.0,6.0,Indian Institute of Technology Jammu,Jammu,India
"Koshy, Nevin",12.0,8.0,Indian Institute of Technology Jammu,Jammu,India
"Modem, Sudhakar",12.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Saxena, Alok Kumar",12.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Beniwal, Surendra  Beniwal, S.",11.0,7.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Shaifu",11.0,6.0,Indian Institute of Technology Jammu,Jammu,India
"Hasan, Sartaj Ul  Ul Hasan, Sartaj",11.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Kalra, Sahil",11.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Pal, Vijay Kumar",11.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Vashisth, Manmohan",11.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Shukla, Anup",10.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Varma, Rajendra K.  Varma, R. K.   Varma, Rajendra",10.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Arun Kumar, P.",9.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Ganie, Javid Ahmad  Ganie, Javid A.   Ganie, J. A.   Ganie, Javeed A.",9.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Kotwal, Shashi Bhushan  Kotwal, S. B.   Bhushan Kotwal, Shashi",9.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Nimdeo, Yogesh M.  Nimdeo, Yogesh",9.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Sarkar, Tanmay",9.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Chauhan, Pankaj",8.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Arvind",8.0,1.0,Hebrew University of Jerusalem,Jerusalem,Israel
"Kumar, Rajiv  KUMAR, RAJIV",8.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Neog, Bhaskar Jyoti  Neog, Bhaskar",8.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Pothukuchi, Harish",8.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Saini, Haneesh",8.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Thapar, Sapna",8.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Wani, Insha",8.0,7.0,Indian Institute of Technology Jammu,Jammu,India
"Zargar, Mehran Manzoor  Zargar, Mehran M.",8.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Prabhat Arun  Kumar, P.   Kumar, P. Arun   Kumar, Prabhat",7.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Malhotra, Dikshant",7.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Pathania, Akshay",7.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Singh, Prasant",7.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Sofi, Mohammad Ayoub",7.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Zhang, Jinghua  Zhang, J.",7.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Bera, Ashok  Bera, A.",6.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Biswas, Saurabh",6.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Koul, Ashwani",6.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Nitish",6.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Mir, Ajaz Akbar  Mir, Ajaz",6.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Mumtaz, Deebha",6.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Singh, Harpreet",6.0,4.0,Indian Institute of Technology Jammu,Jammu,India
"Varghese, Joby",6.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Yadava, Khushboo",6.0,5.0,Indian Institute of Technology Jammu,Jammu,India
"Banday, Yusra",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Hota, Pradosh Kumar",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Hussain, Yaseen",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Isanaka, Bhargav Reddy  Isanaka, B. R.",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Kitture, Rahul Dattatraya",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Nasiruddin, Sheikh",5.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Pandey, Ankit Kumar  Pandey, Ankit",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Patidar, Deepesh  Patidar, D.",5.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Shrivastava, Abhishek",5.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Chaudhary, Shubham",4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Garg, Parul",4.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Girdher, Amina",4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Jamatia, Rimen",4.0,4.0,Indian Institute of Technology Jammu,Jammu,India
Kamal,4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kar, Samir  Kar, S.",4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Katiyar, Bharti",4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kour, Jasdeep",4.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Surender Anand  Kumar, S. Anand   Kumar, Surender",4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
Sadbhawna,4.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Singh, Harsh Vardhan  Singh, Harsh",4.0,3.0,Indian Institute of Technology Jammu,Jammu,India
"Singh, Varsha  Jha (Singh), Varsha",4.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Wani, Tawseef Ahmad  Ahmad Wani, Tawseef",4.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Ali, Murtiza",3.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Biswas, Ritujoy",3.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Chouhan, Shivam Singh",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Divya",3.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Sonam",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
