Author,Documents,h-index,Affiliation,City,Country/Territory
"Saini, Aradhya",10.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Samadhiya, Ashutosh",10.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sangal, Aditi  Sangal, A.",10.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sarkar, S.",10.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Saxena, Sachin  Saxena, S.",10.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Selvakumar, Purushotham  Selvakumar, P.",10.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sen, Mohan  Sen, M.",10.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Ajay D.  Sharma, A.   Sharma, Ajay",10.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Deepak",10.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Rajni C.  Sharma, R.   Sharma, Rajni   Sharma, R. C.",10.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Reena A.  Sharma, R.   Sharma, Reena   Sharma, R. A.",10.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Sharma, Vishal  Sharma, V.",10.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Singh, Gayaan K.  Singh, G. K.   Singh, Gayaan   Singh, G.",10.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Singh, Nirupma  Singh, Nirupama",10.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
Sulaxna,10.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Tyagi, Akanksha  Tyagi, A.",10.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Yadav, Ashish Mohan",10.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Yadav, Sarita  Yadav, S.",10.0,1.0,"National Institute of Technology, Uttarakhand",Sumari,India
"Yadav, Sujeet",10.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
Yukta,10.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Aasi, Harpreet Kaur",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Agarwal, Charu",9.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
"Aggrawal, Sudiksha",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Agnihotri, Puneet Kr  Agnihotri, P. K.   Agnihotri, P. Kr",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Ali, Nadir",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
Amit,9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Anil Naik, Kanasottu  Anil Naik, K.   Naik, K. A.   Naik, Kishankumar",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Arora, Meenakshi  Arora, M.",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Arora, Nitin  Arora, N.",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Arya, Deeksha",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bhardwaj, Shubhrajyotsna  Bhardwaj, Shubhrajyotsana",9.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
"Bhuvanesh, E.",9.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Biswas, Shalini  Biswas, S.",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chandra, Shanti  Chandra', S.   Chandra, S.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chaudhary, Mohit",9.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
"Chauhan, Akhilesh K.  Chauhan, Akhilesh K.   Chauhan, Akhilesh Kumar   Chauhan, A. K.",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Dash, Shiba Prasad",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Dhibar, Monalisha  Dhibar, M.",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Elangovan, Rajasekar",9.0,1.0,Indian Institute of Technology Roorkee,Roorkee,India
"Gaur, Vishal Kumar",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Ghosh, Tamoghna",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Inderkumar, Kochar  Kochar, Inderkumar",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Islam, Sk Sohel",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
Kalpana,9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kar, Sujata",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Katiyar, A. K.",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kaur, Inderjeet  Kaur, I.",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Krishna, Jai",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Krishnamurthi, Rajagopal  Krishnamurthi, R.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Krishnan, V. L.  Krishnan, V. L.   Krishnan, Vaidyabhushan Leela",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Ashvini",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Kapil Naresh  Kumar, K. Naresh   Kumar, Kapil",9.0,6.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Kundan Siva V.Phani  Kumar, Kundan   Kumar, K. S.V.Phani",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
