Author,Documents,h-index,Affiliation,City,Country/Territory
"Kaushika, Narendra D.  Kaushika, N. D.",67.0,19.0,Indian Institute of Technology Delhi,New Delhi,India
"Saran, Huzur  Saran, H.   Saran, Huzu",67.0,18.0,Indian Institute of Technology Delhi,New Delhi,India
"Satya, Santosh  Satya, S.",67.0,26.0,Indian Institute of Technology Delhi,New Delhi,India
"Sinha, Ashoke Kumar  Sinha, A. K.   Sinha, Ashoke K.   Sinha, Ashoke   Sinha, Alok Kumar",67.0,7.0,Indian Institute of Technology Delhi,New Delhi,India
"Toll, Tobias  Toll, T.",67.0,32.0,Indian Institute of Technology Delhi,New Delhi,India
"Venkataraman, Vivek  Venkataraman, V.",67.0,19.0,Indian Institute of Technology Delhi,New Delhi,India
"Babu, M. K.Gajendra  Babu, M. K.G.   Babu, M. K.   Babu, Mkg",66.0,13.0,Indian Institute of Technology Delhi,New Delhi,India
"Bansal, Brijesh K.  Bansal, Brijesh K.   Bansal, B. K.",66.0,19.0,Indian Institute of Technology Delhi,New Delhi,India
"Jayaraman, Girija  Jayaraman, G.",66.0,22.0,Indian Institute of Technology Delhi,New Delhi,India
"Nagpal, Ashok Kumar  Nagpal, Ashok K.   Nagpal, A. K.",66.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Nath, Sunil",66.0,21.0,Indian Institute of Technology Delhi,New Delhi,India
"Singh, Jaspal",66.0,18.0,Sungkyunkwan University,Seoul,South Korea
"Dhariwal, Sachin R.  Dhariwal, S. R.   Dhariwal, Sachin",65.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Kanseri, Bhaskar  Kanseria, Bhaskar   Kanseri, B.",65.0,9.0,Indian Institute of Technology Delhi,New Delhi,India
"Sanghi, Sanjeev  Sanghi, S.",65.0,11.0,Indian Institute of Technology Delhi,New Delhi,India
"Sharma, Utkarsh  Sharma, Utkash",65.0,10.0,Indian Institute of Technology Delhi,New Delhi,India
"Buwa, Vivek V.  Buwa, V. V.   Buwa, V.   Buwa, Vivek",64.0,21.0,Indian Institute of Technology Delhi,New Delhi,India
"Jain, Pramod Kumar  Jain, P. K.   Jain, Pk   Jain, Pramod K.",64.0,11.0,Indian Institute of Technology Delhi,New Delhi,India
"Agníhotri, Aditya N.  Agnihotri, A. N.   Agnihotri, Aditya N.   Agnihotri, A.   Agníhotri, A.",63.0,18.0,École nationale supérieure d'ingénieurs de Caen,Caen,France
"Chahar, Bhagu Ram  Chahar, Bhagu R.   Chahar, Baghu R.   Chahar, B. R.",63.0,21.0,Indian Institute of Technology Delhi,New Delhi,India
"Kaushik, Saroj  Kaushik, Seroj",63.0,9.0,Indian Institute of Technology Delhi,New Delhi,India
"Kumar, Sanjay  Kumar, S.",63.0,12.0,Indian Institute of Technology Delhi,New Delhi,India
"Bahga, Supreet Singh  Bahga, Supreet S.   Singh Bahga, Supreet   Bahga, S. S.",62.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Chakraborty, Souvik  Chakraborty, S.",62.0,22.0,Indian Institute of Technology Delhi,New Delhi,India
"Kumar, Dheeraj Bala Karuna  Kumar, Dheeraj         Kumar, D. Bala Karuna",62.0,20.0,Indian Institute of Technology Delhi,New Delhi,India
"Bhat, Bharathi  Bhat, B.",61.0,12.0,Indian Institute of Technology Delhi,New Delhi,India
"Chowdhury, Pramit Kumar  Chowdhury, Pramit K.   Chowdhury, P.   Chowdhury, Pramit   Chowdhury, P. K.",61.0,24.0,Indian Institute of Technology Delhi,New Delhi,India
"Harshan, J.  Harshan, Jagadeesh   Jagadeesh, Harshan",61.0,9.0,Indian Institute of Technology Delhi,New Delhi,India
"Singh, Pushpapraj  Singh, Pushparaj   Singh, P.",61.0,10.0,Indian Institute of Technology Delhi,New Delhi,India
"Ramesh, Namakkal G.  Ramesh, N.   Ramesh, N. G.",60.0,20.0,Indian Institute of Technology Delhi,New Delhi,India
"Sharma, Anamika K.  Sharma, A. K.   Sharma, Anamika",60.0,14.0,Indian Institute of Technology Delhi,New Delhi,India
"Singh, Anushikha",60.0,11.0,Indian Institute of Technology Delhi,New Delhi,India
"Singla, Parag  SINGLA, PARAG",60.0,16.0,Indian Institute of Technology Delhi,New Delhi,India
"Varandani, Deepak  Varandani, D.",60.0,17.0,Indian Institute of Technology Delhi,New Delhi,India
"Deep, Shashank  Deep, S.",59.0,17.0,Indian Institute of Technology Delhi,New Delhi,India
"Kaushal, Deo Raj  Kaushal, D. R.   Raj Kaushal, Deo",59.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Maheshwari, Ramkrishan  Maheshwari, Ram Krishan",59.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Modak, Subodh V.  Modak, S. V.",59.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Mohan, Manju  Mohan, M.",59.0,23.0,Indian Institute of Technology Delhi,New Delhi,India
"Saroha, Anil Kumar  Saroha, A. K.   Saroha, Anil   Saroha, A.   Saroha, Anil K.",59.0,22.0,Indian Institute of Technology Delhi,New Delhi,India
"Uma, R.",59.0,10.0,Indian Institute of Technology Delhi,New Delhi,India
"Banerjee, Varsha  Banerjee, V.",58.0,11.0,Indian Institute of Technology Delhi,New Delhi,India
"Chaudhuri, Tapan Kumar  Chaudhuri, T. K.   Chaudhuri, Tapan K.",58.0,18.0,Indian Institute of Technology Delhi,New Delhi,India
"Kulshreshtha, Ritu  Kulshreshtha, R.",58.0,21.0,Indian Institute of Technology Delhi,New Delhi,India
"Kundra, T. K.  Kundra, Tk",58.0,16.0,Indian Institute of Technology Delhi,New Delhi,India
Seema,58.0,5.0,Indian Institute of Technology Delhi,New Delhi,India
"Tripathi, Bijay Prakash  Tripathi, Bijay P.   Tripathi, B. P.",58.0,29.0,Indian Institute of Technology Delhi,New Delhi,India
"Kumar, Amit",57.0,16.0,Indian Institute of Technology Delhi,New Delhi,India
"Mishra, Saroj Kanta  Mishra, S.   Mishra, S. K.   Mishra, Shiwansha   Mishra, Saroi K.   Mishra, Saroj K.",57.0,18.0,Indian Institute of Technology Delhi,New Delhi,India
"Oberlé, Jean  Oberle, J.   Oberle, Jean   OBERLE, JEAN   Oberlé, J.",57.0,20.0,Indian Institute of Technology Delhi,New Delhi,India
"Sharma, Divakar",57.0,19.0,Indian Institute of Technology Delhi,New Delhi,India
"Gupta, Bhumesh K.  Gupta, B. K.   Gupta, Bhumesh   Gupta, B. M.",56.0,12.0,Indian Institute of Technology Delhi,New Delhi,India
"Kodamana, Hariprasad  Hariprasad, K.   Hariprasad, K. H.   Kodamana, Zheyuan Liu Hariprasad",56.0,13.0,Indian Institute of Technology Delhi,New Delhi,India
"Mittal, Atul K.  Mittal, A. K.   Mittal, Atul K.   Mittal, Atul Kumar   Mittal, A.",56.0,20.0,Indian Institute of Technology Delhi,New Delhi,India
"Ranu, Sayan",56.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Sahu, Bibhuti Bhusan  Sahu, Bibhuti B.   Sahu, B. B.",56.0,19.0,Indian Institute of Technology Delhi,New Delhi,India
"Singha, Maloy K.  Singa, Maloy K.   Singha, M.   Singha, Maloy K.   Singha, M. K.",56.0,20.0,Indian Institute of Technology Delhi,New Delhi,India
"Tiwari, Ida  Tiwari, I.",56.0,20.0,Indian Institute of Technology Delhi,New Delhi,India
"Bhowmik, Ayan  Bhowmik, A.",55.0,17.0,Indian Institute of Technology Delhi,New Delhi,India
"Chandra, Vinod",55.0,7.0,Indian Institute of Technology Delhi,New Delhi,India
"Nagendran, Selvarajan  Nagendran, S.",55.0,25.0,Indian Institute of Technology Delhi,New Delhi,India
"Premachandran, Balachandran  Premachandran, B.",55.0,14.0,Indian Institute of Technology Delhi,New Delhi,India
"Ramanath, Maya N.Seeta  Ramanath, M. N.Seeta   Ramanath, Maya",55.0,14.0,Indian Institute of Technology Delhi,New Delhi,India
"Ravishankar, V.",55.0,15.0,Indian Institute of Technology Delhi,New Delhi,India
"Saha, Sampa",55.0,14.0,Indian Institute of Technology Delhi,New Delhi,India
