Author,Documents,h-index,Affiliation,City,Country/Territory
"Khandeparkar, Kedar V.  Khandeparkar, Kedar",6.0,4.0,Indian Institute of Technology Dharwad,Dharwad,India
"Maralappanavar, Shruti  Shruti, M.",6.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Shrikanth, Venkoba  Shrikanth, V.",6.0,3.0,Indian Institute of Technology Dharwad,Dharwad,India
"Venkata, Raghavendra I.  Raghavendra, Venkata I.   Raghavendra, Venkata   Raghavendra I, Venkata   Raghavendra, I. Venkata   Venkata, Raghavendra I.",6.0,2.0,Indian Institute of Technology Dharwad,Dharwad,India
"Agarwal, Ayush",5.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Arora, Ashish",5.0,3.0,Indian Institute of Technology Dharwad,Dharwad,India
"Chatterjee, Annesha",5.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Gawas, Amitkumar S.",5.0,3.0,Indian Institute of Technology Dharwad,Dharwad,India
"Kishore, Krishna  Kishore, Venkata Krishna",5.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Parashari, Gopal Sharan  Parashari, Gopal S.",5.0,3.0,Indian Institute of Technology Dharwad,Dharwad,India
"Thube, Yogesh Subhash  Thube, Yogesh S.",5.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Dinesh, Ajul",4.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Lohit, S. K.",4.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Naik, B. Satish  Satish, Naik B.",4.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Raj, Harsh",4.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Saikia, Dimple",4.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Siddapureddy, Sudheer",4.0,2.0,Indian Institute of Technology Dharwad,Dharwad,India
"Banavath, Satish Naik",3.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Joshi, Sowmya",3.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Kulkarni, Saraswati",3.0,2.0,Indian Institute of Technology Dharwad,Dharwad,India
"Srivastava, Srishti",3.0,3.0,Indian Institute of Technology Dharwad,Dharwad,India
"Venkata Raghavendra, I.",3.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Bai, M. G.Monika",2.0,2.0,Indian Institute of Technology Dharwad,Dharwad,India
