Author,Documents,h-index,Affiliation,City,Country/Territory
"Choudhary, Rajan",41.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumari, Poonam  kumari, Poonam   Kumari, P.",41.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Panda, Aditya Narayan  Panda, Aditya N.   Panda, A. N.",41.0,15.0,Indian Institute of Technology Guwahati,Guwahati,India
"Prabhu A, Ashish  Prabhu, Ashish Anand   Prabhu, A.   Prabhu, Ashish A.   Prabhu, Ashish   Prabhu, A. Anand",41.0,14.0,Indian Institute of Technology Guwahati,Guwahati,India
"Shelke, Amit  Shelke, A.",41.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chaturvedi, Rakhi  Chaturvedi, R.",40.0,17.0,Indian Institute of Technology Guwahati,Guwahati,India
"Singh, Baleshwar  Singh, B.",40.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bhabak, Krishna Pada  Bhabak, Krishna P.",39.0,17.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, Akshai  Kumar, A.",39.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Nandy, Malay Kumar  Nandy, Malay K.   Nandy, M. K.",39.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Pati, Sukanta  Pati, S.   Patió, Sukanta",39.0,15.0,Indian Institute of Technology Guwahati,Guwahati,India
"Satpati, Priyadarshi",39.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Tripathy, Praveen  Tripathy, Pravin   Tripathy, P.   Tripathya, Praveen",39.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Anand, Ashish",38.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chakrabarty, Siddhartha P.  Chakrabarty, S. P.   Chakrabarty, Siddhartha P.   CHAKRABARTY, SIDDHARTHA P.",38.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chakraborty, Sovan  Chakraborty, S.",38.0,21.0,Indian Institute of Technology Guwahati,Guwahati,India
"Jawed, Mohammad  Jawed, M.   Jawed, Mohammed   Jawef, Mohammad",38.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mishra, Tapan  Mishra, T.",38.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Punekar, Ravi Mokashi  Punekar, R. M.   Mokashi-Punekar, Ravi   Mokashi Punekar, Ravi",38.0,3.0,Indian Institute of Technology Guwahati,Guwahati,India
"Rai, Brijesh Kumar  Kumar Rai, Brijesh   Rai, B. K.   Rai, Brijesh K.",38.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Swaminathan, Rajaram  Swaminathan, R.",38.0,19.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bharat, Tadikonda Venkata  Bharat, Tadikonda V.   Bharat, T. V.   Bharat, T. Venkata",37.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bharti, Rishikesh  Bharti, R.",37.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Khwairakpam, Meena  Khwairakpam, M.   Khwairkpam, Meena",37.0,14.0,Indian Institute of Technology Guwahati,Guwahati,India
"Ray, Manabendra  Ray, M.",37.0,21.0,Indian Institute of Technology Guwahati,Guwahati,India
"Salve, Urmi Ravindra  Salve, Urmi   salve, Urmi R.   Salve, U. R.   Salve, Urmi R.",37.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"De, A. K.  De, A. K.   De, Arnab Kr   De, Arnab Kumar   De, Arnab K.   Kumar De, Arnab",36.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
