Author,Documents,h-index,Affiliation,City,Country/Territory
"Menon, Nirmala",13.0,1.0,Indian Institute of Technology Indore,Indore,India
"Raut, Gopal",13.0,3.0,Indian Institute of Technology Indore,Indore,India
"Sanjram, Premjit Khanganba  Sanjram, P. K.   Sanjram, Premjit K.",13.0,2.0,Indian Institute of Technology Indore,Indore,India
"Sati, Aanchal",13.0,12.0,Indian Institute of Technology Indore,Indore,India
"Singh, Sanjeev  Singh, S.",13.0,5.0,Indian Institute of Technology Indore,Indore,India
"Srivastava, Sulabh  Sulabh, Sulabh   Shrivastava",13.0,4.0,Indian Institute of Technology Indore,Indore,India
"Verma, Anita  Verma, A.",13.0,8.0,Indian Institute of Technology Indore,Indore,India
"Verma, Shruti",13.0,8.0,Indian Institute of Technology Indore,Indore,India
"Agrawal, Bharati",12.0,9.0,Indian Institute of Technology Indore,Indore,India
"Ahmad, Sk Safique  Safique Ahmad, S. K.   Ahmad, SK Safique",12.0,5.0,Indian Institute of Technology Indore,Indore,India
"Anand, Vishal  Anand, V.",12.0,6.0,Indian Institute of Technology Indore,Indore,India
"Bandyopadhyay, Sanmoy",12.0,3.0,Indian Institute of Technology Indore,Indore,India
"Bankey, Vinay",12.0,6.0,Indian Institute of Technology Indore,Indore,India
"Bhattacharya, Arpan  Bhattacharya, A.",12.0,8.0,Indian Institute of Technology Indore,Indore,India
"Biswas, Sagar",12.0,6.0,Indian Institute of Technology Indore,Indore,India
"Chauhan, Vikas",12.0,3.0,Indian Institute of Technology Indore,Indore,India
"Das, Mriganka",12.0,9.0,"GSFC University, Vadodara",Vadodara,India
"Ghosh, Saptarshi",12.0,8.0,Indian Institute of Technology Indore,Indore,India
"Gupta, Puneet",12.0,4.0,Indian Institute of Technology Indore,Indore,India
"Kaur, Jaspreet",12.0,5.0,Indian Institute of Technology Indore,Indore,India
"Konda, Maruthi",12.0,8.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Nagendra",12.0,5.0,Indian Institute of Technology Indore,Indore,India
"Kumar, T. Sunil  Kumar, T. Suneel   Sunilkumar, T.   Kumar, Tanuj   Sunil Kumar, T.   Kumar, T. Sunil",12.0,6.0,Indian Institute of Technology Indore,Indore,India
