Author,Documents,h-index,Affiliation,City,Country/Territory
"Panicker, Pranav H.",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Pathak, Shashwat",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Pavan, Araveeti V.Sai",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Prabhat Reddy, L.",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Priya, P. Mohana",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Priya, Shruti",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Pullangott, Gayathri",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Purushothaman, Sangeeth",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Pushparaj Gandhi, T.",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Raghavendra, K.",1.0,1.0,Indian Institute of Technology Guwahati,Guwahati,India
"Rajput, Ashutosh",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Rao, Sudheendra M.N.",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Reddy, Jakku Sai Krupa",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Reddy, K. Lakshmi Bhanuprakash",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Reddy, Lakshmi Bhanu Prakash",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Reddy Mopuri, Konda",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Rodge, Vidya",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"S, Gayathri  S., Gayathri",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Sai Gorthi, Rama Krishna",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Sangle, Shubham",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Sarath Babu, K.  Sarath Babu, K.",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Shanbhag, Shriram",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Shankar Pati, Rudra",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Shrimali, Chesta",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Shripad, Kumar Milind Rewanand",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
Shyam,1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Sindhura, Chitimireddy",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Singh, Abhay Pratap",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Singhal, Gaurav",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Somalatha, Uppalapati  Somalatha, U.",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Srikanth, Chitti Satya Sundara Uday",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Srikanth, M.",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Srivastava, Sonali",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Srivatsa, B. N.Ravi",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Subhramanyam, Gorthi R.K.Sai",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Sumanth, Krishna",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Surehali, Sahil",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Suri, Bhasker Sri Harsha  Sri Harsha Suri, Bhasker",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Sushma, M.",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Swarna, Karthik Chandra",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Teja, Dande",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Tirumala, Tumula",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"V, Pandurangan  V., Pandurangan",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Vadlamani, Aparna",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Velaga, Ramya",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Venkata Kiran, Degala",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Verma, Pankaj Kumar",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Vijay, Chilaka",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Vinod Kumar Naidu, P.",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Voma, U. K.",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
"Vyapari, Soumitro",1.0,0.0,Indian Institute of Technology Tirupati,Tirupati,India
"Wagh, Poonam",1.0,1.0,Indian Institute of Technology Tirupati,Tirupati,India
