"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57473411700 (i) on (i)","Kumar, Manish","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"602 57275344500 (i) on (i)","Kumar, Praveen","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"603 57750001200 (i) on (i)","Kumar, Rishikesh","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"604 57225853600 (i) on (i)","Kumar, Ritesh","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"605 57209875538 (i) on (i)","Kumar, Rohan","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"606 57737358800 (i) on (i)","Kumar, Rohit","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"607 57673497200 (i) on (i)","Kumar, Saurabh","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"608 57209548303 (i) on (i)","Kumar, Shubham","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"609 57220592485 (i) on (i)","Kumar, Sushil","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"610 57226872087 (i) on (i)","Kumar Jha, Arvind","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"611 57218589241 (i) on (i)","Kumar Pandey, Anoop","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"612 57217523992 (i) on (i)","Kumar Paul, Surajit","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"613 57208886675 (i) on (i)","Kumar Rastogi, Manoj","2","1","PATNA","Patna","India"
"","View last title","","","",""
"","","","","","",""
"614 57216687415 (i) on (i)","Kumar Verma, Amit","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"615 57358257100 (i) on (i)","Kumari, DIvya  Kumari, Divya","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"616 57449508700 (i) on (i)","Kumari, Dolly","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"617 57211807282 (i) on (i)","Kumari, Swati","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"618 57208886771 (i) on (i)","Kushwaha, Deepali","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"619 57859516700 (i) on (i)","Mahanty, Byomkesh","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"620 57225079512 (i) on (i)","Mahela, Ratul","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"621 57222477446 (i) on (i)","Mandal, Sanatan","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"622 57217986105 (i) on (i)","Mansoori, Sahil","2","1","Indian Institute of Technology Patna","Patna","India"
