"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"3201 57219587159 (i) on (i)","Goenka, Ritesh","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3202 57210973724 (i) on (i)","Goklani, Hemantkumar","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3203 7005493660 (i) on (i)","Gopalan, R.","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3204 57224695470 (i) on (i)","Gopi, Sarath  Gop, Sarath","4","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3205 57210831285 (i) on (i)","Govind, R.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3206 6504208595 (i) on (i)","Gowrisankar, Parthasarathy","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3207 55879214300 (i) on (i)","Gowtham, H. L.","4","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3208 57201238094 (i) on (i)","Goyal, Nitin  Goyal, Nrrin","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3209 55983646000 (i) on (i)","Gudibande, Niranjan N.  Gudibande, Niranjan","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3210 57215800406 (i) on (i)","Guha, Dipak  Guha, D.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3211 36504138500 (i) on (i)","GuhaSarkar, Shruti  Guhasarkar, Shruti","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3212 57198676826 (i) on (i)","Gupta, Amitabha","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3213 57190210754 (i) on (i)","Gupta, Kapil  Gupta, K.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3214 36092874000 (i) on (i)","Gupta, Nandlal","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3215 57212548246 (i) on (i)","Gupta, Naveen Kumar  Gupta, Naveen K.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3216 56402326900 (i) on (i)","Gupta, Pooja","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3217 57207954548 (i) on (i)","Gupta, Pragya","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3218 57209831068 (i) on (i)","Gupta, Raghav","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3219 57194287426 (i) on (i)","Gupta, Rohit","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3220 57212202955 (i) on (i)","Gupta, Rohit","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3221 56332452300 (i) on (i)","Gupta, Rupesh A.  Gupta, Rupesh   Gupta, R. A.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3222 57219592073 (i) on (i)","Gupta, Shashij  Gupta, S.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3223 55657666000 (i) on (i)","Gupta, Swapnil R.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3224 57205063790 (i) on (i)","Gurunandan, M.","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3225 24576586100 (i) on (i)","Gyani, Vivek Chandra","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3226 56211313400 (i) on (i)","Hajra, Suvadeep","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3227 57209347000 (i) on (i)","Halder, Indranil","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3228 57192105927 (i) on (i)","Halkare, Pallavi","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3229 57205005014 (i) on (i)","Hanuman, Jampani Bhogi  Hanuman, Jampani B.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3230 55618417000 (i) on (i)","Harikrishnan, V.","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3231 57191369070 (i) on (i)","Harisankar, K. R.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3232 56916062600 (i) on (i)","Hashid, Muhammed  Hashid, M.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3233 57208938815 (i) on (i)","Hastak, Vikram","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3234 56743060700 (i) on (i)","Hebbar, Pavan R.  Hebbar, P. R.   Hebbar, P.","4","3","University of Alberta","Edmonton","Canada"
"","View last title","","","",""
"","","","","","",""
"3235 22734191000 (i) on (i)","Hengade, Narendra  Hengade, N.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3236 57211186800 (i) on (i)","Herold, P. C.  PC, Herold","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3237 6506043448 (i) on (i)","Hulgeri, Arvind","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3238 57206949856 (i) on (i)","Hussain, Mohammed Althaf  Hussain, Md Althaf   Hussain, M. Althaf","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3239 7403344675 (i) on (i)","Hussain, S. Zahed  Hussain, S. Z.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3240 57195991208 (i) on (i)","Inge, Shashank V.  Inge, Shashank","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3241 57213681115 (i) on (i)","Iyer, Krishnamoorthy","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3242 57222398552 (i) on (i)","Iyer, Mahesh S.","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3243 57214304326 (i) on (i)","Iyer, Sridhar R.  Iyer, Sridhar","4","3","CNRS Centre National de la Recherche Scientifique","Paris","France"
"","View last title","","","",""
"","","","","","",""
"3244 57221103431 (i) on (i)","Jacob, Kevin","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3245 57195590196 (i) on (i)","Jadhav, Kiran S.  Jadhav, K. S.   Jadhav, Kiran","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3246 57213223736 (i) on (i)","Jahan, Iffat","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3247 57201555616 (i) on (i)","Jain, Pooja","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3248 57757335300 (i) on (i)","Jain, Pooja  Jain, P.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3249 57217285680 (i) on (i)","Jain, Ravi  Jain, R.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3250 57213028563 (i) on (i)","Jain, Shanu  Jain, S.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3251 36963560100 (i) on (i)","Jayakumar, S.","4","0","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3252 57213052146 (i) on (i)","Jayaprakash, K.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3253 57194433281 (i) on (i)","Jindal, Ashutosh","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3254 48261150400 (i) on (i)","Jobanputra, Rajshri","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3255 55192634100 (i) on (i)","Joshi, Amruta P.  Joshi, Amruta","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3256 57214346302 (i) on (i)","Joshi, Anjali","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3257 57201150920 (i) on (i)","Joshi, Komal A.  Joshi, Komal","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3258 57196830174 (i) on (i)","Joshi, P. B.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3259 7402524934 (i) on (i)","Joshi, Santosh V.  Joshi, S. V.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3260 6507682805 (i) on (i)","Jotwani, Daulat  Jotwani, D.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3261 57211200356 (i) on (i)","Kabasi, Sounak","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3262 55512046700 (i) on (i)","Kabsha, Muhammad M.  Kabsha, M. M.   Kabsha, Muhammad M.","4","4","Mansoura University","Mansoura","Egypt"
"","View last title","","","",""
"","","","","","",""
"3263 57197868210 (i) on (i)","Kadam, Abhijit","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3264 57220805950 (i) on (i)","Kalgutkar, Akshay Prakash","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3265 25641252400 (i) on (i)","Kalluru, Hari  Kallum, Hari","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3266 57218292962 (i) on (i)","Kalva, Nagalakshmaiah","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3267 14521114500 (i) on (i)","Kamath, Srikanth L.  Kamath, Srikanth S.   Kamath, S. L.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
