"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57192433032 (i) on (i)","Vardhan, Harsh","11","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"602 9842418300 (i) on (i)","Vemuri, M. K.","11","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"603 56228379200 (i) on (i)","Venkateswarlu, D. S.","11","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"604 57197746665 (i) on (i)","Verma, Pratibha","11","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"605 57192432346 (i) on (i)","Adena, Sandeep Kumar Reddy  Adena, Sandeep K.Reddy","10","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"606 57209145664 (i) on (i)","Aggarwal, Shubham","10","2","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"607 15764355300 (i) on (i)","Agrawal, T. P.","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"608 57191371837 (i) on (i)","Alam, Md Bayazeed  Alam, Md B.","10","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"609 57209248679 (i) on (i)","Baidya, Anurag T.K.  Baidya, A. T.K.   Baidya, Anurag TK","10","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"610 57202593787 (i) on (i)","Chauhan, Swati  Chauhan, S.","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"611 57209505171 (i) on (i)","Das, Nilendu","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"612 57216201299 (i) on (i)","Dixit, Prashant","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"613 55917313000 (i) on (i)","Dubey, Shikha","10","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"614 37361172100 (i) on (i)","Guha, Nirmalya","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"615 57203756602 (i) on (i)","Gupta, Manushi","10","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"616 55466508300 (i) on (i)","Gupta, Prince Kumar  Gupta, P. K.   Gupta, Prince Kr   Gupta, Prince   Gupta, Prince K.","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"617 57193985790 (i) on (i)","Gupta, Sandeep","10","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"618 57201068232 (i) on (i)","Jana, Srabanti  Jana, S.","10","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"619 57197764988 (i) on (i)","Jha, Bablesh Kumar  Jha, Bablesh K.","10","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"620 36142939100 (i) on (i)","Joshi, Leela","10","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"621 57209565062 (i) on (i)","Kashyap, Sarvesh","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"622 57192334290 (i) on (i)","Khastgir, P.","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"623 36616447300 (i) on (i)","Kothari, Shweta","10","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"624 57212027180 (i) on (i)","Kumar, Harendra","10","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"625 57207935501 (i) on (i)","Kumar, Manoj","10","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"626 57202463326 (i) on (i)","Kumar, Pravin","10","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"627 57749448900 (i) on (i)","Kumar, Rajesh Yuvanesh  Kumar, Rajesh      Kumar, R. Yuvanesh","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"628 57197190079 (i) on (i)","Kumari, Seema  Kumari, S.","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"629 7103249974 (i) on (i)","Menon, V. V.","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"630 57193136336 (i) on (i)","Pandey, Sushant Kumar","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"631 55862753400 (i) on (i)","Sahu, Mayaram K.  Sahu, Mayaram   Sahu, M. K.","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"632 57222574090 (i) on (i)","Sarkar, Tushar","10","2","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"633 57219589307 (i) on (i)","Selvaganesh, Lavanya  SELVAGANESH, LAVANYA","10","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"634 57201457671 (i) on (i)","Sharma, Pawan  Sharma, P.","10","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"635 55949895700 (i) on (i)","Shera, Shailendra Singh","10","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"636 57209606354 (i) on (i)","Singh, Akhilendra Pratap  Singh, Akhilendra P.   Singh, Akhilendrapratap","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"637 57224707269 (i) on (i)","Singh, Kh S.","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"638 57211864729 (i) on (i)","Singh, Narendra K.","10","7","University of Guelph","Guelph","Canada"
"","View last title","","","",""
"","","","","","",""
"639 57723844400 (i) on (i)","Singh, Soni P.  Singh, Soni   Singh, S. P.","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"640 57213256285 (i) on (i)","Singh, Vineet","10","2","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"641 57723469900 (i) on (i)","Tanksale, Ajinkya N.  Tanksale, A. N.   Tanksale, Ajinkya","10","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"642 57197194081 (i) on (i)","Tiwari, Preeti","10","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"643 57225691405 (i) on (i)","Venkatesh, Rapelly  Venkatesh, R.","10","2","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"644 57192957746 (i) on (i)","Verma, Pradeepika","10","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"645 6603812943 (i) on (i)","Wahi, S. P.","10","2","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"646 57208823606 (i) on (i)","Yadav, Kanchan","10","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"647 57198306486 (i) on (i)","Yadav, Pramod Kumar  Yadav, Pravesh K.   Yadav, Pramod K.   Yadav, Pravesh Kumar","10","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"648 55477352300 (i) on (i)","Banerjee, Sitashree","9","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"649 57188866969 (i) on (i)","Bhattacharjee, Romel  Bhattacharjee, R.","9","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"650 18036639700 (i) on (i)","Bhattacharjee, Shuvrajyoti","9","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"651 57218164813 (i) on (i)","Chaudhary, Mohit","9","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"652 57190443341 (i) on (i)","Choubey, Priyanka Kumari  Choubey, Priyanka K.","9","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"653 26631775300 (i) on (i)","Chouhan, Hemendra Singh  Chouhan, H. S.   Chouhan, Hemendra S.","9","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"654 57211107666 (i) on (i)","Debnath, Amit Kumar  Debnath, Amit","9","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
