"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 57192686701 (i) on (i)","Swami, Pragya","18","6","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"202 55920800500 (i) on (i)","Tiwari, Saurabh","18","9","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"203 57204970245 (i) on (i)","Verma, M.  Verma, M.   Verma, Mahesh","18","7","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"204 57214221340 (i) on (i)","Badole, Manish","17","5","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"205 36705679800 (i) on (i)","Bakshi, K.  Bakshi, Kaustav   Bakshi, K.","17","5","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"206 57224681143 (i) on (i)","Das, Amit K.  Das, A.   Das, Amit   Das, Amitabha","17","9","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"207 57199995784 (i) on (i)","Jadhav, Rohit G.","17","6","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"208 57207348057 (i) on (i)","Jha, Srinidhi","17","12","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"209 55786354800 (i) on (i)","Majee, Debashis","17","9","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"210 57193700714 (i) on (i)","Manjunath, Vishesh","17","5","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"211 56202325900 (i) on (i)","Maurya, Ram S.  Maurya, Ram Sajeevan   Maurya, R. S.   Maurya, Ram S.","17","7","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
