"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"93 57226689189 (i) on (i)","Gaurav, Sahil","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"94 57224566866 (i) on (i)","Halder, Debajyoti","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"95 57202719111 (i) on (i)","Kandele, Suyash","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"96 57314252600 (i) on (i)","Kiran, Usha","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"97 57223686111 (i) on (i)","Kshatri, Ravindra","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"98 57219584432 (i) on (i)","Kumar, Mayank","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"99 57218794119 (i) on (i)","Kundu, Askar Mandali","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"100 57217479678 (i) on (i)","Maurya, Km Poonam  Maurya, K. M.Poonam","2","2","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"101 57224533531 (i) on (i)","Nad, Pinaki","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"102 57549296100 (i) on (i)","Panchbhai, Anand","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"103 57216687257 (i) on (i)","Pandey, Priyesh","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"104 57214841099 (i) on (i)","Patra, Shaswati","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
