"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"92 56122797900 (i) on (i)","Prasanna Venkatesh, B.  Prasanna Venkatesh, B.   Venkatesh, B. Prasanna","24","13","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"93 36455096200 (i) on (i)","Jayaprakash, K. R.","23","10","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"94 57001895200 (i) on (i)","Patel, Sameer  Patel, S.","23","11","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"95 7403351984 (i) on (i)","Ali, Afsar  Ali, A.","22","10","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"96 57192082053 (i) on (i)","Bhattacharjee, Sankha Subhra  Subhra Bhattacharjee, Sankha","22","8","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"97 15047797900 (i) on (i)","Coleppa, Baradhwaj  Coleppa, B.","22","11","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"98 57200224911 (i) on (i)","Kurian, Manu","22","8","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"99 55138373900 (i) on (i)","Shaik, Althaf","21","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"100 7102473296 (i) on (i)","Pai, Devidas V.  Pai, Devidas   Pai, D. V.","20","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"101 57203871694 (i) on (i)","Sahoo, Aditi K.  Sahoo, Aditi   Sahoo, A. K.   Sahoo, A.","20","5","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"102 54782010500 (i) on (i)","Vadali, Madhu","20","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"103 57192545615 (i) on (i)","Aadhar, Saran  Aadhar, S.","19","15","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"104 57190437070 (i) on (i)","Cherukuri, S. Hari Charan  Charan Cherukuri, S. Hari   HariCharanCherukuri, S.   Hari Charan Cherukuri, S.   Cherukuri, S. Hari Charan","19","6","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"105 55946199900 (i) on (i)","Karde, Vikram","19","9","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"106 56957547500 (i) on (i)","Patel, Rajan","19","6","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"107 57062339700 (i) on (i)","Radhakrishna, Mithun","19","10","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"108 6603673915 (i) on (i)","Sengupta, Indranath  Sengupta, I.   SENGUPTA, INDRANATH","19","4","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"109 56404940600 (i) on (i)","Gupta, Manoj","18","9","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"110 8291285900 (i) on (i)","Narayanan, Vinod  Vinod, N.   Vinod, Narayanan","18","5","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"111 54795528200 (i) on (i)","Rane, Kaustubh S.  Rane, Kaustubh S.   Rane, Kaustubh","18","8","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"112 7202310810 (i) on (i)","Srivastava, Pradeep Kumar  Srivastava, P. K.   Srivastava, Pradeep K.   Srivastava, Pradeep","18","8","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"113 7006817465 (i) on (i)","Yadav, Pradeep Kumar  Yadav, Pranjalee","18","9","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"114 36195392000 (i) on (i)","Appayee, Chandrakumar","17","9","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"115 56122125700 (i) on (i)","Choksi, Nishaant","17","5","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"116 54787852100 (i) on (i)","Joshi, Gayatri  Joshi, Gayatri K.","17","9","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"117 54082627300 (i) on (i)","Bichhawat, Abhishek","16","4","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"118 56736829100 (i) on (i)","Ganeriwala, Mohit D.  Ganeriwala, Mohit D.","16","5","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"119 57196740773 (i) on (i)","Nair, Prasanth P.  Nair, Prasanth P.","16","5","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"120 57254742100 (i) on (i)","Singh, Amit Kumar  Singh, Amarendra   SINGH, Amit Kumar   Singh, Amit   Singh, A. K.","16","8","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"121 57201576744 (i) on (i)","Srivastava, Gaurav","16","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"122 57202648087 (i) on (i)","Taki, Kaling","16","11","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"123 57195994683 (i) on (i)","Deshmukh, Akash A.  Deshmukh, Akash A.   Deshmukh, A. A.   Deshmukh, Akash","15","4","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"124 57225085165 (i) on (i)","Jha, Chandan Kumar","15","5","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"125 56465932000 (i) on (i)","Kansara, Krupa  Kansara, K.","15","10","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"126 56005800400 (i) on (i)","Komarath, Balagopal","15","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"127 57217153292 (i) on (i)","Kumar, Rahul  Kumar, R.","15","12","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"128 57197502632 (i) on (i)","Pandey, Pankaj","15","3","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"129 57212084962 (i) on (i)","Singh, Ashwin","15","6","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"130 56018960700 (i) on (i)","Surana, Neelam","15","3","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"131 57191478039 (i) on (i)","Vatwani, Akshaa","15","3","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"132 57219877685 (i) on (i)","Walia, Shanka","15","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"133 55782702100 (i) on (i)","Bora, Sanjay Singh  Bora, S. S.   Bora, Sanjay","14","8","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"134 8161018200 (i) on (i)","Guha-Khasnobis, Basudeb","14","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"135 56119223500 (i) on (i)","Joshi, Sharad","14","6","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"136 57214086795 (i) on (i)","Kantesaria, Naman","14","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"137 57218225501 (i) on (i)","Kumari, Neeraj","14","4","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"138 36701806800 (i) on (i)","Pahlajani, Chetan D.","14","6","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"139 56530333300 (i) on (i)","Ranganathan, Raghavan","14","7","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"140 57053479200 (i) on (i)","Rohith, G.  Rohith, G.","14","4","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
