"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"801 57220457247 (i) on (i)","Gopalakrishnan, Karthik","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"802 57886137500 (i) on (i)","Gosalia, Kush","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"803 57190933377 (i) on (i)","Goswami, Ashwin M.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"804 57406999700 (i) on (i)","Goyal, Arpit","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"805 57211767711 (i) on (i)","Gulati, Saurabh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"806 57206837618 (i) on (i)","Gupta, Aditya","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"807 57704769800 (i) on (i)","Gupta, Aditya","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"808 57206837646 (i) on (i)","Gupta, Ankish","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"809 57895727300 (i) on (i)","Gupta, Aparsh","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"810 57192545113 (i) on (i)","Gupta, Awadhesh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"811 57224714036 (i) on (i)","Gupta, G.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"812 57188822746 (i) on (i)","Gupta, Kapil","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"813 57388664400 (i) on (i)","Gupta, Komal","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"814 57222376498 (i) on (i)","Gupta, Kshitija","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"815 57218542013 (i) on (i)","Gupta, Rohit","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"816 57562479400 (i) on (i)","Haider, Faraz","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"817 57223429304 (i) on (i)","Halani, Parth","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"818 57222474227 (i) on (i)","Haque, Zufishan","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"819 57475197900 (i) on (i)","Harsha","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"820 57825698900 (i) on (i)","Harshavardhan, Kundarapu","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"821 57193671273 (i) on (i)","Harshit, Rajbir Singh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"822 57879571900 (i) on (i)","Hasan, Md Shadab","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"823 55813527300 (i) on (i)","Himanshu, H.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"824 57851162700 (i) on (i)","Himanshu","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"825 55904007000 (i) on (i)","Hossain, Ezaz","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"826 57225935422 (i) on (i)","Hussain, Mohd Zia","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"827 57858433700 (i) on (i)","Hussain, Sahid","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"828 57207654370 (i) on (i)","Hussian, S.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"829 57204552153 (i) on (i)","Inaniyan, M.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"830 57223910786 (i) on (i)","Injamala, Sharon Kumar","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"831 57541627300 (i) on (i)","Jacob, Ashish","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"832 57199316951 (i) on (i)","Jain, Anushree","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"833 57204759218 (i) on (i)","Jain, Kushagra","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"834 57524146200 (i) on (i)","Jain, Umang","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"835 57213963283 (i) on (i)","Jaiswal, P.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"836 55786324600 (i) on (i)","Jangid, Shubham","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"837 57216855540 (i) on (i)","Jauhri, Kshitij Susheel","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"838 57564332700 (i) on (i)","Jayashree, Srivatsa Ramesh","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"839 57195591894 (i) on (i)","Jaykumar, B.","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"840 57213157542 (i) on (i)","Jha, Gopal Jee","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"841 57822139600 (i) on (i)","Jha, Prince","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"842 57222315241 (i) on (i)","Jolly, Milan Jeetendra","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"843 57468970600 (i) on (i)","Jothiprakash, C. G.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"844 56770053600 (i) on (i)","Junaid Akhtar, Md","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"845 57879971100 (i) on (i)","Jyoti Ray, Soumya","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"846 57872244100 (i) on (i)","K, Dinesh Kumar","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"847 57190800083 (i) on (i)","Kachhap, Preeti","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"848 57844808200 (i) on (i)","Kaleem Khan, Mohd","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"849 57208227103 (i) on (i)","Kaner, Swapnil","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"850 56669795200 (i) on (i)","Kansal, Chaitanya","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"851 57193827578 (i) on (i)","Kanth, Y. Krishna","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"852 57195380251 (i) on (i)","Karwa, Kishan Gopal","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"853 56080846000 (i) on (i)","Kathait, Mohith","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"854 57480669500 (i) on (i)","Katta, Sai Shirov","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"855 56765695900 (i) on (i)","Kaushik, Kuldeep","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"856 57613872200 (i) on (i)","Kavya, K.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"857 57312555400 (i) on (i)","Keshari, Aditya Kumar","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"858 56337458600 (i) on (i)","Keshav, Neelabh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"859 57694167900 (i) on (i)","Khamari, Sephali Shradha","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"860 57392376300 (i) on (i)","Khan, Arif Md","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"861 57271734900 (i) on (i)","Khan, Humair Raj","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"862 57729816800 (i) on (i)","Khan, M. K.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"863 57695146600 (i) on (i)","Khan, Pritam","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"864 57211999234 (i) on (i)","Kharat, Abhijeet","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"865 57213828139 (i) on (i)","Khunger, Yashita","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"866 57815326000 (i) on (i)","Kiran, P. Sai","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"867 57212062492 (i) on (i)","Kmnar, Brajesh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"868 55790819900 (i) on (i)","Kohar, Abhinav","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"869 57212087444 (i) on (i)","Kolekar, Mahesh H.","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"870 56764508700 (i) on (i)","Kolekara, Maheshkumar H.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"871 57208782574 (i) on (i)","Kr. Pradhan, Lagen","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"872 57719851600 (i) on (i)","Krishna, Puja","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"873 56828976600 (i) on (i)","Krishnan, Geeta","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"874 56127082700 (i) on (i)","Kulesh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"875 57221124936 (i) on (i)","Kulkarni, Parth Parag","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"876 57192688924 (i) on (i)","Kulkarni, Pranav","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"877 57211377666 (i) on (i)","Kumar, Abhishek","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"878 57214421330 (i) on (i)","Kumar, Amarjeet","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"879 57307589400 (i) on (i)","Kumar, Amit","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"880 57215274281 (i) on (i)","Kumar, Anand","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"881 57226075083 (i) on (i)","Kumar, Anurag","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"882 57741106100 (i) on (i)","Kumar, Anurag","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"883 57216227911 (i) on (i)","Kumar, Atul","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"884 57214124376 (i) on (i)","Kumar, Aviral","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"885 57200521285 (i) on (i)","Kumar, Ayush","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"886 57222611218 (i) on (i)","Kumar, Bansal","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"887 57225345943 (i) on (i)","Kumar, Chandrashekhar","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"888 57202260163 (i) on (i)","Kumar, Deonath","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"889 57224720808 (i) on (i)","Kumar, Gurav","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"890 57218670399 (i) on (i)","Kumar, Hitesh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"891 57524352000 (i) on (i)","Kumar, Indrajeet","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"892 57215616628 (i) on (i)","Kumar, Kamlesh","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"893 57684643600 (i) on (i)","Kumar, Kamlesh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"894 57685231700 (i) on (i)","Kumar, Karan","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"895 57208867944 (i) on (i)","Kumar, Kodidasu Murali","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"896 57206689461 (i) on (i)","Kumar, Manish","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
