"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"2401 57193358323 (i) on (i)","Khwaja, Ulfa","6","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2402 57191751994 (i) on (i)","Kiran, Sarigamala Karthik  Sarigamala, Karthik Kiran   Karthik Kiran, Sarigamala","6","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2403 55575378800 (i) on (i)","Kolap, Jyoti","6","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2404 57197705396 (i) on (i)","Kolekar, Harshal","6","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2405 56493206400 (i) on (i)","Komarala, Eswara Vara Prasadarao R.  Komarala, Eswara Vara Prasadarao      Komarala, Eswaravara Prasadarao   Komarala, Eswara Vara P.R.   Komarala, E. V.P.","6","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2406 57197901266 (i) on (i)","Krishnakumar, S.","6","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2407 57198177446 (i) on (i)","Kulkarni, Mandar D.","6","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2408 57198344831 (i) on (i)","Kulkarni, Pravin Milind  Kulkarni, Pravin   Kulkarni, P. M.   Kulkarni, Pravin M.","6","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2409 56094668300 (i) on (i)","Kulkarni, Sumeet","6","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2410 57214110116 (i) on (i)","Kumar, Nikhil  Kumar, N.","6","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2411 57214110430 (i) on (i)","Kumar, Nikhil","6","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2412 57214110196 (i) on (i)","Kumar, Niteen  Kumar, N.","6","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2413 57217398048 (i) on (i)","Kumar, Pragyensh R.S.  Kumar, Pragyensh   Kumar, P. R.S.","6","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2414 57306714300 (i) on (i)","Kumar, Rajesh","6","2","Dr. Lh Hiranandani Hospital","","India"
"","View last title","","","",""
"","","","","","",""
"2415 57213856141 (i) on (i)","Kumar, Satyam","6","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2416 57852857600 (i) on (i)","Kumar, Sumit","6","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2417 57207453776 (i) on (i)","Kumar, Vinay V.S.Pradeep  Kumar, Vinay   Kumar, V.   Kumar, V. V.S.Pradeep","6","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
