"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 7102824987 (i) on (i)","Mondal, Swasti Sundar  Mondal, S. S.   Mondal, S.","17","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"402 26533395800 (i) on (i)","Shukla, Dali  Shukla, D.","17","12","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"403 57212591647 (i) on (i)","Singh, Pragati","17","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"404 57209604664 (i) on (i)","Upadhyay, Deepchandra  Upadhyay, Deep Chandra","17","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"405 57201736622 (i) on (i)","Awale, Akash Subhash  Awale, Akash   Awale, A. S.","16","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"406 57217319249 (i) on (i)","Chauhan, Vaibhav S.  Chauhan, V. S.   Chauhan, Vaibhav","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"407 57194014435 (i) on (i)","Dhoble, Abhishek S.  Dhoble, Abhishek   Dhoble, Abhishek S.","16","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"408 56500735200 (i) on (i)","Dodla, Srihari  Srihari Dodla, S.   Dodla","16","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"409 55495196500 (i) on (i)","Gupta, Suresh Chandra  Gupta, Suresh C.   Gupta, S. C.","16","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"410 6603660900 (i) on (i)","Kachhawaha, J. S.","16","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"411 57190134060 (i) on (i)","Khare, Ankur K.  Khare, A. K.   Khare, Ankur","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"412 57221449259 (i) on (i)","Kumar, Pardeep  Kumar, P.","16","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"413 57301684300 (i) on (i)","Kumar, Sandeep Sasi  Kumar, S.   Kumar, Sandeep","16","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"414 7003579787 (i) on (i)","Lakshmanan, K.  Lakshmanan, Kailasam   Lakshmanan, K.","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"415 56292177400 (i) on (i)","Madhu, Devarapaga  Madhu, D.","16","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"416 57193349679 (i) on (i)","Mondal, Satyajit","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"417 57197750457 (i) on (i)","Pal, Shaili","16","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"418 22939071900 (i) on (i)","Pathak, Binita  Pathak, B.","16","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"419 7004374000 (i) on (i)","Ratan, S.","16","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"420 6507783583 (i) on (i)","Satish Kumar, S. R.","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"421 57562871300 (i) on (i)","Sharma, Saurabh K.  Sharma, Saurabh   Sharma, S. K.","16","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"422 57210179849 (i) on (i)","Sharma, Sweta  Sweta","16","8","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"423 57197053492 (i) on (i)","Shukla, Devesh  Shukla, D.","16","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"424 57190050868 (i) on (i)","Srivastava, Pavan","16","12","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"425 57223931570 (i) on (i)","Thakur, Amit Kumar  Thakur, A. K.   Thaku, Amit Kumar   Thakur, Amit K.","16","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"426 57217830346 (i) on (i)","Tripathi, Nancy","16","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"427 36572953200 (i) on (i)","Verma, Ankur","16","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"428 55615132400 (i) on (i)","Verma, Mitresh Kumar  Verma, Mitresh K.   Verma, M. K.","16","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"429 57193528358 (i) on (i)","Vishwakarma, Ajeet Kumar  Vishwakarma, Ajeet kumar   Vishwakarma, A. K.","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"430 55603444000 (i) on (i)","Walde, Pratima","16","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"431 57094771800 (i) on (i)","Yadava, Shiva Sundar  Yadava, Shiva Sunder   Yadava, Shiv Sunder","16","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"432 57204099685 (i) on (i)","Abhash, Amit  abhash, Amit   Abhash, Amiya","15","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"433 57202063837 (i) on (i)","Agrawal, Anil K.  Agrawal, A.   Agrawal, A. K.","15","3","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"434 35221211800 (i) on (i)","Basariya, M. Raviathul  Raviathul Basariya, M.   Basariya, M. Raviathul   Basariya, Mohammed Ishaq Raviathul","15","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"435 57217833406 (i) on (i)","Bhardwaj, Nivedita","15","4","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"436 55180263000 (i) on (i)","Bhardwaj, Prabhas  Bhardwaj, P.","15","5","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"437 56728004600 (i) on (i)","Bharti, Vandana  Bharti, V.","15","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"438 57212425989 (i) on (i)","Chandra, Subhash","15","10","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"439 57063982300 (i) on (i)","Dikshit, Prabhat Kumar Singh  Dikshit, P. K.S.","15","6","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"440 57214878648 (i) on (i)","Jha, Abhishek","15","9","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
"441 57193233153 (i) on (i)","Kumar, Ajay","15","7","Indian Institute of Technology Banaras Hindu University","Varanasi","India"
"","View last title","","","",""
"","","","","","",""
