"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","","","","","",""
"239 57222257477 (i) on (i)","Keshri, Anand Kumar  Keshri, Anand K.","9","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"240 57214420010 (i) on (i)","Kumar, Atendra","9","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"241 57224775811 (i) on (i)","Kumar, Vivek  Kumar, V.","9","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"242 57207457777 (i) on (i)","Lingwan, Maneesh","9","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"243 57191071652 (i) on (i)","Maqbool, Zahid","9","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"244 57196740044 (i) on (i)","Mushtaq, Aamir","9","7","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"245 57216860699 (i) on (i)","Nayak, Namyashree","9","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"246 57191618647 (i) on (i)","Panda, Deepsikha  Panda, D.","9","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"247 57214227561 (i) on (i)","Rawat, Suraj Singh  Rawat, Suraj S.","9","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"248 56090015900 (i) on (i)","Sagara, Prateep Singh  Sagara, P. S.","9","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"249 57204179445 (i) on (i)","Saini, Prashant","9","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"250 57211422850 (i) on (i)","Sharma, Shivani","9","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"251 56195376200 (i) on (i)","Singh, Diwakar","9","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"252 57218488791 (i) on (i)","Thakur, Deepa","9","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"253 57195960230 (i) on (i)","Tiwari, Ashish","9","6","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"254 57204765517 (i) on (i)","Tripathi, Gaurav","9","6","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"255 57191172653 (i) on (i)","Vats, Tripti  Vats, T.","9","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"256 57212781941 (i) on (i)","Verma, Divya","9","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"257 57211203743 (i) on (i)","Aswal, Neha","8","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"258 57205691302 (i) on (i)","Chanakya, Ganaparthi  Chanakya, G.","8","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"259 57195312977 (i) on (i)","Devi, Bandhana","8","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"260 57867633200 (i) on (i)","Dutt, Varun","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"261 57209562864 (i) on (i)","Dutta, Paromita","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"262 57193310174 (i) on (i)","Gambhir, Diksha","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"263 57195530585 (i) on (i)","Girdhar, Khyati","8","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"264 55793146800 (i) on (i)","Jayalakshmi, S.","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"265 57051711000 (i) on (i)","Johnson, Joe","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"266 57226488918 (i) on (i)","Kumar, Manish","8","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"267 57189763655 (i) on (i)","Mobeen, Fauzul","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"268 36677816100 (i) on (i)","Mona Subramaniam, A.  Subramaniam, Mona A.","8","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"269 57208863098 (i) on (i)","Ravada, Bhaskara Rao  Ravada, Bhaskara   Bhaskara Rao, R.","8","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"270 57761438200 (i) on (i)","Sharma, Manisha","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"271 57216913843 (i) on (i)","Sheetal","8","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"272 57189293600 (i) on (i)","Shukla, Samir","8","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"273 57209229992 (i) on (i)","Singh, Shweta","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"274 55123087000 (i) on (i)","Unde, Amit Satish","8","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"275 57015188500 (i) on (i)","Vaish, Manish","8","6","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"276 57193266311 (i) on (i)","Ahamed, Imran","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"277 57204774933 (i) on (i)","Biswas, Bidisha","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"278 57217480923 (i) on (i)","Dogra, Rahul","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"279 57204818937 (i) on (i)","Dogra, Surbhi","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"280 57191978224 (i) on (i)","Grewal, Gurinderbir Singh  Grewal, G. S.","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"281 56095450000 (i) on (i)","Jalota, Hemant","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"282 57216961378 (i) on (i)","Kapuganti, Shivani Krishna  Kapuganti, Shivani K.","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"283 57200300157 (i) on (i)","Kar, Aranya","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"284 36466573500 (i) on (i)","Kasturi, Prasad","7","7","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"285 57222508265 (i) on (i)","Kaushik, Kush","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"286 57208843964 (i) on (i)","Kaushik, Ravinder  Kaushik, R.","7","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"287 57220592428 (i) on (i)","Kumar, Satish","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"288 57194038757 (i) on (i)","Mohan, Nishith","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"289 56032102700 (i) on (i)","Nigam, Jyoti","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"290 36700190800 (i) on (i)","Pandey, Kumar Sambhav  Pandey, Kumar S.","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"291 57211978387 (i) on (i)","Pathania, Ankush","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"292 57172880700 (i) on (i)","Pramanick, Bulti","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"293 57210582725 (i) on (i)","Pundhir, Nayan","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"294 57209884711 (i) on (i)","Rani, M.  Rani, Manjeet   Rani, M.","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"295 57650296700 (i) on (i)","Sarkar, Ankita","7","6","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"296 57211420188 (i) on (i)","Shakir, Mohammed","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"297 57211159106 (i) on (i)","Sharma, Kajal","7","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"298 57214452389 (i) on (i)","Sharma, Monika  Sharma, M.","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"299 57213924531 (i) on (i)","Sharma, Shailja","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"300 57192209129 (i) on (i)","Yadav, Indu  Yadav, I.","7","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"301 57199710808 (i) on (i)","Yogesh, Midathala","7","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"302 57201336374 (i) on (i)","Aher, Yogesh N.  Aher, Yogesh","6","5","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"303 57219589296 (i) on (i)","Chandra, Subhash","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"304 57212219367 (i) on (i)","Dey, Supriya","6","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"305 57194288094 (i) on (i)","Ganguly, Moumita","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"306 57201854237 (i) on (i)","Garg, Akansha","6","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"307 57195563520 (i) on (i)","Gogoi, Rituporn","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"308 57703628500 (i) on (i)","Gupta, Aastha","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"309 57204711975 (i) on (i)","Guruprasad Reddy, Pulikanti","6","4","Faculty of Medicine","Jerusalem","Israel"
"","View last title","","","",""
"","","","","","",""
"310 55855227100 (i) on (i)","Haria, Kalpesh J.  Haria, Kalpesh","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"311 57194136841 (i) on (i)","Jyoti, Poonam","6","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"312 57214348049 (i) on (i)","Jyoti","6","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"313 57214209982 (i) on (i)","Kakoria, Ashish","6","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"314 57213856679 (i) on (i)","Kumar, Sahil","6","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"315 57199698994 (i) on (i)","Nandi, Santu","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"316 57217487169 (i) on (i)","Saumya, Kumar Udit","6","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"317 57210562245 (i) on (i)","Sharma, Smriti","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"318 57200822354 (i) on (i)","Shitole, Pankaj P.  Shitole, Pankaj","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"319 55428654200 (i) on (i)","Singh, Navneet","6","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"320 57204506413 (i) on (i)","Singh, Ranjit","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"321 57209889324 (i) on (i)","Thuppilakkadan, Afsal  Thuppilakkadan, A.","6","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"322 57262861000 (i) on (i)","Verma, Bhisham Dev","6","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"323 57192273201 (i) on (i)","Yadav, Neelesh","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"324 57198732642 (i) on (i)","Yadav, Saurabh  Saurabh Yadav","6","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"325 57218518262 (i) on (i)","Arya, Nitika","5","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"326 57218705167 (i) on (i)","Bashir, Misbah","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"327 57210175187 (i) on (i)","Brar, Jaskirat Singh  Brar, Jaskirat","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"328 57222060398 (i) on (i)","Chandel, Sheshang Singh","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"329 57217537705 (i) on (i)","Choudhary, Sumit","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"330 54956653100 (i) on (i)","Devadevan, Manu V.","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"331 57311393600 (i) on (i)","Dogra, Sourabh","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"332 57867532900 (i) on (i)","Dutt, Varun","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"333 57213145263 (i) on (i)","Gajjar, Margi","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"334 24824236500 (i) on (i)","Garg, Gagan","5","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"335 57217482063 (i) on (i)","Gujral, Shivam","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"336 57209198917 (i) on (i)","Illikkal, Muhammed Suhail","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
