"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1401 57210191166 (i) on (i)","Dixit, Shiva","11","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1402 56115592900 (i) on (i)","Dixit, Viney  Dixit, V.","11","8","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1403 38561188200 (i) on (i)","Dixit, Vishal  Dixit, Vishal V.","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1404 36631877500 (i) on (i)","Dommaraju, Yuvaraj","11","9","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1405 55618855200 (i) on (i)","Dutta, Subhendu  Dutta, S.","11","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1406 57076436400 (i) on (i)","Gade, Vinil Kumar  Gade, V. K.   Gade, Vinil K.","11","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1407 57200969180 (i) on (i)","Ganaraj, K.  Kuntikana, G.   Kuntikana, Ganaraj   Ganaraj, Kuntikana   Ganaraj, K.","11","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1408 24067118800 (i) on (i)","Ghavale, Ninad D.  Ghavale, Ninad","11","8","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1409 7102060953 (i) on (i)","Goswami, Sanjib  Goswami, S.","11","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1410 57203222347 (i) on (i)","Gote, Gopal D.  Gote, Gopal D.   Gote, Gopal","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1411 7005894502 (i) on (i)","Hariharan, M. V.","11","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1412 37112463600 (i) on (i)","Jain, Lokendra  Jain, L.","11","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1413 56040158400 (i) on (i)","Jawa, Himani","11","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1414 57191330452 (i) on (i)","Joseph, Thomas","11","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1415 53867950300 (i) on (i)","Kamble, Anvita","11","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1416 57196054498 (i) on (i)","Karmakar, Siddhartha","11","4","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1417 57190174603 (i) on (i)","Kartha, Moses J.  Kartha, Moses","11","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1418 57192318058 (i) on (i)","Katiyar, Richa  Katiyar, R.","11","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1419 57192177094 (i) on (i)","Kaushal, Vishal","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1420 54903126900 (i) on (i)","Khatua, Munmun","11","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1421 57204635171 (i) on (i)","Kolluru, Srinivas","11","3","Harbor Branch Oceanographic Institute at Florida Atlantic University","Fort Pierce FL,","United States"
"","View last title","","","",""
"","","","","","",""
"1422 6602502996 (i) on (i)","Kommineni, J. R.","11","8","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1423 57204049177 (i) on (i)","Krishna, Kalpesh Adithya  Krishna, K. Adithya   Krishna, Kalpesh","11","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1424 57241625800 (i) on (i)","Kumar, Pawan","11","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1425 57207205795 (i) on (i)","Kumar, Piyush","11","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1426 57214054877 (i) on (i)","Kumar, Praveen Sudheer  Kumar, P. Sudheer   Kumar, Praveen","11","8","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1427 55492128300 (i) on (i)","Kumar, Ramanatham Vinod  Kumar, R. Vinod","11","9","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1428 57201942056 (i) on (i)","Kumari, Anuradha","11","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1429 51763883600 (i) on (i)","Kummer, Kim M.","11","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1430 57189498215 (i) on (i)","Kundu, Saptarshi  Kundu, S.","11","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1431 57202995003 (i) on (i)","Kurm, Shashank","11","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1432 6603171038 (i) on (i)","Magal, B. S.","11","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1433 52864097700 (i) on (i)","Mani, Sneh","11","7","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1434 36973231000 (i) on (i)","Manoj, C. R.","11","7","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1435 57211424577 (i) on (i)","Mantri, Manas Ranjan  Mantri, Manas R.","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1436 57201797454 (i) on (i)","Mitra, Ritayan","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1437 57192251168 (i) on (i)","Mrudul, M. S.  Mrudul, M.","11","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1438 57202331694 (i) on (i)","Murali, K.","11","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1439 57073331400 (i) on (i)","Muthu, R. Naresh  Naresh Muthu, R.   Muthu, R. Naresh   Muthu, Raja","11","6","Madurai Kamaraj University","Madurai","India"
"","View last title","","","",""
"","","","","","",""
"1440 55213538900 (i) on (i)","Nair, Divya K.","11","8","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1441 55619714800 (i) on (i)","Nallasivam, Jothi Lakshmi  Nallasivam, Jothi L.","11","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1442 56931208200 (i) on (i)","Nandedkar, D. P.","11","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1443 57205590059 (i) on (i)","Narayan, Surya","11","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1444 37087625500 (i) on (i)","Nataraj, K. S.","11","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1445 57196008582 (i) on (i)","Padhi, Deepak Ranjan  Ranjan Padhi, Deepak","11","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1446 57212166658 (i) on (i)","Pande, Shivam","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1447 57197458171 (i) on (i)","Pathak, Rakesh Kumar  Pathak, Rakesh K.","11","10","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1448 57193263845 (i) on (i)","Pathak, Rohit  Pathak, R.","11","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1449 57213983947 (i) on (i)","Puniyani, Ram","11","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
