"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1201 7202479132 (i) on (i)","Andrews, Maneesha Esther  Andrews, M. E.   Andrews, Maneesha E.","12","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1202 57205495260 (i) on (i)","Anilkumar, P. M.  Anilkumar, P. M.   Parapparambil Muraleedharan Nair, Anilkumar","12","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1203 10339145000 (i) on (i)","Anshup","12","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1204 6506701050 (i) on (i)","Antharjanam, Sudhadevi","12","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1205 57281347000 (i) on (i)","Balasubramanian, Krishnan","12","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1206 57214542083 (i) on (i)","Baskaran, Divya","12","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1207 56710968200 (i) on (i)","Behera, P. Suchismita  Behera, P. Suchismita","12","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1208 36089045100 (i) on (i)","Bhattacharyya, Sanghamitra","12","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1209 36678867300 (i) on (i)","Chawla, Vaibhav","12","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1210 36618593400 (i) on (i)","Choudhary, Aniruddha","12","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1211 57216968132 (i) on (i)","David Koilpillai, R.  DAVID KOILPILLAI, R.","12","2","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1212 54406655300 (i) on (i)","Dhanavel, Senkamalam Periyasamy  Dhanavel, S. P.","12","1","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1213 57197250954 (i) on (i)","Geetha, T.","12","5","Indian Institute of Technology, Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1214 57201532846 (i) on (i)","Ghosh, Sourav","12","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1215 57197739860 (i) on (i)","Gowri, Annasamy  Annasamy, Gowri   Gowri, A.","12","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1216 57191349296 (i) on (i)","Gupta, Parth","12","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1217 57197749751 (i) on (i)","Gupta, Santosh","12","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1218 6602292115 (i) on (i)","Indiresan, P. V.","12","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1219 57191543583 (i) on (i)","Iqbal, R.  Iqbal, R.   Iqbal, Rameez","12","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"1220 57192271318 (i) on (i)","Islam, Md Rabiul","12","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
