"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1001 57542487700 (i) on (i)","Gupta, Harshit","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1002 57548548400 (i) on (i)","Gupta, Jhalak","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1003 57875069400 (i) on (i)","Gupta, Kunal","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1004 57220033562 (i) on (i)","Gupta, Prashant","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1005 57201584754 (i) on (i)","Gupta, Raman","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1006 57213338319 (i) on (i)","Gupta, Sampa","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1007 57224454184 (i) on (i)","Gupta, Shantanu","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1008 57477041400 (i) on (i)","Gupta, Shikha","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1009 57305337800 (i) on (i)","Gupta, Sundesh","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1010 57210910030 (i) on (i)","Gupta, Swastik","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1011 57895525200 (i) on (i)","Gupta, Tarun","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1012 57204127459 (i) on (i)","Hari, V. M.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1013 57204423622 (i) on (i)","Harsha, Panugothu Sri","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1014 57203539413 (i) on (i)","Harsha, Sri","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1015 57728720600 (i) on (i)","Hobbs, Michael","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1016 57226085413 (i) on (i)","Hussain, Shahid","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1017 57619454500 (i) on (i)","Iqbal, Adnan","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1018 57191576111 (i) on (i)","Iyyakutti Iyappan, G.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1019 57200694079 (i) on (i)","Jadhav, Aniket","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1020 57289326300 (i) on (i)","Jagdale, Vishal S.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1021 57199316788 (i) on (i)","Jain, Ankit","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1022 57218914769 (i) on (i)","Jain, Avi","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1023 57215017245 (i) on (i)","Jain, Harshit","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1024 57880330100 (i) on (i)","Jain, Praneet","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1025 57223040138 (i) on (i)","Jain, Prarthi","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1026 57381351900 (i) on (i)","Jain, Prashita","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1027 57781796600 (i) on (i)","Jain, Sujay","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1028 57575519500 (i) on (i)","Jain, Vijay","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1029 57193877639 (i) on (i)","Jakhar, Sunil","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1030 57218646253 (i) on (i)","Jalan, Harshit","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1031 57206898525 (i) on (i)","Jalan, Sanchit","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1032 57351464700 (i) on (i)","Janagal, Parul","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1033 57768739400 (i) on (i)","Jaya, Vidushi","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1034 57907339400 (i) on (i)","Jayakumar, Harikrishnan","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1035 57211024410 (i) on (i)","Jayaprakashb, M.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1036 57221126490 (i) on (i)","Jha, Ashwini","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1037 57396165900 (i) on (i)","Johnson Singh, Moirangthem","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1038 57193014550 (i) on (i)","Joshi, Ashutosh","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1039 57196370090 (i) on (i)","Joshi, Dhaivat","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1040 57322163800 (i) on (i)","Joshi, Jaykumar","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
