"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 9734613000 (i) on (i)","Patil, Gopal R.  Patil, Gopal   Patil, Gopal R.   Patil, G.   Patil, G. R.","51","17","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"402 37087528400 (i) on (i)","Pillai, Sibi Raj Bhaskaran  Pillai, Sibi B.Raj   B Pillai, Sibi Raj   Pillai, Sibi Raj   Pillai, Sibi Raj B.","51","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"403 56107379700 (i) on (i)","Prasad, Ram Chandra  Prasad, R. C.","51","15","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"404 7003795512 (i) on (i)","Puniyani, Ram R.  Puniyani, R.   Puniyani, R. R.","51","11","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"405 6701568035 (i) on (i)","Radhakrishna, M.  Radha Krishna, M.   Radhakrishna, M.   Radhakrishna, Munukutla","51","17","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"406 24469035900 (i) on (i)","Vedagiri, Perumal  Perumal, Vedagiri   Vedagiri, P.","51","17","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"407 55605769958 (i) on (i)","Sharma, Ashok Kumar  Sharma, Ashok K.   Sharma, A. K.   Sharma, A.","50","11","Thermax Limited","Pune","India"
"","View last title","","","",""
"","","","","","",""
"408 6602539001 (i) on (i)","Vedula, Rajendra Prasad  Vedula, Rajendra   Vedula, R. P.   Vedula, R. J.   Vedula, Rajendra P.","50","18","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"409 6602563193 (i) on (i)","Dewaikar, Dileep Moreshwar  Dewaikar, D. M.","49","12","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"410 56600943900 (i) on (i)","Gupta, Sachin  Gupta, Sachin B.   Gupta, S.","49","13","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"411 11140495600 (i) on (i)","Karlik, V.  Karlik, V.   Kartik, Venkataraman   Kartik, V.","49","11","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"412 56861640900 (i) on (i)","Patil, Sachin S.  PatiL., Sachin   Patil, S. S.   Patil, Sachin","49","27","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"413 7004241178 (i) on (i)","Rajaiah, K.  RAJAIAH, K.","49","10","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"414 7004317251 (i) on (i)","Sain, Anirban  Sain, A.","49","13","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"415 6701922449 (i) on (i)","Shimpi, R. P.  Shimpi, Rameshchandra P.   Shimpi, R. P.","49","15","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"416 55547111155 (i) on (i)","Singh, A.  Singh, A.   Singh, Aparna","49","13","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"417 57202605990 (i) on (i)","Singh, Anurag K.  Singh, A.   Singh, Anuradha   Singh, A. K.   Singh, Anurag   Singh, Anu","49","18","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"418 6603816435 (i) on (i)","Chandiramani, Naresh K.  Chandiramani, N. K.","48","14","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"419 55921734500 (i) on (i)","Indu, J.  J, Indu","48","11","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"420 7004943799 (i) on (i)","Jadhav, Sameer  Jadhav, S.   Jadhav, Sameer Ralph","48","18","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"421 7202085133 (i) on (i)","Joshi, Rajani R.  Joshi, R. R.","48","7","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"422 37761633100 (i) on (i)","Kalbar, Pradip P.  Kalbar, Pradip P.   Kalbar, P.   Kalbar, Pradip S.   Kalbar, P. P.   Kalbar, Pradip","48","18","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"423 21742873300 (i) on (i)","Maji, Avijit  Maji, A.","48","14","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"424 7203041098 (i) on (i)","Prasad, Vani C.  Prasad, Vani   Prasad, V. C.","48","10","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"425 55578082100 (i) on (i)","Rather, Zakir Hussain  Rather, Zakir H.   Rather, Z. H.   Rather, Z.   Hussain, Zakir","48","15","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"426 56053335900 (i) on (i)","Singh, Swatantra Pratap  Singh, Swatantra P.","48","15","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"427 15051705800 (i) on (i)","Balasubramanian, Sridhar  Balasubramanian, S.","47","11","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"428 55704982600 (i) on (i)","Das, Kalyan  Dasb, Kalyan   Das, K.","47","9","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"429 55226214600 (i) on (i)","Dutta, Achintya Kumar  Dutta, Achintya K.","47","15","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"430 57199662540 (i) on (i)","Dutta, Subhrajit","47","10","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
