"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"801 57211108626 (i) on (i)","Pandey, Nivedita","22","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"802 55179346900 (i) on (i)","Poovaiah, Ravi  Pooviah, Ravi   Poovaiah, R.","22","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"803 55661049400 (i) on (i)","Prabhakar, Naraga  Prabhakar, N.","22","9","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"804 57613637600 (i) on (i)","Saha, Kasturi  Saha, K.","22","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"805 7004166436 (i) on (i)","Sahasrabudhe, S. C.","22","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"806 26432859200 (i) on (i)","Sahu, Manoranjan","22","13","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"807 55036089700 (i) on (i)","Shah, Nimesh M.  Shah, Nimesh","22","16","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"808 7404462826 (i) on (i)","Singh, Hemant Kumar  Singh, Hemant K.","22","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"809 6701639850 (i) on (i)","Sonar, Sanjay M.  Sonar, Sanjay   Sonar, S. M.   Sonar, S.","22","14","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"810 56152376300 (i) on (i)","Varma, Hari M.","22","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"811 55582128900 (i) on (i)","Ahmad, Mashud  Ahmad, M.","21","12","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"812 57225949533 (i) on (i)","Alam, Md Jawaid  Alam, M. J.","21","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"813 57015141500 (i) on (i)","Aravind, B.","21","9","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"814 57190578937 (i) on (i)","Ashok, Rakesh","21","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"815 56378919600 (i) on (i)","Bohra, Anil Kumar  Bohra, Anil   Bohra, A.   Bohra, A. K.   Bohra, Anil K.   Bohra, Anilkumar","21","8","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"816 55383274400 (i) on (i)","Chaudhari, Sangita S.  Chaudhari, Sangita   Chaudhari, Sangita S.   Zope-Chaudhari, Sangita","21","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"817 15043996200 (i) on (i)","Chelakkot, Raghunath","21","10","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"818 36666074100 (i) on (i)","Chowdhury, Mithun","21","11","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"819 55605762029 (i) on (i)","Das, Subhadeep","21","13","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"820 57211423839 (i) on (i)","Dongre, Suryansh","21","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"821 56386825600 (i) on (i)","Dubey, Rajeev  Dubey, Rajiv","21","8","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
