"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"2201 57201164074 (i) on (i)","Sarkar, Soham","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2202 55386717700 (i) on (i)","Sarma, Vaijayanthi M.  Sarma, Vaijayanthi","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2203 36761542900 (i) on (i)","Sawant, Kiran Prakash","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2204 26535080400 (i) on (i)","Sawant, Uma","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2205 57217095611 (i) on (i)","Sawner, Ajay Singh  Sawner, Ajay S.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2206 57207432677 (i) on (i)","Saxena, Ashish","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2207 56033547000 (i) on (i)","Shah, Apurva R.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2208 57200518384 (i) on (i)","Shah, Suhail Mohmad  Shah, Suhail   Shah, Suhail M.","7","2","Hong Kong University of Science and Technology","Hong Kong","Hong Kong"
"","View last title","","","",""
"","","","","","",""
"2209 57075847800 (i) on (i)","Shah, Toral  Shah, T.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2210 57103084200 (i) on (i)","Shaikh, Javed","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2211 51864440900 (i) on (i)","Shanmugam, Thanigaivel","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2212 57213306142 (i) on (i)","Sharma, Oshin  Sharma, O.","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2213 57196545591 (i) on (i)","Sharma, Rajni","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2214 6507518956 (i) on (i)","Shashimohan, A. L.","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2215 56801796500 (i) on (i)","Shriniwasan, Sweta","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2216 57213208751 (i) on (i)","Shukla, Aditya  Shukla, A.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2217 57208177392 (i) on (i)","Shukla, Ambika Shanker  Shukla, Ambika Shankar   Shukla, Ambika S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2218 57207232310 (i) on (i)","Shukla, Pragya","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2219 57213313432 (i) on (i)","Shukla, Rajita","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2220 57194269268 (i) on (i)","Siddiqah, Mariyah","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2221 57197735476 (i) on (i)","Singh, Amit","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2222 55263134600 (i) on (i)","Singh, Dhirendra","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2223 57199045201 (i) on (i)","Singh, Meghna","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2224 55108638200 (i) on (i)","Singh, Okram G.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2225 57225894936 (i) on (i)","Singh, Pankaj","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2226 57215841311 (i) on (i)","Singh, Prithvendra","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2227 55813531200 (i) on (i)","Sinha, Kumari Priti","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2228 6505904334 (i) on (i)","Sitaram, R.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2229 55756527300 (i) on (i)","Soundararajan, Vidhya","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2230 7006193266 (i) on (i)","Srinivas, G.","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2231 56341226800 (i) on (i)","Srinivas Rao, S.  Rao, S. Srinivas   Srinivas Rao, S.","7","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2232 55793233900 (i) on (i)","Srinivasan, S. P.T.  Srinivasan, S.   Srinivasan, Swetha P.T.   Srinivasan, Swetha","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2233 6602954440 (i) on (i)","Srinivasu, Chimalakonda  Srinivasu, Ch","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2234 57204559178 (i) on (i)","Sriramadasu, Rajeshwara Chary  Sriramadasu, Rajeshwara C.   Rajeshwara, C. S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2235 56405596800 (i) on (i)","Sthanam, Lakshmi Kavitha","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2236 57215269655 (i) on (i)","Surapaneni, Sreenadh  Surapaneni, S.","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2237 57204253479 (i) on (i)","Suvarna, Praveen S.  Suvarna, Sohan   Suvarna, S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2238 57196713355 (i) on (i)","Tabssum, Saista  Tabssum, S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2239 57201901608 (i) on (i)","Tamhane, Durgesh","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2240 36237263500 (i) on (i)","Tewary, Ujjal  Tewary, U.","7","5","Deere","Moline","United States"
"","View last title","","","",""
"","","","","","",""
"2241 57203261587 (i) on (i)","Thekkethil, Namshad  Namshad, Thekkethil","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2242 57207948199 (i) on (i)","Thomas, Neenu","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2243 18839105500 (i) on (i)","Thotla, Suman","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2244 56850438700 (i) on (i)","Umasekhar, Booruga  Umasekhar, B.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2245 56971128000 (i) on (i)","Unnikrishnan, Poornima  Unnikrishnan, P.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2246 35101103700 (i) on (i)","Vaishampayan, Raviraj  Vaishaympayan, Raviraj","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2247 55434135400 (i) on (i)","Varma, R.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2248 57213128745 (i) on (i)","Varma, Raghav  Varma, R.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2249 57220441446 (i) on (i)","Venkataraman, G.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2250 24553086300 (i) on (i)","Venkateshan, M. S.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2251 57209797054 (i) on (i)","Venkitesh, S.","7","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2252 57208581354 (i) on (i)","Verma, Pankaj","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2253 57199846461 (i) on (i)","Vishwakarma, Dharmendra S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2254 56958538900 (i) on (i)","Warade, Sonali","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2255 57198306447 (i) on (i)","Yadav, Pradeep Kumar  Yadav, Pradeep K.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2256 57201984533 (i) on (i)","Yadav, Tarun Singh  Yadav, Tarun S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2257 56352794700 (i) on (i)","Yogesh Prasaad, M. S.  Sethuraman, Yogesh Prasaad M.         Sethuraman, Yogesh Prasaad Madras","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2258 57200543698 (i) on (i)","Adhyapak, Pranav R.  Adhyapak, Pranav","6","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2259 57198433568 (i) on (i)","Aggarwal, Garima","6","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2260 6701646129 (i) on (i)","Agrawal, Lokesh  Agrawal, L.","6","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
