"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"3839 57885616300 (i) on (i)","Dixit, Gopal","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3840 7005331603 (i) on (i)","Dixit, Rajiv R.  Dixit, R. R.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3841 57202046096 (i) on (i)","Doiphode, Siddhesh R.  Doiphode, Siddhesh","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3842 56186451300 (i) on (i)","Doshi, Bhavin","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3843 57209515645 (i) on (i)","Dubey, R. K.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3844 55849445400 (i) on (i)","Dukale, Atul","3","0","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3845 6505828905 (i) on (i)","Durani, Neelam","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3846 57217958842 (i) on (i)","Dusane, Chetan R.  Dusane, C. R.   Dusane, Chetan","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3847 57210890009 (i) on (i)","Dutta, Maitreyee","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3848 56393921500 (i) on (i)","Dwivedi, Saumya","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3849 41261498600 (i) on (i)","Eedara, Kumara Raja","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3850 55886695300 (i) on (i)","Ekade, Pawankumar P.  Ekade, P. P.   Ekade, Pawankumar","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3851 57195274234 (i) on (i)","Eqbal, Md Danish","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3852 57243985000 (i) on (i)","Eswaramoorthy, Lekshmi","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3853 57864708900 (i) on (i)","Faroz, Sharvil Alex  Faroz, S. A.   Faroz, Siddhartha","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3854 8380693000 (i) on (i)","Fernandas, B. G.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3855 57192910393 (i) on (i)","Fernandez, Beryl  Fernandez, B.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3856 6602643410 (i) on (i)","Gadag, S. A.  Gadag, S.A.","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3857 56765569600 (i) on (i)","Gadgil, Shubhada","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3858 36728315200 (i) on (i)","Gai, S. L.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3859 57021176400 (i) on (i)","Gaikwad, Akshay V.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
