"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 56679185100 (i) on (i)","Roy, Lopamudra  Roy, L.","7","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"602 57213546045 (i) on (i)","Roy, Saugata","8","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"603 57199152336 (i) on (i)","Sardana, Sahil","15","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"604 57056838000 (i) on (i)","Sarkar, Sarbartha","6","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"605 57215861818 (i) on (i)","Sarkar, Tandrila  SARKAR, Tandrila","9","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"606 57189211397 (i) on (i)","Saw, Rohit Kumar","6","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"607 54904798200 (i) on (i)","Sengupta, Baisali  Sengupta, B.","5","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"608 56801551900 (i) on (i)","Senthil Kumar, Vishnu Jawahar  Senthil Kumar, V.   Senthil Kumar, V. Jawahar   Senthil Kumar, Veera Jawahar   Kumar, Vishnu","15","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"609 57194694802 (i) on (i)","Sharma, Neha","40","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"610 56669003300 (i) on (i)","Sharma, Shonam","6","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"611 56798610500 (i) on (i)","Shreya, Neha  Shreya, N.","6","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"612 57119170100 (i) on (i)","Shukla, Kriti","7","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"613 57219050739 (i) on (i)","Singh, Ankur K.  Singh, A.   Singh, A. K.   Singh, Ankur","13","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"614 57205180825 (i) on (i)","Singh, Brijesh  Singh, B.","20","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"615 7403594616 (i) on (i)","Singh, Deepti","15","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"616 57210241217 (i) on (i)","Singh, Jayraj","8","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"617 57219943970 (i) on (i)","Singh, Jeetendra Bahadur  Singh, J. B.   Singh, Jeetendra B.","8","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"618 55485362000 (i) on (i)","Singh, Vishal Kumar  Singh, V. K.","6","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"619 57213924979 (i) on (i)","Sinha, Akanksha","9","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"620 7202706415 (i) on (i)","Sinha, Nidhi  Sinha, N.","17","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"621 57189294676 (i) on (i)","Soren, Shatrughan  Soren, S.   Soren, Satrughna","26","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"622 57191623094 (i) on (i)","Subudhi, Priyambada","10","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"623 57208645960 (i) on (i)","Tiwary, Badyanath","9","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"624 57210722006 (i) on (i)","Tyagi, Rashi  Tyagi, R.","12","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"625 57210809990 (i) on (i)","Yadav, Krishna","8","5","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"626 56747014100 (i) on (i)","Agarwal, Saurabh","9","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"627 56155259400 (i) on (i)","Aggarwal, Avi  Aggarwal, A.","7","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"628 57209829194 (i) on (i)","Agrawal, Anil Kumar  Agrawal, Anil K.   Kumar Agrawal, Anil","10","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"629 56785290700 (i) on (i)","Agrawal, Mohit  Agrawal, M.","11","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"630 57196745038 (i) on (i)","Ahmed, Mostaid","13","4","The Neotia University","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"631 7201981522 (i) on (i)","Anand, R.  Anand, Rajagopal   Anand, R.","9","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"632 56595101700 (i) on (i)","Anwit, Raj  Anwitt, Raj","8","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"633 35815763000 (i) on (i)","Asthana, Deepanker  Asthana, D.","8","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"634 57204318311 (i) on (i)","Bandyopadhyay, Sneha  Bandyopadhyay, S.","9","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"635 57193735390 (i) on (i)","Banerjee, Chandra Madhab  Banerjee, C. M.","13","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"636 57212204867 (i) on (i)","Banerjee, Sanchari","11","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"637 37060327900 (i) on (i)","Banichul, H.  Banichul, H.","5","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"638 57203964780 (i) on (i)","Behera, Dibyajyoti","5","4","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
