"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"844 55878063900 (i) on (i)","Thanka Rajan, S.  Rajan, Senthilperumal Thanka   Rajan, S. Thanka   Thanka Rajan, S.","22","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"845 57200124534 (i) on (i)","Unni, Sujatha Narayanan  Sujatha, N.   Unni, Sujatha N.","22","3","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"846 15063727100 (i) on (i)","Upadhye, Neelesh S.  Upadhye, Neelesh   Upadhye, Neelesh S.   Upadhye, N. S.","22","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"847 57205122903 (i) on (i)","Varadhan, S. K.M.  Varadhan, Skm   Skm, Varadhan   SKM, Varadhan   Varadhan, S. K.M.   Varadhan, SKM K.M.   S.K.M., Varadhan","22","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"848 55553108000 (i) on (i)","Arivazhagan, Ponnusamy  Arivazhagan, P.","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"849 54982706100 (i) on (i)","Athreya, C. N.  Cheekur Nagaraja, Athreya   Athreya, C. N.","21","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"850 35759655600 (i) on (i)","Babu, Suresh  Babu, M. Suresh   Babu, Suresh M.   Suresh Babu, Muchukota  	    Suresh Babu, M.","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"851 57208539598 (i) on (i)","Banerjee, Abhishek  Banerjee, A.","21","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"852 57194562842 (i) on (i)","Dutta, Saikat","21","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"853 57212734094 (i) on (i)","Ganesan, N.  Ganesan, n.","21","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"854 57211463922 (i) on (i)","Kar, Sourav","21","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"855 55929611700 (i) on (i)","Koundinya, N. T.B.N.  Koundinya, N. T.B.N.","21","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"856 36447488200 (i) on (i)","Koushik, Chandramouli Venkataraman  Koushik, Chandramouli Venkatraman   Koushik, cv   Koushik, Chandramouli   Koushik, C. V.","21","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"857 16305507500 (i) on (i)","Krishnamoorthy, Sarayu  SARAYU, K.   Sarayu, K.","21","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"858 57211951433 (i) on (i)","Kumar, Nitish Jeevan  Kumar, Nitish   Kumar, N. Jeevan   Kumar, Naveen","21","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"859 25631073300 (i) on (i)","Madhok, Vaibhav","21","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"860 36107056500 (i) on (i)","Manathara, Joel George  Manathara, Joel G.   Manathara, J. G.   George, J. M.   George, Joel","21","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"861 57210861779 (i) on (i)","Manoj, Rahul","21","2","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"862 23489753600 (i) on (i)","Mohan, Usha  Usha, M.","21","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"863 57213217689 (i) on (i)","Muraleedharan, K.","21","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"864 7203000674 (i) on (i)","Pathak, S. D.","21","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"865 56108586900 (i) on (i)","Pradhan, Shantanu  Pradhan, S.","21","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"866 56902256600 (i) on (i)","Prakash, Rini","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"867 56593751500 (i) on (i)","Prasada Rao, Tetali A.  Prasada Rao, T. A.","21","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"868 55791991000 (i) on (i)","Priyanga, G. Sudha  Priyanga, G. Sudha","21","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"869 56894860500 (i) on (i)","Raghavan, S.","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"870 36858738100 (i) on (i)","Ramanamurthy, P. V.M.  RAMANAMURTHY, P. V.   Ramanamurthy, P. V.","21","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"871 57203626221 (i) on (i)","S. Krishnan, Gokul  Krishnan, Gokul S.   Krishnan, Gokul","21","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"872 8379539200 (i) on (i)","Sankaranarayanan, Jagadis","21","16","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"873 56574195700 (i) on (i)","Santhana Krishnan, P. T.  Krishnan, P. Santhana   Santhana Krishnan, Perumal   Perumal, Santhana Krishnan   Santhana krishnan, P.   Krishnan, Perumal Santhana   Santhana Krishnan, P.","21","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"874 7004018921 (i) on (i)","Sarma, L. V.K.Viswanadha  Sarma, L. V.   SARMA, L. V.K.V.   Sarma, L. V.K.V.","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"875 57204119635 (i) on (i)","Sharma, Ankush P.  Sharma, Ankush   Sharma, Ankush P.   Sharma, A. P.   Sharma, A.","21","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"876 56963533600 (i) on (i)","Srinivas, M.  Srinivas, M.","21","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"877 7005601052 (i) on (i)","Subrahmanyam, B. V.  Subrahmanyam, B.","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"878 44661715800 (i) on (i)","Usha Rajalakshmi, Parthasarathy  Usha Rajalakshmi, P.   Rajalakshmi, P. Usha   Rajalakshmi, P. U.","21","6","Avinashilingam Institute for Home Science and Higher Education for Women","Coimbatore","India"
"","View last title","","","",""
"","","","","","",""
"879 57211539477 (i) on (i)","Vaippully, Rahul  Vaippully, R.   VAIPPULLY, RAHUL","21","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"880 15837700500 (i) on (i)","Venkatesan, Vaidyanathan  Venkatesan, V.","21","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"881 6701731386 (i) on (i)","Ahila, S.","20","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
