"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"40 9736638200 (i) on (i)","Hiremath, Kirankumar Rajshekhar  Hiremath, K. R.   Hiremath, Kirankumar R.   Hiremath, Kirankumar","44","10","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"41 57202783551 (i) on (i)","Mishra, Abhishek Kumar  Mishra, A.   Mishra, Abhishek   Mishra, A. K.   Mishra, Abhishek K.","44","17","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"42 56873656600 (i) on (i)","Banerjee, Amitava  Banerjee, A.","43","15","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"43 57208501295 (i) on (i)","Sharma, Rakesh Kumar  Sharma, R. K.   Sharma, Rakesh K.","43","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"44 57189335137 (i) on (i)","Upadhyay, Arun","43","14","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"45 7202103919 (i) on (i)","Dutta, Amlan  Dutta, A.","42","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"46 56416620800 (i) on (i)","Ahmad, Shahab  Ahmad, S.","41","19","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"47 55332153300 (i) on (i)","Mogurampelly, Santosh  Santosh, Mogurampelly","41","19","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"48 17135666700 (i) on (i)","Pratiher, Barun  Pratiher, Bamn   Pratihera, Barun   Pratiher, B.","41","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"49 56181232800 (i) on (i)","Nene, Saurabh Sanjay  Nene, Saurabh   Nene, S. S.   Nene, Saurabh S.","40","17","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"50 14069052300 (i) on (i)","Roy, Dipanjan  Roy, D.","40","11","Indian Institute of Technology Jodhpur","Jodhpur","India"
