"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"801 57226238229 (i) on (i)","Pandey, Abhishek","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"802 57818696300 (i) on (i)","Pandey, Atul","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"803 57199423275 (i) on (i)","Pandey, Richa","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"804 57681586700 (i) on (i)","Pandey, Sushant","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"805 57536978000 (i) on (i)","Pant, Himanshu","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"806 57391809000 (i) on (i)","Pant, Yogesh","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"807 57193556427 (i) on (i)","Parmar, Anand","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"808 57404168500 (i) on (i)","Parvatikar, Shreesh","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"809 57220938330 (i) on (i)","Patel, Ashutosh","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"810 57207953790 (i) on (i)","Patel, Shravan","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"811 57223433058 (i) on (i)","Pathak, Siddharth","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"812 57783604500 (i) on (i)","Patidar, Pratyusha","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"813 57226068013 (i) on (i)","Patil, Nitin","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"814 57327228700 (i) on (i)","Prabhakar, Shashank","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"815 57213037744 (i) on (i)","Pradeep, Chullikkattil P.","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"816 57741505900 (i) on (i)","Pradhan, I. P.","1","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"817 57190373698 (i) on (i)","Prajapati, Ravinder","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"818 57224702151 (i) on (i)","Prakash, Jai","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"819 57216708759 (i) on (i)","Prasad, J. Vishnu","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"820 57655345400 (i) on (i)","Prasad, Prabhakar","1","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
