"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"2037 23667106100 (i) on (i)","Deodhar, Deepak K.  Deodhar, Deepak","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2038 57205687227 (i) on (i)","Desai, Akshaykumar N.  Desai, Akshay   Desai, Akshaykumar N.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2039 56100070400 (i) on (i)","Desai, Sarika S.  Desai, Sarika   Desai Sarika, S.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2040 7202826187 (i) on (i)","Desai, Shailesh R.  Desai, S. R.   Desai, S.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2041 35582587000 (i) on (i)","Desai, Umang","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2042 7202168366 (i) on (i)","Deshpande, Anjali  Deshpande, A.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2043 7005605312 (i) on (i)","Deshpande, Jayant M.  Deshpande, J. M.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2044 56826070400 (i) on (i)","Deulkar, Vivek","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2045 57104728500 (i) on (i)","Dev, Sachin  Dev, S.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2046 7003649595 (i) on (i)","Dighe, Sandip","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2047 56292044200 (i) on (i)","Divi, Srikanth","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2048 55572282600 (i) on (i)","Doiphode, Rajendra L.  Doiphode, R. L.   Doiphode, Rajendra","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2049 55711112900 (i) on (i)","Donck, Simon","7","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2050 57211518283 (i) on (i)","Dutta, Subhabrata","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2051 57208363613 (i) on (i)","Dwivedi, M. C.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2052 57492803000 (i) on (i)","Furquan, Mohammad","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2053 57224790022 (i) on (i)","Gandhi, Mayuri N.  Gandhi, M.   Gandhi, M. N.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2054 57215658291 (i) on (i)","Gangani, Ashvin J.","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2055 57215597173 (i) on (i)","Gaur, Bhanupratap","7","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2056 57531062300 (i) on (i)","Gautam, Manoj","7","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2057 6603839468 (i) on (i)","Gharpure, V. S.  GHARPURE, V. S.","7","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2058 57206696888 (i) on (i)","Ghosh, Saikat","7","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2059 57206696944 (i) on (i)","Ghosh, Snigdha","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2060 57075837000 (i) on (i)","Giri, Sachin D.  Giri, S. D.   Giri, Sachin D.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2061 36957334500 (i) on (i)","Gokhale, Prasad","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2062 57197258700 (i) on (i)","Gopalakrishnan, Shivasubramanian","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2063 55200768800 (i) on (i)","Gopinathan, Sreelekha P.  Gopinathan, Sreelekha","7","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2064 57200165452 (i) on (i)","Goyal, Gagan K.  Goyal, Gagan K.   Goyal, G. K.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2065 57202013673 (i) on (i)","Gupta, Ankita","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2066 56404742200 (i) on (i)","Gupta, Meenakshi","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2067 56697389400 (i) on (i)","Gupta, S. C.  GUPTA, S. C.","7","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2068 57215066660 (i) on (i)","Gupta, Suranjana","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2069 57207396283 (i) on (i)","Gupta, Vinod H.  Gupta, V. H.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2070 6602296171 (i) on (i)","Gurujee, Chandrahas S.  Gurujee, C. S.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2071 6507829737 (i) on (i)","Hadimani, Shreeshailkumar B.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2072 57214489114 (i) on (i)","Hariharan, Venkatnarayan  Hariharan, V.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2073 57203585698 (i) on (i)","Hariprasad, Chelamallu","7","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2074 55843691900 (i) on (i)","Hassija, Varun","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2075 56636159600 (i) on (i)","Indulekha, S.","7","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2076 56022949200 (i) on (i)","Ingle, Avinash Vijay  Ingle, A. V.   Ingle, Avinash V.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2077 6701454553 (i) on (i)","Jagadish, B. S.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2078 57194410981 (i) on (i)","Jain, Parul  Jain, P.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2079 57191578078 (i) on (i)","Jain, Saumitra","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
