"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57220872130 (i) on (i)","Varshney, Nidhi","4","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"602 56533523600 (i) on (i)","Venkatesh, Thirugnanasambandam  Venkatesh, T.","4","3","VIT Bhopal University","Sehore","India"
"","View last title","","","",""
"","","","","","",""
"603 57209504721 (i) on (i)","Verma, Kedarmal","4","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"604 57731689100 (i) on (i)","Abbas, Zahir","3","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"605 56449359400 (i) on (i)","Achyuth, Kulkarni","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"606 57208161348 (i) on (i)","Agrawal, Richa","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"607 57212135499 (i) on (i)","Agrawal, Rohit","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"608 57862447500 (i) on (i)","Ahmad, Khursheed","3","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"609 57254499000 (i) on (i)","Bagchi, Debanjan","3","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"610 56457941200 (i) on (i)","Bakshi, Miroojin","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"611 57787230000 (i) on (i)","Bansal, Love","3","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"612 57612358700 (i) on (i)","Chauhan, Priyanka","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"613 57219194001 (i) on (i)","Chorey, Devashish","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"614 57205434569 (i) on (i)","Choudhary, Rahul  Choudhary, R.","3","2","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"615 57204050224 (i) on (i)","Chouhan, Aaditya Prakash","3","3","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"616 57441204700 (i) on (i)","Dagliya, Monika","3","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"617 57213436917 (i) on (i)","Das, Kritiprasanna","3","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"618 57226599425 (i) on (i)","Deka, Rakesh","3","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
