"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 8892893100 (i) on (i)","Mitra, Sayantan","11","6","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"202 57347311100 (i) on (i)","Priya, Shalini Radha  Priya, S.   Priya, S. Radha   Priya, Shalini","11","5","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"203 57205197514 (i) on (i)","Raturi, Madhav  RATURI, Madhav","11","6","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"204 55383307100 (i) on (i)","Swati","11","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"205 57210256991 (i) on (i)","Ahmad, Zishan","10","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"206 57209076789 (i) on (i)","Bhaumick, Prabhas","10","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"207 57194767267 (i) on (i)","Biswas, Pramit","10","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"208 37361053200 (i) on (i)","Chakrabarti, Tamoghna","10","8","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"209 53983597700 (i) on (i)","Chhaya","10","8","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"210 57205715824 (i) on (i)","Chowdhury, Arif","10","7","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"211 57202618259 (i) on (i)","Dubey, Vikas","10","6","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"212 55850684400 (i) on (i)","Dutta, Meghna","10","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"213 57216620649 (i) on (i)","Gupta, Kamal Kumar","10","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"214 57193276434 (i) on (i)","Jana, Asim","10","7","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"215 57194835885 (i) on (i)","Khan, Afaq Ahmad","10","7","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"216 57642188400 (i) on (i)","Kumar, Chandan Shravan  Kumar, C. Shravan   Kumar, Chandan","10","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"217 57203032887 (i) on (i)","Kumari, Sneha  Kumari, S.","10","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"218 57198896672 (i) on (i)","Kumawat, Piyush Kumar  Kumawat, Piyush K.   Kumawat, Piyush","10","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"219 57213933717 (i) on (i)","Nair, Akhil K.  Nair, Akhil   Nair, A. K.","10","5","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"220 35766893400 (i) on (i)","Nandan, Nibedita","10","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"221 56506826000 (i) on (i)","Rathore, Nemi Chandra","10","4","Central University of South Bihar","Gaya","India"
"","View last title","","","",""
"","","","","","",""
"222 57045497900 (i) on (i)","Raza, Md Qaisar","10","8","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"223 57210863267 (i) on (i)","Verma, Rahul","10","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"224 56643871300 (i) on (i)","Agrawal, Shweta","9","6","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"225 55756428100 (i) on (i)","Bhushan, Shiv 						       Bhushan, S.","9","5","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"226 57194010065 (i) on (i)","Bhushan, Sumit","9","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"227 57214603229 (i) on (i)","Das, Angshuman","9","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"228 57216493022 (i) on (i)","Jadda, Koteswaraarao","9","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"229 55661463100 (i) on (i)","Khan, Kulsum","9","8","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"230 56202428000 (i) on (i)","Kumari, Rina","9","5","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"231 57199405364 (i) on (i)","Kumari, Tripty","9","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"232 57190016523 (i) on (i)","Mishra, Priyanka","9","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"233 57213294626 (i) on (i)","Mohanty, Susil Kumar","9","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"234 53880235800 (i) on (i)","Nayak, Suman C.  Nayak, S. C.   Nayak, Suman","9","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"235 57198428282 (i) on (i)","Paramanik, Rajendra Narayan  Paramanik, Rajendra N.","9","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"236 57219499572 (i) on (i)","Patel, Shikha","9","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"237 57205439180 (i) on (i)","Raghvendra","9","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"238 57191617756 (i) on (i)","Rimjhim","9","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
