"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 57203047985 (i) on (i)","Pradhan, Sourav","22","16","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"402 24774449600 (i) on (i)","Saha, Biswanath  Saha, B.","22","12","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"403 24767982700 (i) on (i)","Saikia, Arupjyoti","22","6","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"404 55597222700 (i) on (i)","Sarma, Sidananda  Sarma, S.","22","8","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"405 24382149000 (i) on (i)","Sharma, Hrishikesh K.  Sharma, H.   Sharma, H. K.   Sharma, Hrishikesh","22","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"406 57202600392 (i) on (i)","Siddagangaiah, Anjan Kumar","22","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"407 6503871470 (i) on (i)","Tamuli, Ranjan  Tamuli, R.","22","10","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"408 6603382190 (i) on (i)","Venkata Dasu, Veeranki  Venkata Dasu, V.","22","9","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"409 56877607700 (i) on (i)","Arun, S.","21","7","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"410 55253137900 (i) on (i)","Chattopadhyay, Arup","21","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"411 56963768700 (i) on (i)","Choudhary, Tilendra","21","8","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"412 55888633400 (i) on (i)","Das, Niladri  Das, N. S.   Das, Niladri Sekhar   Das, Niladri S.","21","6","Indian Institute of Science","Bengaluru","India"
"","View last title","","","",""
"","","","","","",""
"413 12647616600 (i) on (i)","Dutta, Sumana  Dutta, S.","21","10","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"414 57211218279 (i) on (i)","Gupta, Abhay","21","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"415 55577107900 (i) on (i)","Khan, Mohd Mansoor  Khan, Mansoor   Mansoor Khan, Mohd   Khan, Mohd M.","21","4","Indian Institute of Information Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"416 57205083772 (i) on (i)","Minz, Manoranjan","21","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"417 57201782330 (i) on (i)","Mitra, Pinaki","21","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"418 57204185876 (i) on (i)","Mitra, Shirsendu","21","6","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"419 57210801777 (i) on (i)","Parama, Dey","21","9","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"420 57193715748 (i) on (i)","Roy, Kuldeep  Kuldeep","21","11","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"421 57206380341 (i) on (i)","Saikia, Anupam  Saikia, A.","21","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"422 56943490200 (i) on (i)","Sailo, Bethsebie Lalduhsaki  Sailo, Bethsebie L.","21","12","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"423 57224672356 (i) on (i)","Singh, Hemant Kumar  Singh, Hemant K.","21","9","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"424 57204656015 (i) on (i)","Srivyas, Pranav Dev  Srivyas, P. D.","21","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"425 55792469500 (i) on (i)","Bhattacherjee, Debojit  Bhattacherjee, D.","20","7","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
