"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 7004345435 (i) on (i)","Venkatachalam, Chittoor Sivaramakrishnan  Venkatachalam, Chittoor S.   Venkatachalam, C. S.","35","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"602 56549384800 (i) on (i)","Ilesh Shah, Malay  Shah, Malay I.Iesh   Shah, Malay   Shah, Malay Ilesh   Shah, Malaykumar","34","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"603 8520001700 (i) on (i)","Krishnamurthy, Konda Ramasamy  Krishnamurthy, Konda R.   Krishnamurthy, K. R.   Krishnamurthy, Konda Ramaswamy   Krishnamurthy, Kandasamy Konda R.","34","16","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"604 57208685081 (i) on (i)","Kumar, Ramarathnam Krishna  Kumar, R. Krishna   Kumar, R. K.","34","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"605 6602478530 (i) on (i)","Manivasakan, R.  Manivasakan, R.   Rathinam, Manivasakan","34","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"606 57198143654 (i) on (i)","Mukherjee, Rinku  Rinku, Mukherjee   Mukherjeey, Rinku   Mukherjee, R.","34","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"607 7102097035 (i) on (i)","Parthasarathy, Ramaswami  Parthasarathy, R.","34","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"608 57194221840 (i) on (i)","Ramasastry, C.","34","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"609 7004548925 (i) on (i)","Ramaswami, Bellamkonda  Ramaswami, B.","34","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"610 36572467600 (i) on (i)","Shivananju, Bannur Nanjunda  Shivananju, Bannur N.   Shivananju, B. Nanjunda   Shivananju, B. N.","34","16","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"611 56157475400 (i) on (i)","Yamijala, Sharma S.R.K.C.  Yamijala, Srkc Sharma   Yamijala, Sharma Srkc   Yamijala, S. R.K.C.Sharma   Yamijala, Sharma   Sharma, S. R.K.C.Yamijala","34","15","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"612 6603860178 (i) on (i)","Ananthakrishnan, Palaniswamy  Ananthakrishanan, P.   Anathakrishnan, P.   Ananthakrishnan, P.","33","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"613 24075467500 (i) on (i)","Appa Rao, Gangolu  Appa Rao, G.","33","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"614 57213949626 (i) on (i)","Balasubramanian, Kalpattu Kuppusamy  Balasubramanian, K. K.   Balasubramanian, Kalpattu Kuppuswami   Balasubramanian, Kalpattu K.   Balasubramanian, K.","33","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"615 6701757909 (i) on (i)","Baradarajan, Anantharanganathan  Baradarajan, Anantharenganathan   Baradarajan, A.","33","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"616 6603641531 (i) on (i)","Lakshmeesha, V. K.","33","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"617 6603588737 (i) on (i)","Mayuram, M. M.","33","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"618 6602995622 (i) on (i)","Pattabiraman, M.  Pattabiraman, Murari   Pattabiraman, M.","33","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"619 8298709400 (i) on (i)","Rajan, Sudhir Chella  Rajan, Sudhir C.   Rajan, S.   Sudhir Chella, R.   Rajan, Chella","33","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"620 56577968100 (i) on (i)","Ramanan, Vikram  Ramanan, V.","33","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"621 56646112800 (i) on (i)","Rawat, Prashant  Rawat, P.","33","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"622 56081787700 (i) on (i)","Saha, Koushik","33","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"623 56106080800 (i) on (i)","Senthilnathan, Jaganathan  Senthilnathan, J.","33","19","Hanyang University","Seoul","South Korea"
"","View last title","","","",""
"","","","","","",""
"624 8951647200 (i) on (i)","Singh, Arindama  Singh, A.   Singh, A. K.","33","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"625 57209528590 (i) on (i)","Sinha, Abhishek","33","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"626 6603067943 (i) on (i)","Bhuvaneshwar, G. S.  Bhuvaneshwar, G. S.","32","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"627 55080306100 (i) on (i)","Chatterjee, Avhishek","32","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"628 7006605669 (i) on (i)","Kannan, Aravamudan  Aravamudan, Kannan   Kannan, A.   Aravamudan, K.","32","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"629 35790350100 (i) on (i)","Khan, Qadeer Ahmad  Khan, Q. A.   Khan, Qadeer A.   Khan, Qadeer","32","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"630 6602559252 (i) on (i)","Kunukkasseril, Vincent X.  KUNUKKASSERIL, V. X.   Kunukkasseril, V. X.   Kunukkasseril, Vlncent X.","32","10","Indian Institute of Technology, Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"631 6603962975 (i) on (i)","Kuppurajulu, Atteri  Kuppurajulu, A.","32","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"632 56103894000 (i) on (i)","Mandal, Srimanta","32","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"633 6602101597 (i) on (i)","Palaninathan, R.  PALANINATHAN, R.","32","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"634 57200153173 (i) on (i)","Raghavan, Vasudevan  Raghavan, V.","32","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"635 12345166600 (i) on (i)","Ramkumar, P.  Penchaliah, Ramkumar   Penchaliah, R.   Ramkumar, Penchaliah   Ramkumar, P.","32","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"636 7102356024 (i) on (i)","Ravi, R.  Ravi, R.   Ravi, Ramamurthy","32","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"637 37013955800 (i) on (i)","Reddy, Puduru V.  Reddy, Puduru Viswanada   Reddy, Puduru V.   Reddy, P. Viswanadha   REDDY, PUDURU VISWANADHA   Reddy, Puduru Viswanadha   Reddy, P. V.","32","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"638 57298483400 (i) on (i)","Shaikh Mohammed, J.  Shaikh-Mohammed, Javeed   Shaikh Mohammed, J.   Mohammed, Javeed Shaikh   Shaikh Mohammed, J. S.   Mohammed, Javeed   Shaikh Mohammed, Javeed   Mohammed, J. Shaikh","32","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"639 36136249100 (i) on (i)","Srinivasan, G.  Srinivasan, G.","32","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"640 7403307187 (i) on (i)","Srivastava, Smita  Srivastava, S.","32","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"641 26636019100 (i) on (i)","Vetrivel, V.  Vetrivel, V.   Vetrivel, Vellaichamy","32","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"642 56350599800 (i) on (i)","Babu, S.  BABU, S.   Babu, S.","31","19","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"643 55253265600 (i) on (i)","Bhattacharya, Madhuchhanda  Bhattacharya, M.","31","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"644 6603612353 (i) on (i)","Gopalam, B. S.V.  Gopalam, B. S.","31","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"645 45561334900 (i) on (i)","Iqbal, Yasir  Iqbal, Y.","31","17","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"646 55663000400 (i) on (i)","Janaki Ram, D.  Ram, D. U.   Ram, D. Janaki   Ram, D. J.","31","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"647 6603500510 (i) on (i)","Joyce Nirmala, M.  Nirmala, M. J.   Nirmala, M. Joyce","31","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"648 57194570176 (i) on (i)","Karati, Anirudha","31","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"649 7006230457 (i) on (i)","Mani, Jay S.  Mani, J. S.","31","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"650 7202022229 (i) on (i)","Misra, Prabhu Shankar M.  Misra, P. S.   Mishra, Pragyandipta   Misra, P. S.M.   Misra, Prabhu Shankar   Mishra, P. S.   Misra, Prabhu Shanker","31","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"651 55632392400 (i) on (i)","Muthukumar, Harshiny  Harshiny, Muthukumar   Harshiny, M.","31","18","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"652 6506274228 (i) on (i)","Parashuraman, Seetharaman  Parashuraman, Setharaman   Parashuraman, S.","31","16","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"653 7005636463 (i) on (i)","Radhakrishnan, Pezhinkattil  Radhakrishnan, P.","31","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"654 57194718631 (i) on (i)","Sharma, Mansi","31","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"655 6603628792 (i) on (i)","Sivaram, B. M.","31","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"656 57200152018 (i) on (i)","Sobhanan, Aneesh  Sobhanan, A.   Aneesh, S.","31","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"657 55814808900 (i) on (i)","Vellandi, Vikraman  Vikraman, V.","31","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"658 36464833800 (i) on (i)","Bardhan, Soumik","30","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"659 55817780700 (i) on (i)","Biswal, Pratibha","30","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"660 7003365987 (i) on (i)","Ganapathy, C.","30","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"661 8696600900 (i) on (i)","Goswami, Rupen  Goswami, R.","30","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"662 36344767000 (i) on (i)","Kalpathy, Sreeram K.  Kalpathy, Sreeram K.","30","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"663 56872770800 (i) on (i)","Kesavan, Thangaian  Kesavan, T.","30","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
