"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"801 56700314400 (i) on (i)","Chityala, Sushma  Sushma, Chityala","10","6","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"802 57216288865 (i) on (i)","Daniel, Thomas T.  Daniel, Thomas T.","10","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"803 57214490565 (i) on (i)","Das, Abhijit","10","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"804 57209134807 (i) on (i)","Das, Ruma","10","7","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"805 24390263500 (i) on (i)","Dash, Nihar","10","9","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"806 57193064762 (i) on (i)","Datta, Poulami","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"807 57205282345 (i) on (i)","De, Suranjan","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"808 16678531900 (i) on (i)","Dey, Poulumi  Dey, P.","10","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"809 57195471889 (i) on (i)","Dowari, Payel","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"810 57191340266 (i) on (i)","Dubey, Akhilesh Kumar  Kumar Dubey, Akhilesh","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"811 55893168300 (i) on (i)","Dutta, Mrinal Kanti  Dutta, M. K.   Dutta, M.","10","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"812 57212383646 (i) on (i)","Dutta, Pronoy  Dutta, P.","10","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"813 57207453217 (i) on (i)","Fopase, Rushikesh","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"814 57200296850 (i) on (i)","Garia, Siddharth","10","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"815 55221852200 (i) on (i)","Gavara, Madhusudhana R.  Gavara, Madhusudhana","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"816 26422973400 (i) on (i)","Ghai, Shweta","10","6","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"817 57195553181 (i) on (i)","Gogoi, Himangshu Jyoti  Gogoi, H. J.","10","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"818 56272600500 (i) on (i)","Joy, Ezhil Reena  Joy, T. P.Ezhil Reena","10","6","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"819 57195985976 (i) on (i)","Kakati, Dhiman","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"820 57200626149 (i) on (i)","Konch, Tukhar Jyoti","10","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"821 57209544310 (i) on (i)","Kumar, Pawan","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"822 57198223682 (i) on (i)","Mohanty, Sunita  Mohanty, S.","10","5","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"823 57208271728 (i) on (i)","Mohapatra, Prajna Paramita  Mohapatra, Prajna P.","10","3","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"824 57205289960 (i) on (i)","Mondal, Santa","10","4","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
