"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1201 57338114700 (i) on (i)","Rajput, Mahima","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1202 57245736300 (i) on (i)","Raju, Hemapriya","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1203 57575312000 (i) on (i)","Rakkasagi, Shivukumar","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1204 57305234800 (i) on (i)","Ram, Biki","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1205 57705189600 (i) on (i)","Ram Bajya, Kalu","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1206 57219710211 (i) on (i)","Ramabadran, Swaminathan","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1207 57219352334 (i) on (i)","Ramteke, Mrunmay S.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1208 57442061900 (i) on (i)","Rana, Vivek","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1209 57218649584 (i) on (i)","Ranjith Kumar, E.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1210 57158719700 (i) on (i)","Rao, H. Sai Pranesh","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1211 57208618656 (i) on (i)","Rath, D.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1212 57216458316 (i) on (i)","Rathore, Vishal","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1213 56707350200 (i) on (i)","Raut, Gaurav","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1214 57214270540 (i) on (i)","Reddy, R. V.Ramana","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1215 57219187158 (i) on (i)","Reddy, Sai Kumar Peddholla","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1216 57226938900 (i) on (i)","Reddy, Tarun","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1217 57219243004 (i) on (i)","Reddy, Veldanda Pranay","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1218 57210173621 (i) on (i)","Reena","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1219 57486126800 (i) on (i)","Rit, Tanmay","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1220 57254103400 (i) on (i)","Rituraj","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1221 57205197731 (i) on (i)","Rohit, Gagrani","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1222 57221779786 (i) on (i)","Rotte, Priyanka","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1223 57728074100 (i) on (i)","Roy, Arghya Singha","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1224 57204778329 (i) on (i)","Roy, Rajarshi","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1225 57219476399 (i) on (i)","S, Harisankar","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1226 57219610271 (i) on (i)","Sa, Harisankar","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1227 57193132404 (i) on (i)","Sadanandan, Aswin","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1228 57217158699 (i) on (i)","Saha, Hemonta K.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1229 57217765746 (i) on (i)","Sahoo, Priyadarshini","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1230 57215282096 (i) on (i)","Sahu, Ankita","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1231 57055859700 (i) on (i)","Sahu, Omkishor","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1232 57223181849 (i) on (i)","Sahu, Shubham","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1233 57516521200 (i) on (i)","Sahu, Vinod K.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1234 57219960398 (i) on (i)","Saini, Chanchal","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1235 57395217300 (i) on (i)","Saini, Hariom","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1236 57200616869 (i) on (i)","Saini, Manish Singh","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1237 57212380465 (i) on (i)","Sajeevan Maurya, Ram","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1238 57473490700 (i) on (i)","Samal, Arati","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1239 57226086026 (i) on (i)","Samantray, Koyal","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1240 57210339504 (i) on (i)","Sandhibigraha, Himanshu Bhusan","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1241 57211018988 (i) on (i)","Sangrala, Sangam","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1242 57218123536 (i) on (i)","Saniya Ayaz","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1243 56100210600 (i) on (i)","Santosh, Shanmukh","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1244 57236172600 (i) on (i)","Santosh Kumar, S.","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1245 57219026739 (i) on (i)","Sarode, Shrikant N.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1246 57702705800 (i) on (i)","Sarothiya, Durgesh","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1247 57224977101 (i) on (i)","Satrughna, Jena Akash Kumar","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1248 57721362400 (i) on (i)","Satyam D, Neelima  Satyam D., Neelima","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1249 57519975300 (i) on (i)","Saurav, Sumit","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1250 57643673000 (i) on (i)","Saxena, Anchal","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1251 57193601849 (i) on (i)","Saxena, Chitransh","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1252 56825205800 (i) on (i)","Saxena, Niharika","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1253 57217732171 (i) on (i)","Saxena, Reema","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1254 57350227800 (i) on (i)","Scaria, Ronald","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1255 57226885417 (i) on (i)","Sengadurai, Karthikeyan","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1256 57208051738 (i) on (i)","Shah, Aditya","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1257 57820254400 (i) on (i)","Shah, Ayush K.","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1258 57694651300 (i) on (i)","Shaikh, Mobin","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1259 57202406527 (i) on (i)","Shanmugam, Gowthamaraju","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1260 57217979687 (i) on (i)","Shantanu","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1261 57864758600 (i) on (i)","Sharanya, Jonnalagadda","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"1262 57643421700 (i) on (i)","Sharma, Ashwani","1","0","Indian Institute of Technology Indore","Indore","India"
