"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"941 57814626100 (i) on (i)","Chatterjee, Swarna","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"942 55295895000 (i) on (i)","Chattopadhyay, Sagarika","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"943 57222061782 (i) on (i)","Chaudhari, Akanksha","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"944 57225365151 (i) on (i)","Chaudhary, Shalu","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"945 57211429808 (i) on (i)","Chaudhuri, Narendra S.","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"946 57497406000 (i) on (i)","Chauhan, Rahul","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"947 57216561181 (i) on (i)","Chauhan, Vivek","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"948 57192304468 (i) on (i)","Chawla, Ronshee","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"949 57567094300 (i) on (i)","Chhabra, Nikunj","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"950 57405012900 (i) on (i)","Chhajed, Harsh","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"951 57880884400 (i) on (i)","Chitkariya, Puneet","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"952 57215813821 (i) on (i)","Chittora, Nishita","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"953 57201466615 (i) on (i)","Chodhrary, Meenal","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"954 57204921127 (i) on (i)","Chopda, Mayur Dahyabhai","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"955 57225830313 (i) on (i)","Choudhary, Ajay","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"956 57745811200 (i) on (i)","Choudhary, Ekta","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"957 57200517486 (i) on (i)","Choudhary, Meenal","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"958 57189232411 (i) on (i)","Choudhary, Naveen","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"959 57219208985 (i) on (i)","Chouhan, R.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"960 56259335200 (i) on (i)","Chugule, Sandesh S.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"961 57218286310 (i) on (i)","C.u, Angeliya  C.U., Angeliya","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"962 57846537100 (i) on (i)","Dadhich, Ramanand","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"963 57213676537 (i) on (i)","Dalal, M.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"964 57205130061 (i) on (i)","Das, Ashutosh","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"965 57213459884 (i) on (i)","Das, Suman Kumar","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"966 57216224031 (i) on (i)","Dasarath, K.","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"967 57653967500 (i) on (i)","Dash, Saswati","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"968 56637946700 (i) on (i)","Datta, Jayeeta","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"969 57212454530 (i) on (i)","de Kanti, Soumya  De Kanti, Soumya","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"970 57225464601 (i) on (i)","Deb, S.  Deb, Suman","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"971 57221495606 (i) on (i)","Deo, Manekar Tushar","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"972 57223914027 (i) on (i)","Deori, Barsha","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"973 57210282403 (i) on (i)","Deshpande, Indraneel","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"974 57221489581 (i) on (i)","Devi Adarsh, Kumaran Nair Valsala","1","1","Indian Institute of Science Education and Research Bhopal","Bhopal","India"
"","View last title","","","",""
"","","","","","",""
"975 57219208754 (i) on (i)","Dhepte, D.","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"976 57234939000 (i) on (i)","Dhore, Raveena","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"977 57354172600 (i) on (i)","Dhruv, Likhi","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"978 57203816966 (i) on (i)","Dixit, Garima","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"979 57211693561 (i) on (i)","Dorbala, Sri Yogesh","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"980 57760741400 (i) on (i)","Dubey, Ravi Pratap","1","0","Max Planck Institute for Astronomy","Heidelberg","Germany"
"","View last title","","","",""
"","","","","","",""
"981 57845660500 (i) on (i)","Dugalam, Revanth","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"982 57222616799 (i) on (i)","Dutta, Subhasanket","1","1","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"983 57654596600 (i) on (i)","Edlabadkar, Rama","1","0","Indian Institute of Technology Indore","Indore","India"
"","View last title","","","",""
"","","","","","",""
"984 57226167685 (i) on (i)","Ekka, Joy","1","1","Indian Institute of Technology Indore","Indore","India"
