"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"2601 57222028054 (i) on (i)","Verma, Ayushi","6","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2602 8722838200 (i) on (i)","Verma, Deepti","6","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2603 6506085525 (i) on (i)","Vibhute, Ravindra G.  Vibhute, R. G.","6","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2604 57741761300 (i) on (i)","Vijay, Ankisha","6","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2605 57194071632 (i) on (i)","Vijayasree, B. A.  Vijayasree, B.","6","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2606 57196081246 (i) on (i)","Vinayak, Bhanage  Vinayak, B.","6","5","Hiroshima University","Higashihiroshima","Japan"
"","View last title","","","",""
"","","","","","",""
"2607 57213613147 (i) on (i)","Vyas, Apoorv","6","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2608 55988064100 (i) on (i)","Vyas, Vishal","6","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2609 6603232553 (i) on (i)","Waghmare, Parag C.  Waghmare, P. C.   Waghmare, Parag","6","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2610 55317883000 (i) on (i)","Waghule, Gopalkrushna T.","6","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2611 57192105662 (i) on (i)","Wangchuk, Jigme","6","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2612 56437715200 (i) on (i)","Zope, P. E.","6","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2613 57209532341 (i) on (i)","Aanand, Abhijeet","5","0","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2614 57196123897 (i) on (i)","Abraham, Ajit Paul","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2615 57202423290 (i) on (i)","Adaval, Akanksha  Adaval, Akansha","5","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2616 57197788675 (i) on (i)","Afzal, Mahvash","5","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2617 57221308903 (i) on (i)","Agarwal, Khushboo","5","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2618 57215428364 (i) on (i)","Aggarwal, Shalini","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2619 57197756369 (i) on (i)","Agrahari, Gargi","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2620 55500376100 (i) on (i)","Agrawal, Amit Kumar  Agrawal, A.   Agrawal, Amit","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2621 56828996900 (i) on (i)","Agrawal, Jitendra D.  Agrawal, J. D.   Agrawal, Jitendra","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2622 57197513276 (i) on (i)","Agrawal, Jyoti  Agrawal, J.","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2623 10041404200 (i) on (i)","Akula, Sreenathbabu  Akula, Sreenath Babu","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2624 54790646000 (i) on (i)","Ali, Fariyad","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
