"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"441 57213546077 (i) on (i)","Roy, Saswata","4","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"442 57202983867 (i) on (i)","Sadangi, Anup Sankar  Sankar Sadangi, Anup","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"443 57217567133 (i) on (i)","Sadhukhan, Arindam  Sadhukhan, A.","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"444 57208594158 (i) on (i)","Sahu, Tumesh Kumar","4","3","Shri Ramdeobaba College of Engineering and Management, Nagpur","Nagpur","India"
"","View last title","","","",""
"","","","","","",""
"445 57201332980 (i) on (i)","Saloni, Kumari","4","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"446 57214436581 (i) on (i)","Shukla, Satyam","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"447 57217562410 (i) on (i)","Singh, Anurag","4","4","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"448 57213994931 (i) on (i)","Singh, Krishnamurti","4","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"449 57331425000 (i) on (i)","Singh, Lalan Kumar  Singh, Lalan K.","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"450 57202143145 (i) on (i)","Srivastava, Saurabh","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"451 57193854288 (i) on (i)","Swati, Ankita","4","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"452 57222479821 (i) on (i)","Thakur, Nidhi","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"453 57215693182 (i) on (i)","Tiwari, Pragya","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"454 57205375803 (i) on (i)","Tiwari, Ranjeet Kumar","4","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"455 57203408729 (i) on (i)","Ujjawal, Kumar N.  Ujjawal, K. N.","4","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"456 57219586775 (i) on (i)","Yadav, Bhanu Pratap  Yadav, Bhanu P.","4","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"457 57388827100 (i) on (i)","Agrawal, Mayank","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"458 57388526200 (i) on (i)","Arora, Hardik","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"459 57210423438 (i) on (i)","Arya, Kumar Sadanand","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"460 57550125700 (i) on (i)","Bansal, Abhishek","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"461 57220537234 (i) on (i)","Baral, Saumyashree  Baral, S.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"462 57188724931 (i) on (i)","Bhagat, Sourabh","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"463 57193645634 (i) on (i)","Bhandari, Piyush","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"464 57202049187 (i) on (i)","Bhatnagar, Shobhit","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"465 57210263335 (i) on (i)","Bhattachharyya, Pushpak","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"466 57202158543 (i) on (i)","Bijarniya, Rakesh Kumar","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"467 56765272200 (i) on (i)","Biswas, Pratima","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"468 57209256172 (i) on (i)","Chopra, Saraansh","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"469 57210461369 (i) on (i)","Choudhary, Sumit","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"470 57383839300 (i) on (i)","Das, Anindya Sundar  Das, Anindya","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"471 56021946600 (i) on (i)","Endluri, Ramu","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"472 57205732062 (i) on (i)","Eqbal, Ammar","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"473 57209293608 (i) on (i)","Fajge, Akshay M.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"474 57224607526 (i) on (i)","Garg, Himanshu","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"475 57214223694 (i) on (i)","Grover, Rahul","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"476 57218796073 (i) on (i)","Guleria, Kanika","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"477 57220178172 (i) on (i)","Gupta, Kriti","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"478 57217725515 (i) on (i)","Gupta, Rohit Kumar","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"479 56637839000 (i) on (i)","Gupta, Utkarsh","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"480 57212081769 (i) on (i)","Halder, Barun","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"481 57209886325 (i) on (i)","Jain, Ayush","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"482 57208246905 (i) on (i)","Jindal, Raghav","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"483 57223021665 (i) on (i)","Kalim, Md Imran  Imran Kalim, Md","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"484 57219354937 (i) on (i)","Kapil, Prashant","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"485 57468029000 (i) on (i)","Kashyap, Soumya","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"486 57215872304 (i) on (i)","Khan, Yasin","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"487 57201883355 (i) on (i)","Kokare, Pranjali M.  Kokare, Pranjali","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"488 57224558872 (i) on (i)","Kumar, Niraj Sharath  Kumar, N. Sharath   Kumar, Niraj","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"489 57214054840 (i) on (i)","Kumar, Piyush","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"490 55545861819 (i) on (i)","Kumar, Preetam K.Manoj  Kumar, Preetam   Kumar, P. K.Manoj","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"491 57219607156 (i) on (i)","Kumar, Satish","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"492 57218190157 (i) on (i)","Kumar, Vijay","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"493 57212476192 (i) on (i)","Kumar Behera, Ranjan","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"494 57486502000 (i) on (i)","Kumar Jha, Kishor  Kumar Jha, Kishore","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"495 55786289400 (i) on (i)","Kumari, Saraswati  Kumari, S.","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"496 57225128302 (i) on (i)","Kumari, Sulbha","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"497 57208432535 (i) on (i)","Kundu, Arindam","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"498 57212086202 (i) on (i)","Kundu, Nilanjan  Kundu, N.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"499 57202363703 (i) on (i)","Mahapatra, Anwesha","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"500 57219159032 (i) on (i)","Mandal, Mithun","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"501 57864866700 (i) on (i)","Mathew, Jimson","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"502 57218954922 (i) on (i)","Memon, Azim  Memon, A.","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"503 57536313300 (i) on (i)","Mishra, Kshitij","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"504 56449337600 (i) on (i)","Mukati, Vijay","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"505 57218685542 (i) on (i)","Nilay, Nishant","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"506 57216617336 (i) on (i)","Nishad, Satyendra R.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"507 57219549919 (i) on (i)","Patra, Aditya Prakash","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"508 57357291600 (i) on (i)","Prabhakar, Akshara","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"509 57300204500 (i) on (i)","Pradhan, Itishree","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"510 57223000191 (i) on (i)","Raj, Aashna","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"511 57323808400 (i) on (i)","Ranjan, Amit","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"512 57225390180 (i) on (i)","Ranjan, Atul","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"513 56829210100 (i) on (i)","Ranjan, Jitesh  Ranjan, J.","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"514 57198816278 (i) on (i)","Rashmi, Divya","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"515 57220777121 (i) on (i)","Saawarn, Bhavini","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"516 57216628179 (i) on (i)","Saha, Anirban","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"517 57220675048 (i) on (i)","Sahoo, Pracheta","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"518 57204819140 (i) on (i)","Sahoo, Subham S.  Sahoo, Subham Sekhar   Sahoo, Subham","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"519 57191241182 (i) on (i)","Sai Kiran, K. B.","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"520 57531988400 (i) on (i)","Samad, Abdus  Samad, A.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"521 57542632200 (i) on (i)","Sarkar, Sanjana  Sarkar, S.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"522 57220636891 (i) on (i)","Shukla, Raghvendra","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"523 56413348000 (i) on (i)","Singh, Anupama","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"524 57229701200 (i) on (i)","Singh, Chandra Prakash","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"525 57234150100 (i) on (i)","Singh, Gopendra Vikram","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"526 57218165948 (i) on (i)","Singh, Shivani  Singh, S.","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"527 57296301000 (i) on (i)","Singhal, Vatsal Raj  Singhal, Vatsal","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"528 57218190951 (i) on (i)","Sinha, Kumar Nishant Ranjan","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"529 56572253500 (i) on (i)","Sinha, Vibhooti Kumar","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"530 57200152036 (i) on (i)","Sourabh, Sailesh  Sourab, Sailesh","3","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"531 57291695700 (i) on (i)","Srivastava, Akriti","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"532 57216632617 (i) on (i)","Suthar, Harish","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"533 57219876271 (i) on (i)","Upadhyaya, Apoorva","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"534 57220091861 (i) on (i)","Verma, Mayank","3","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"535 57225034379 (i) on (i)","Vijay, Febin","3","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"536 56835090500 (i) on (i)","Yadav, Anuradha","3","3","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"537 57345388800 (i) on (i)","Abhishek, Arjun","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"538 57737500700 (i) on (i)","Acharya, Swadhin Swaraj  Acharya, Swadhin S.","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"539 57203396513 (i) on (i)","Aipe, Alan","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"540 57218205393 (i) on (i)","Alam, Md Irshad","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"541 57831869400 (i) on (i)","Ali, Faiz","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"542 57224201058 (i) on (i)","Amin, Fazail","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"543 57565571000 (i) on (i)","Anand, Ajit","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"544 57419901900 (i) on (i)","Appicharla, Ramakrishna","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"545 57215432231 (i) on (i)","Baghel, Akanksha Singh","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"546 57656339600 (i) on (i)","Basu, Argha","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"547 57394144500 (i) on (i)","Basu, Pradosh","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"548 57216133855 (i) on (i)","Bathula, Shiva Karthik  Bathula, Shiva Reddy   Reddy, Bathula Shiva Karthik","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"549 57207880747 (i) on (i)","Begum, Nusrat","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"550 57832672900 (i) on (i)","Bhattacharjee, Sanyukta","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"551 57208596717 (i) on (i)","Bhushan, Rebti","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"552 57202831125 (i) on (i)","Bishnoi, Sonu","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"553 57715256100 (i) on (i)","Bokka, Sravan","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"554 57214108068 (i) on (i)","Chakraborty, Anirban","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"555 57220201245 (i) on (i)","Chaudhary, Purushottam Kumar","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"556 55227142200 (i) on (i)","Chaudhury, Arpan  Chaudhury, A.","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
