"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57164442000 (i) on (i)","Mir, Showkat H.  Mir, Showkat H.   Mir, Showkat Hassan","17","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"602 7201441683 (i) on (i)","Mishra, Amodini  Mishra, A.","20","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"603 7201441762 (i) on (i)","Mishra, Arati  Mishra, A.   Mishra, Arait","13","8","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"604 7102625834 (i) on (i)","Mishra, Garima","11","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"605 55946676300 (i) on (i)","Mohapatra, Abheejeet  Mohapatra, A.","74","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"606 56354989200 (i) on (i)","Mondal, Partha","10","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"607 57209126126 (i) on (i)","Mukhopadhyay, Supratik","12","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"608 55711454000 (i) on (i)","Naik, Sambit Prasanajit  Naik, S. P.   Naik, Sambit Prasanjit   Naik, Sambit Prasanajt   Naik, Sambit P.   Naik, Sambit","21","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"609 56242225500 (i) on (i)","Pal, Sanchari","10","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"610 7004863031 (i) on (i)","Pandey, Navneet K.  Pandey, N. K.","11","8","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"611 8067489600 (i) on (i)","Pandey, Prashant Kumar  Pandey, Prashant   Pandey, P. K.   Pandey, Prashant K.","12","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"612 55883438600 (i) on (i)","Patel, K. Anup  Patel, K. Anup   Patel, Anup Kumar  					    Patel, Anup K.   Patel, A. K.","11","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"613 57199377884 (i) on (i)","Patel, Vijay Kumar  Patel, Vijay","12","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"614 57189686859 (i) on (i)","Penke, Yaswanth K.  Penke, Yaswanth K.   Penke, Y. K.   Penke, Yawanth K.","12","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"615 57191052386 (i) on (i)","Qayoom, Irfan  Qayoom, I.","19","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"616 10242265000 (i) on (i)","Raghuram, V.","16","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"617 56426116500 (i) on (i)","Rahi, Shiromani Balmukund  Rahi, S. B.","16","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"618 55204727000 (i) on (i)","Rai, Aakash C.  Rai, Aakash C.   Rai, A. C.","15","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"619 57209066160 (i) on (i)","Rai, Jagdish  Rai, J.","29","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"620 57536063000 (i) on (i)","Rai, Kailash N.  Rai, K. N.   Rai, Kailash","19","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"621 6701483435 (i) on (i)","Raisinghani, S. C.","30","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"622 57200787409 (i) on (i)","Rajesh, Nimmakuri","10","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"623 22998968300 (i) on (i)","Ramachandra Rao, Dasari  Ramachandra Rao, D.","17","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"624 56209940300 (i) on (i)","Rao, D. Ramachandra","16","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"625 56463671700 (i) on (i)","Rastogi, Priyank  Rastogi, P.","23","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"626 36629146200 (i) on (i)","Reddy, Puchalapalli Dinesh Sankar  Reddy, P. Dinesh Sankar","9","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"627 57214615086 (i) on (i)","Reddy, Y. Suman","11","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"628 57192067337 (i) on (i)","Roy, Bivas Chandra","9","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"629 57203051309 (i) on (i)","Roy, Debjit C.       Roy, D.   Roy, D. C.   Roy, Debjit","27","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"630 57196538430 (i) on (i)","Roy, Mukesh Kumar  Roy, M. K.","11","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"631 9249186400 (i) on (i)","Roy, Nanigopal G.  Roy, N. G.   Roy, Nanigopal   Roy, Nonigopal G.   Roy, N.","8","8","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"632 57209165302 (i) on (i)","Roy, Sudeshna","9","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"633 56126490500 (i) on (i)","Ruchi","19","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"634 57193160447 (i) on (i)","Sa, Kadambinee  Sa, K.","28","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"635 23486718500 (i) on (i)","Sadhukhan, Mainak  Sadhukhan, M.","20","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"636 36440338000 (i) on (i)","Saha, Amit  Saha, A.","10","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"637 16037616200 (i) on (i)","Sarma, T. S.","8","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"638 57199505797 (i) on (i)","Sarvesha, R.","23","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"639 56915345700 (i) on (i)","Sen, Malay","8","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"640 55328973600 (i) on (i)","Shamjad, P. M.  Shamjad, P. M.   Shamjad, Puthukkadan   Moosakutty, Shamjad P.","8","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"641 57214452365 (i) on (i)","Sharma, Manish K.","9","8","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
