"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 57243893500 (i) on (i)","Sharma, Vishal","4","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"402 57073030500 (i) on (i)","Shete, Snehal","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"403 57204506997 (i) on (i)","Shree, Manu","4","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"404 57213520918 (i) on (i)","Shringi, Shivangi","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"405 57208953646 (i) on (i)","Sigroha, Suman","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"406 57213857719 (i) on (i)","Singh, Harmanpreet","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"407 57249395500 (i) on (i)","Singh, Neha","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"408 57209060040 (i) on (i)","Srivastava, Tulika P.  Srivastava, T.","4","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"409 56096458400 (i) on (i)","Steela, Khoisnam  Steela, K.","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"410 57220079113 (i) on (i)","Thakur, Jyotika","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"411 57207203533 (i) on (i)","Thakur, Manas","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"412 57188725041 (i) on (i)","Thirumurugan, C.","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"413 57218709686 (i) on (i)","Tyagi, Shivani","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"414 57467325800 (i) on (i)","Uttrani, Shashank","4","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"415 57213190783 (i) on (i)","Vardani, Bharat","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"416 57216923878 (i) on (i)","Verma, Deepanshu","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"417 57216646567 (i) on (i)","Verma, Sahil","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"418 57208551640 (i) on (i)","Vineeth Daniel, P.","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"419 41461907200 (i) on (i)","Yadav, Ajeet K.  Yadav, Ajeet","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"420 57211975731 (i) on (i)","Agarwal, Shubham","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"421 57216733961 (i) on (i)","Ahuja, Jagriti","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"422 57221124282 (i) on (i)","Ande, Bala Naga Lingaiah","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"423 57201910245 (i) on (i)","Aroor Dinesh, Dileep","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"424 57191053973 (i) on (i)","Arora, Akshit","3","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"425 57188704809 (i) on (i)","Arora, Tarun","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"426 57222732906 (i) on (i)","Asad, Mohsin","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"427 57205590148 (i) on (i)","Ashok Kumar, M.  Ashok Kumar, M.","3","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"428 57194547846 (i) on (i)","Athar, Shoeb","3","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"429 57222510996 (i) on (i)","Batra, Gayatri","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"430 57200297249 (i) on (i)","Bhardwaj, Aayushi  Bhardwaj, A.   Bhardwaj, Ayushi","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"431 57206245079 (i) on (i)","Bhardwaj, Akhil","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"432 56742608800 (i) on (i)","Bhattacharya, Sukumar  Bhattacharya, S.","3","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"433 57217210634 (i) on (i)","Chandel, Aman","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"434 57201974851 (i) on (i)","Chauhan, Sachin","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"435 57413283500 (i) on (i)","Choudhary, Pankaj","3","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"436 57226099139 (i) on (i)","Chowdhury, Sumanta","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"437 57213315189 (i) on (i)","Das, Nitesh","3","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"438 57210827738 (i) on (i)","Das, Sneha","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"439 57221101495 (i) on (i)","Devalraju, Dhanunjaya Varma","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"440 57830466400 (i) on (i)","Dhiman, Ankita","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"441 57209198622 (i) on (i)","Dinesh Kumar, B.","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"442 57867684300 (i) on (i)","Dutt, Varun","3","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"443 57210542246 (i) on (i)","Gautam, Srishti","3","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"444 57200152542 (i) on (i)","Goswami, Shruti","3","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"445 57219362452 (i) on (i)","Guleria, Sharey Deep","3","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
