"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1001 57208885103 (i) on (i)","Pinky","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1002 57214226649 (i) on (i)","Potnuru, Vedavikas","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1003 57189242893 (i) on (i)","Prakash, B. Jeevan","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1004 56412020400 (i) on (i)","Praksh, Om","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1005 57679730900 (i) on (i)","Prasad, Kandala Venkata Shiva","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1006 57286509000 (i) on (i)","Prasad, Nishchal","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1007 55261142900 (i) on (i)","Prem, Prajjwal","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1008 57429060300 (i) on (i)","Prem, Prerna","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1009 57874967200 (i) on (i)","Prince","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1010 57843526900 (i) on (i)","Priy, Akash","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1011 57212521454 (i) on (i)","Priya, P. Krishna  Priya, Priyanshu","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1012 57902181800 (i) on (i)","Priyadarshani Samal, Priyanka","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1013 57211505670 (i) on (i)","Priyam, Ayushi","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1014 57524593900 (i) on (i)","Pujari, Sthita Pragyan","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1015 57216620338 (i) on (i)","Qaisar Raza, Md","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1016 57900446900 (i) on (i)","R, Aiswarya","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1017 57848792800 (i) on (i)","Raghav, Sriganapathy","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1018 57188765601 (i) on (i)","Rahman, O. S.Asiq","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1019 57226158979 (i) on (i)","Rai, Pranav","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1020 57733727700 (i) on (i)","Rai, Pranav","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1021 57837095100 (i) on (i)","Rai, Prateek Kumar","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1022 57192099623 (i) on (i)","Raina, Rashmi","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1023 57210587164 (i) on (i)","Raj, Ashish","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1024 57483486300 (i) on (i)","Raj, Rishi","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1025 57209797774 (i) on (i)","Rajan, Birendra Kumar","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1026 57844412100 (i) on (i)","Ramanaiah Dantham, Venkata","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1027 57219935670 (i) on (i)","Ramesh Jayashree, Srivatsa","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1028 57216809840 (i) on (i)","Ramteke, Pralay","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1029 57469270600 (i) on (i)","Ranjan, Rohit","1","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1030 57388748100 (i) on (i)","Ranjan, Shashi","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1031 57218109856 (i) on (i)","Rao, Priyansh Singh","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1032 57217703577 (i) on (i)","Rashid, Haroon","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1033 57215663570 (i) on (i)","Rashmi Ranjan Kumar, Raghvendra","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1034 57213337237 (i) on (i)","Rastogi, Sarthak","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"1035 57221978179 (i) on (i)","Ravichandra, M.","1","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
