"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57263402600 (i) on (i)","Battula, Prameela","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"602 57224074074 (i) on (i)","Begum, Goushya","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"603 57328009100 (i) on (i)","Behera, Akash Kumar","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"604 57754233500 (i) on (i)","Behera, Jayanti","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"605 57225178607 (i) on (i)","Behera, Jayasmita","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"606 57291046400 (i) on (i)","Bera, Saheb","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"607 57201886004 (i) on (i)","Bhampal, Rohan","1","1","Indian Institute of Technology Bhubaneswar","Bubhaneswar","India"
"","View last title","","","",""
"","","","","","",""
"608 57376809300 (i) on (i)","Bharadwaj, Sourabha","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"609 57226685553 (i) on (i)","Bharath, Chakilam","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"610 57204434139 (i) on (i)","Bhardwaj, Rananmay","1","0","Indian Institute of Technology Bhubaneswar","Bubhaneswar","India"
"","View last title","","","",""
"","","","","","",""
"611 57213402242 (i) on (i)","Bhaskar, K. Udaya","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"612 57210630599 (i) on (i)","Bhaskar, Udaya","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"613 57244785500 (i) on (i)","Bhaskar Karanki, Srinivas","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"614 57271622100 (i) on (i)","Bhattacharya, Ela","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"615 57465551500 (i) on (i)","Bhavana, Vootla","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"616 57209340272 (i) on (i)","Bhowmik, Anusree","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"617 57225915702 (i) on (i)","Bhuyan, Debi Prasad","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"618 57338697200 (i) on (i)","Bijoy, Rachel","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"619 55234035900 (i) on (i)","Bisht, Rohin","1","1","Indian Institute of Technology Bhubaneswar","Bubhaneswar","India"
"","View last title","","","",""
"","","","","","",""
"620 57881049100 (i) on (i)","Biswas, Kausik","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"621 57204592839 (i) on (i)","Bondada, Sukesh","1","1","Indian Institute of Technology Bhubaneswar","Bubhaneswar","India"
"","View last title","","","",""
"","","","","","",""
"622 57216687643 (i) on (i)","Buduru, Naveen Kumar","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"623 57219573307 (i) on (i)","Bushra, Bareen","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"624 57210996384 (i) on (i)","Chakravarty, Adyasha","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"625 57218991778 (i) on (i)","Chandra, Rahul Balaji","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"626 57712325100 (i) on (i)","Chandra K, Parthiv","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"627 57224309400 (i) on (i)","Chaudhuri, Anik","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"628 57742781100 (i) on (i)","Chauhan, Dev Kunwar Singh","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"629 57224322578 (i) on (i)","Chebiyyam, Manaswi","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"630 57222537923 (i) on (i)","Chheda, Abhishek Meghji","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"631 57197990958 (i) on (i)","Chopra, Anish","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"632 57209833518 (i) on (i)","Choudhary, Kushal Prasad","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"633 57402819300 (i) on (i)","Dahire, Himanshu","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"634 57558452600 (i) on (i)","Das, Aniket","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"635 57609595700 (i) on (i)","Das, Debadrita","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"636 57847087200 (i) on (i)","Das, Debashish","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"637 56354903300 (i) on (i)","Das, Mihir Kr  Das, Mihir Kr.","1","1","Indian Institute of Technology Bhubaneswar","Bubhaneswar","India"
"","View last title","","","",""
"","","","","","",""
"638 57209287726 (i) on (i)","Das, Priya","1","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"639 57216488776 (i) on (i)","Das, Rahul","1","0","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
