"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"3002 57283351000 (i) on (i)","Srivastava, Vartika K.  Srivastava, V. K.   Srivastava, Vartika","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3001 57207275924 (i) on (i)","Srivastava, R. P.S.","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3003 24788785500 (i) on (i)","Subrahmanyam, B.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3004 6508341267 (i) on (i)","Subramanyan, V.","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3005 36190202400 (i) on (i)","Sudevalayam, Sujesha","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3006 56229624600 (i) on (i)","Sugathan, Vipinraj","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3007 7003549779 (i) on (i)","Sujatha, Mannargudi S.  Sujatha, M. S.","5","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3008 6508071706 (i) on (i)","Sukeerthi, S.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3009 57194328647 (i) on (i)","Sunder, Swathy","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3010 56009137800 (i) on (i)","Susha Lekshmi, S. U.  Susha Lekshmi, S. U.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3011 57205694541 (i) on (i)","Taibani, Arif  Taibni, Arif Zakaria","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3012 55250340300 (i) on (i)","Tanwar, Ajay Singh  Tanwar, Ajay S.","5","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3013 57014501300 (i) on (i)","Tewari, Anuradha  Tewari, A.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3014 56720182400 (i) on (i)","Thakur, Dinbandhu","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3015 56045708900 (i) on (i)","Thakur, Samruddha","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3016 55946012200 (i) on (i)","Thawari, Atul Gajanan","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3017 57150728300 (i) on (i)","Thiyagarajan, Shankar","5","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3018 23974052700 (i) on (i)","Tiwari, Arti","5","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3019 57197435347 (i) on (i)","Tosh, Dilip K.","5","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3020 57212295048 (i) on (i)","Tripathy, S. K.","5","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3021 57188964497 (i) on (i)","Tyagi, Astha","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3022 56071665600 (i) on (i)","Uday Bhaskar, R. V.S.  Uday Bhaskar, R. V.S.   Ravuru, Udaybhaskar   Bhaskar, Uday","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3023 6506975376 (i) on (i)","Umamaheswaran, Raman  Umamaheswaran, R.","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3024 56564983600 (i) on (i)","Upadhyay, Pankaj  Upadhyay, P.","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3025 6507114621 (i) on (i)","Vadnere, R. V.","5","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3026 21935321900 (i) on (i)","Vamsee-Krishna, C.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3027 57217869359 (i) on (i)","Varade, Pravin","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3028 7005292241 (i) on (i)","Varma, B. P.  Varma, B.P.","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3029 56603799700 (i) on (i)","Varshney, Prachi","5","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3030 6701378685 (i) on (i)","Varughese, Byji  Varughese, B.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3031 57194007411 (i) on (i)","Vats, Mukti","5","5","National Institute of Immunology India","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"3032 26430183200 (i) on (i)","Veerraju, Ch  Veerraju, Ch.","5","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3033 57202090923 (i) on (i)","Verma, Prateek","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3034 57212407959 (i) on (i)","Vidhyasagar, Malaiyappan  Vidhyasagar, M.","5","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3035 57221939683 (i) on (i)","Vikram, Shruti","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3036 57200257341 (i) on (i)","Vineesh, V. S.","5","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3037 55539292000 (i) on (i)","Wagle, Subodh","5","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3038 55146800200 (i) on (i)","Waikar, Mayur","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3039 57211908630 (i) on (i)","Waratkar, Gaurav  Waratkar, G.","5","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3040 53265399100 (i) on (i)","Watvisave, D. S.","5","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3041 16528271900 (i) on (i)","Yadav, A. A.","5","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3042 57215052808 (i) on (i)","Yadav, Dharmveer","5","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3043 7801646363 (i) on (i)","Zahed Hussain, S.","5","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3044 57185814500 (i) on (i)","Abhinav, Vishnuram","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3045 57210975779 (i) on (i)","Abhishek, Guttu Sai  Abhishek, G. S.","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3046 57654972800 (i) on (i)","Acharya, Sanchar  Acharya, S.","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3047 57203411718 (i) on (i)","Adapa, Sai","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3048 57191989023 (i) on (i)","Agarwal, Gaurav","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3049 7006373355 (i) on (i)","Agarwala, Ruchika","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3050 6602861451 (i) on (i)","Agashe, V. S.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3051 57195570964 (i) on (i)","Ajwani-Ramchandani, Raji","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3052 56028821200 (i) on (i)","Anandababu, Ch  Anandababu, Chakravartula","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3053 57204398201 (i) on (i)","Anandkrishnan, R.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3054 56568242600 (i) on (i)","Ananthapadmanabhan, Jayachandran  Ananthapadmanabhan, J.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3055 57190670933 (i) on (i)","Anjan Kumar Pudi, Naga Surya  Pudi, Naga Surya Anjan Kumar   Anjan Kumar Pudi, N. S.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3056 57215998469 (i) on (i)","Anjaneyulu, P. S.R.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3057 6507248008 (i) on (i)","Anob, P. V.  Anob, P.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3058 57213181789 (i) on (i)","Arora, Inderpreet","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3059 57213891983 (i) on (i)","Arora, Kunal  Arora, K.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3060 57222144711 (i) on (i)","Arora, Surbhi","4","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3061 57189059658 (i) on (i)","Ashokkumar, C.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3062 57211408713 (i) on (i)","Asutkar, Supriya B.  Asutkar, Supriya","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3063 57201942895 (i) on (i)","Babu, K. M.Kiran","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3064 55514993900 (i) on (i)","Badgujar, Dilip C.","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3065 56538477300 (i) on (i)","Bagal, Uttam R.","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3066 7102466444 (i) on (i)","Baig, Mirza Hamed A.  Baig, M. H.A.   Baig, Mirza H.A.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3067 57219506760 (i) on (i)","Bala, Suman  Bala, S.","4","1","Inter-University Centre for Astronomy and Astrophysics India","Pune","India"
"","View last title","","","",""
"","","","","","",""
"3068 56202391400 (i) on (i)","Balajiwale, Shweta","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3069 57198027733 (i) on (i)","Balakrishnan, S.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3070 15768627600 (i) on (i)","Baligar, Rajesh S.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3071 6508170476 (i) on (i)","Bandopadhyay, B.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3072 57211751560 (i) on (i)","Banerjee, Sayan","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3073 57004747500 (i) on (i)","Bange, Prathamesh G.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3074 26535439700 (i) on (i)","Barahate, Sanjay D.  Barahate, S. D.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3075 26421631000 (i) on (i)","Bardhan, Neelkanth  Bardhan, Neel Kanth","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3076 57222652520 (i) on (i)","Barpanda, Abhilash","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3077 56241818100 (i) on (i)","Basheer, Firdous  Basheer, F.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3078 57203745548 (i) on (i)","Bathini, Lavakumar","4","3","International Advanced Research Centre for Powder Metallurgy and New Materials, Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"3079 57201995337 (i) on (i)","Bathla, Anuj","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3080 57201760952 (i) on (i)","Battaje, Rachana Rao","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3081 57195585826 (i) on (i)","Behera, Abhishek","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3082 57212802064 (i) on (i)","Behera, Arabinda","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3083 56425626600 (i) on (i)","Behera, Archanamayee","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3084 56080983600 (i) on (i)","Behera, Tejmani","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3085 6504579825 (i) on (i)","Bejoy, Namitha Brijit  Bejoy, N.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3086 55913946200 (i) on (i)","Bhagwat, Shweta","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3087 36141026600 (i) on (i)","Bhalerao, Pravin","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3088 54419683900 (i) on (i)","Bhambroo, Rajan","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3089 57210912977 (i) on (i)","Bhanage, Vinayak","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3090 24830141200 (i) on (i)","Bhangaonkar, Avinash S.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3091 57219887639 (i) on (i)","Bhardwaj, Amit","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3092 56352498000 (i) on (i)","Bhargava, Chitresh Kumar","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3093 57203816688 (i) on (i)","Bharti, Suman","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3094 55790744400 (i) on (i)","Bhartiya, Divyanshu","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3095 57213734875 (i) on (i)","Bhat, Ashwin  Bhat, A.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3096 55412940600 (i) on (i)","Bhat, Jayadeva Paike  Bhat, Jayadeva","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3097 56946271900 (i) on (i)","Bhat, Parameshwar Rama  Bhat, P. R.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3098 57213078531 (i) on (i)","Bhatnagar, N.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3099 7005550314 (i) on (i)","Bhatt, M. R.","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3100 57202045664 (i) on (i)","Bhikne, Bhakti","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3101 37082807100 (i) on (i)","Bhole, Laxman Madhao  Bhole, L. M.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3102 7004040135 (i) on (i)","Bhosale, S. N.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3103 55788715200 (i) on (i)","Bisht, Hrishitosh","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3104 57196046390 (i) on (i)","Biswas, Pranay","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3105 57214121864 (i) on (i)","Biswas, Rajan  Biswas, R.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3106 57225958849 (i) on (i)","Biswas, Supratim  Biswas, S.","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3107 57201857325 (i) on (i)","Bonkile, Mayur P.","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3108 57214072134 (i) on (i)","Borgohain, Biraj","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3109 8866741600 (i) on (i)","Borhade, Pravina","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
