"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"801 57741553700 (i) on (i)","Kumar, Arjun","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"802 57214590435 (i) on (i)","Kumar, Jatin","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"803 57741825100 (i) on (i)","Kumar, Madan","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"804 57203422907 (i) on (i)","Kumar, Mayank","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"805 57714036200 (i) on (i)","Kumar, Mohit","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"806 57908458300 (i) on (i)","Kumar, Mukesh","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"807 57563569200 (i) on (i)","Kumar, Naveen","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"808 57716664500 (i) on (i)","Kumar, Pradeep","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"809 57749576100 (i) on (i)","Kumar, Rajesh","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"810 57809427900 (i) on (i)","Kumar, Ranjith","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"811 57306778100 (i) on (i)","Kumar, Ritesh","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"812 57460573300 (i) on (i)","Kumar, Saroj","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"813 57738969000 (i) on (i)","Kumar, Shubham","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"814 57904126800 (i) on (i)","Kumar, Sudershan","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"815 57564248900 (i) on (i)","Kumar, Vishal","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"816 57210981659 (i) on (i)","Kumar Maurya, Rakesh","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"817 57195448032 (i) on (i)","Kumar Pandey, Ashok","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"818 57218354059 (i) on (i)","Kumar Sahani, Ashish","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"819 57219174496 (i) on (i)","Kumawat, Aakash Kumar","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"820 57200419812 (i) on (i)","Kumawat, Babu Lal","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"821 57195588019 (i) on (i)","Kushwaha, Gaurav","1","1","Virginia Polytechnic Institute and State University","Blacksburg","United States"
"","View last title","","","",""
"","","","","","",""
"822 57552723600 (i) on (i)","Kushwaha, Nidhi","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"823 57219172584 (i) on (i)","Kushwaha, Sachchidanand","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"824 57891605200 (i) on (i)","Ladrecha, Bharat","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"825 57790720400 (i) on (i)","Laha, Ayantika","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"826 57221800172 (i) on (i)","Lamba, Manisha","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"827 57771577000 (i) on (i)","Lamba, Taruna","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"828 57272815100 (i) on (i)","Maajid Taily, Irshad","1","1","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"829 57221812925 (i) on (i)","Madan, Vineet","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"830 57813181100 (i) on (i)","Mahajan, Dhiraj K.","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
"831 57222010238 (i) on (i)","Mahajan, Peeyush","1","0","Indian Institute of Technology Ropar","Rupnagar","India"
"","View last title","","","",""
"","","","","","",""
