"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 57194153069 (i) on (i)","Chaubey, Bhawna","8","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"202 57189693705 (i) on (i)","Dagar, Parveen","8","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"203 57214335712 (i) on (i)","Dubey, Ankur Rakesh  Dubey, Ankur R.","8","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"204 57198345797 (i) on (i)","Joshi, Rakesh","8","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"205 57214110354 (i) on (i)","Kumar, Nilesh Harish  Kumar, N. Harish   Kumar, Nilesh","8","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"206 57216155038 (i) on (i)","Lodhi, Anil","8","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"207 54895467500 (i) on (i)","Pratap, Sankalp","8","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"208 57190166619 (i) on (i)","Ram, Pura","8","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"209 57197465034 (i) on (i)","Shaik, Mahmood","8","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"210 57206773398 (i) on (i)","Sharma, Divya  Sharma, D.","8","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"211 57216272495 (i) on (i)","Sikarwar, Himani","8","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"212 57188995086 (i) on (i)","Vatwani, Tarun","8","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"213 57258950400 (i) on (i)","Chordia, Aksh","7","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"214 57195961412 (i) on (i)","Gajjar, Kshitij","7","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"215 57204628170 (i) on (i)","Ghosh, Sourav","7","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"216 57211010532 (i) on (i)","Kaur, Dilpreet","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"217 57194780179 (i) on (i)","Khan, Mustaque A.  Khan, Mustaque A.","7","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"218 57201555646 (i) on (i)","Kumar, Jagdish Lokesh  Kumar, J. Lokesh   Kumar, Jagdish","7","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"219 57218629142 (i) on (i)","Mariserla, Bala Murali Krishna  Mariserla, Bala M.K.","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"220 56304925400 (i) on (i)","Mohan, Ranju 					       Mohan, R.","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"221 57220775273 (i) on (i)","Mukhopadhyay, Sudipto","7","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"222 57208643122 (i) on (i)","Pattanayak, Bikash","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"223 57201511953 (i) on (i)","Rathi, Amit Kumar","7","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"224 57218582343 (i) on (i)","Roy, Rajsekhar","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"225 57213133318 (i) on (i)","Saini, Jyoti","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"226 57022868500 (i) on (i)","Sharma, Nidhi","7","5","Karolinska Institutet","Stockholm","Sweden"
"","View last title","","","",""
"","","","","","",""
"227 57192650225 (i) on (i)","Sharma, Vandana","7","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"228 57209577768 (i) on (i)","Urgunde, Ajay B.  Urgunde, Ajay B.","7","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"229 57211938219 (i) on (i)","Verma, Gulshan  Kumar Verma, Gulshan","7","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"230 57211232191 (i) on (i)","Vishwakarma, Lokendra","7","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"231 57209294557 (i) on (i)","Agrawal, Ishan","6","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"232 56702206700 (i) on (i)","Chaudhuri, Mayurakshi","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"233 57222736255 (i) on (i)","Jena, Sudarsana","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"234 57204840068 (i) on (i)","Kapoor, Aastha","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"235 57224211400 (i) on (i)","Kishnani, Vinay","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"236 57194640477 (i) on (i)","Kuiti, Mithu Rani","6","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"237 57214727188 (i) on (i)","Kumar, Hemant","6","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"238 57209255163 (i) on (i)","Malik, Sheeba","6","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"239 8293053100 (i) on (i)","Pal, Neelam","6","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"240 57226050214 (i) on (i)","Pandey, Chandan  Pandey, C.","6","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"241 57214897171 (i) on (i)","Parida, Sushanta Kumar  Parida, Sushanta K.","6","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"242 36902057500 (i) on (i)","Saha, Ajoy K.","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"243 57208885882 (i) on (i)","Sharma, Abhishek","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"244 57220006563 (i) on (i)","Sharma, Ankita","6","1","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"245 57217406908 (i) on (i)","Sharma, Nipun","6","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"246 57216457005 (i) on (i)","Shukla, Brajesh Kumar  Shukla, Brajesh   Shukla, Brajesh K.","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"247 57212502094 (i) on (i)","Singh, Arun Kumar  Singh, Arun   Singh, Arun K.","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"248 57192593723 (i) on (i)","Srivastava, Arpita","6","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"249 57220874129 (i) on (i)","Verma, Gyan Deep  Verma, Gyandeep","6","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"250 57215427097 (i) on (i)","Agarwal, Alankar","5","2","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
