"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1001 57308936700 (i) on (i)","Sharma, Ankur  sharma, A.   Sharma, A.","17","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1002 57194945350 (i) on (i)","Sharma, Uma  Sharma, U.","17","8","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1003 55116887100 (i) on (i)","Shaw, Tara Shankar  Shankar Shaw, Tara   Shaw, Tara","17","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1004 6602975812 (i) on (i)","Shevare, Gopal R.  Shevare, G. R.","17","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1005 56505210700 (i) on (i)","Singha, Bandana  Singha, B.","17","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1006 6602069802 (i) on (i)","Singhi, B. M.","17","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1007 57202855436 (i) on (i)","Sinha, Soumya Kumar","17","9","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1008 36923970200 (i) on (i)","Srinivasan, Gopala Krishna  Krishna Srinivasan, Gopala   Srinivasan, G. K.   Srinivasan, Gopala K.","17","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1009 55556473000 (i) on (i)","Subramanian, Parthasarathi  Subramanian, P.","17","10","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1010 6602853218 (i) on (i)","Tendolkar, G. S.","17","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1011 55482364900 (i) on (i)","Tripathi, Shalini","17","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1012 56764138900 (i) on (i)","Vinchurkar, Madhuri S.  Vinchurkar, M. S.   Vinchurkar, Madhuri","17","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1013 55339112900 (i) on (i)","Yadav, Yogendra Kumar  Yadav, Yogendra   Yadav, Y. K.   Yadav, Yogendra K.   Yadav, Y.","17","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1014 56407199800 (i) on (i)","Adake, Chandrashekar  Adake, Chandrashekhar V.   Adake, Chandrashekar V.   Adake, Chandrasekhar   Adake, C. V.","16","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
