"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"240 57191042224 (i) on (i)","Krishna Sumanth, V.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"241 57222095732 (i) on (i)","Kuchibhotla, Hari Chandana","1","1","Indian Institute of Technology Tirupati","",""
"","View last title","","","",""
"","","","","","",""
"242 57225661661 (i) on (i)","Kumar, K. B.Dheeraj","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"243 57715898500 (i) on (i)","Kumar, P. Ajay","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"244 57441794800 (i) on (i)","Kumar, Polamuri Sudheer","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"245 57549134400 (i) on (i)","Kumar, Uday","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"246 57688395800 (i) on (i)","Kumar, Vikash","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"247 57475237100 (i) on (i)","Kumar C, Nitish","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"248 57376404600 (i) on (i)","Lakshmi, Chinthalapudi Naga","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"249 57474968400 (i) on (i)","Lakshmi Vineela, V.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"250 57220089147 (i) on (i)","M, Supreeth  M., Supreeth","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"251 57220895229 (i) on (i)","M M, Basha","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"252 57220893199 (i) on (i)","M R, Sankar","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"253 57262915800 (i) on (i)","Maayuri, Rajaram","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"254 57217418564 (i) on (i)","Machineni, Rakesh Chowdary","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"255 57223849727 (i) on (i)","Mamilla Ravi, Sankar","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"256 57520212600 (i) on (i)","Manjunath, M. A.","1","1","Central Manufacturing Technology Institute","Bengaluru","India"
"","View last title","","","",""
"","","","","","",""
"257 57263829500 (i) on (i)","Mantry, Lusina","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"258 57354231900 (i) on (i)","Mayakuntla, Prasanna Kumar","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"259 57680224900 (i) on (i)","Megala, M.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"260 57216289758 (i) on (i)","Misra, Vishal","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"261 57205731898 (i) on (i)","Mohan, A. Madan","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"262 57814473000 (i) on (i)","Murali Krishna, A.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"263 57210932308 (i) on (i)","Muvva, Sandeep","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"264 57239114400 (i) on (i)","Nakkina, Tapan Ganatma","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"265 57217685072 (i) on (i)","Nalwade, Ashwin","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"266 57219350301 (i) on (i)","Nandhakumar, K.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"267 57340202100 (i) on (i)","Nareddula, Santhan Kumar Reddy","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"268 57469150500 (i) on (i)","Neethu, N.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"269 57204832552 (i) on (i)","Ooka, Prashanth V.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"270 57795462900 (i) on (i)","Palivela, Bhargav Chandan","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"271 57423950600 (i) on (i)","Panicker, Pranav H.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"272 57388890600 (i) on (i)","Pathak, Shashwat","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"273 57421544100 (i) on (i)","Pavan, Araveeti V.Sai","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
