"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"836 57217006575 (i) on (i)","Chauhan, Antim  Chauhan, Astha","13","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"837 57222054367 (i) on (i)","Choudhury, Moharana","13","2","Tezpur University","Tezpur","India"
"","View last title","","","",""
"","","","","","",""
"838 57198673964 (i) on (i)","Das, Susmita  Das, S.","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"839 57202036550 (i) on (i)","das Chakladar, Debashis  Chakladar, Debashis Das   Das Chakladar, Debashis","13","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"840 35619191000 (i) on (i)","Dawande, Manjusha S.  Dawande, M. S.   Dawande, Manjusha","13","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"841 10540368200 (i) on (i)","Gangopadhyay, Aditi Kar  Gangopadhay, Aditi","13","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"842 57192711031 (i) on (i)","Gaur, Rashmi","13","1","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"843 7403987266 (i) on (i)","Gupta, Mani Kant  Gupta, M. K.","13","1","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"844 56102258200 (i) on (i)","Gupta, Manu K.  Gupta, Manu Kumar","13","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"845 56968266700 (i) on (i)","Gupta, Sweta K.  Gupta, Sweta K.   Gupta, S.   Gupta, Sweta","13","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"846 56289253100 (i) on (i)","Kadam, Ashish A.  Kadam, Asliish   Kadam, Ashish","13","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"847 57201503183 (i) on (i)","Kannojiya, Vikas  Kannojiya, V.","13","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"848 57191897120 (i) on (i)","Khandelwal, Vinay  Khandelwal, V.","13","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"849 57196926664 (i) on (i)","Khurana, Shilpa  Behl, Shilpa   Khurana, S.","13","9","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"850 6602179523 (i) on (i)","Khurana, Upendra  Khurana, U.","13","12","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"851 57203758347 (i) on (i)","Kumar, Abhishek  Kumar, A.","13","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"852 57441549900 (i) on (i)","Kumar, Amit","13","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"853 57200781442 (i) on (i)","Kumar, Birudula Anil  Birudula, A. K.   Kr., B. Anil   Kumar, B. Anil   Kr, B. Anil","13","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"854 57209768715 (i) on (i)","Kumar, Sanjay Vishnu Jayarama  Kumar, Sanjay   Kumar, S. V.Jayarama   Kumar, S. Vishnu","13","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"855 57216090822 (i) on (i)","Kumar, Satish","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"856 57197056080 (i) on (i)","Mahesh, R. A.","13","9","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"857 55206524500 (i) on (i)","Manju, A.  Manju, Asokkumar   Manju, A.   Asok, Manju","13","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"858 57199009751 (i) on (i)","Mishra, Rutusmita  Mishra, R.","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
