"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 57201242865 (i) on (i)","Das, Dhiman Kumar  Das, D. K.","22","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"402 56488537100 (i) on (i)","Das, Jayanta  Das, J.","39","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"403 55079852400 (i) on (i)","Datta Gupta, Saurabh  Gupta, Saurabh Dutta   Gupta, Saurabh Datta   Gupta, S.","21","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"404 57201273718 (i) on (i)","Deka, Barasha","11","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"405 57208403328 (i) on (i)","Dharavath, Ramesh","24","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"406 53463549700 (i) on (i)","Durbha, Krishna Sandilya  Sandilya, D. Krishna   Krishna Sandilya, D.   Sandilya, D. K.","11","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"407 7201778760 (i) on (i)","Ghosh, Rekha  Ghosh, R.","14","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"408 57192237961 (i) on (i)","Ghoshal, Anirban  GHOSHAL, A. N.I.R.B.A.N.","8","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"409 57203226883 (i) on (i)","Goswami, Kamanashis","14","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"410 57202146098 (i) on (i)","Gupta, Kaushal K.  Gupta, K. K.","27","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"411 57214001333 (i) on (i)","Gupta, Madhulika","13","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"412 56891291400 (i) on (i)","Hajra, Bhaskar","6","6","Indian Institute of Technology (ISM) Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"413 57203914210 (i) on (i)","Hazra, Abhishek","20","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"414 56982573500 (i) on (i)","Irfan, Mohd","21","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"415 7005485728 (i) on (i)","Jha, Kailash  Jha, K.","15","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"416 57202598107 (i) on (i)","Jha, Vijeta  Jha, V.   Jha, Vijcta","8","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"417 56286302300 (i) on (i)","Kakati, Himangshu","7","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"418 56518576300 (i) on (i)","Kumar, Anand  Kumar, A.","25","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"419 57214420164 (i) on (i)","Kumar, Anup","6","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"420 57203794437 (i) on (i)","Kumar, Brajesh","11","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"421 57765272900 (i) on (i)","Kumar, Hemant","17","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"422 57192684462 (i) on (i)","Kumar, Madhu Sudan","12","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"423 57217398043 (i) on (i)","Kumar, Pravir","12","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"424 57193836350 (i) on (i)","Kumar, Pulkit  Kumar, P.","17","6","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"425 57104001300 (i) on (i)","Kumar, Sahadev Sarat  Kumar, S.   Kumar, S. Sarat   Kumar, Sahadev","9","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"426 57213855607 (i) on (i)","Kumar, Shakti Deepak  Kumar, S.   Kumar, S. Deepak   Kumar, Shakti","26","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"427 57201873319 (i) on (i)","Kumar, Shravan Surya  Kumar, S. Surya   Kumar, S.   Kumar, Shravan","25","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"428 56828855100 (i) on (i)","Kumar, Ujjawal","7","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"429 57220974656 (i) on (i)","Kumar, Vikas  Kumar, V.   Kumar, V. Hemanth","9","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"430 7006076434 (i) on (i)","Kumar Rai, Vineet  Kumar Rai, V.","9","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"431 57190936998 (i) on (i)","Kumari, Manisha","17","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"432 57188961508 (i) on (i)","Kumari, Preeti  Kumari, P.","20","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"433 13609574000 (i) on (i)","Kumari, Shilpi  Kumari, Sangeeta   Kumari, S.","12","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"434 56029972400 (i) on (i)","Kuthambalayan, Thyagaraj S.  Kuthambalayan, Thyagaraj S.   Thyagaraj, K. S.","10","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"435 56930132700 (i) on (i)","Lahiri, Durgadas  Lahiri, D.   LAHIRI, DURGADAS   LAHIRI, D.","21","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"436 57193825988 (i) on (i)","Mahanty, Moumita","13","6","Siksha O Anusandhan (Deemed to be University)","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"437 56579946600 (i) on (i)","Majhi, Sabitri  Majhi, S.","6","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"438 57193827275 (i) on (i)","Malik, Kapil Kumar  Malik, K.   Malik, Kapil","17","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"439 57200300885 (i) on (i)","Mathur, Rohit","8","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"440 57193215113 (i) on (i)","Midya, Lipi","6","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"441 57210068107 (i) on (i)","Mishra, Ashutosh K.  Mishra, A.   Mishra, Ashutosh   Mishra, A. K.","8","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"442 57198126344 (i) on (i)","Mishra, Naval M.  Mishra, N. M.   Mishra, Naval","7","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"443 55463287400 (i) on (i)","Mishra, Shantnu R.  Mishra, S.   Mishra, S. R.   Mishra, Shantnu","35","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"444 57191159383 (i) on (i)","Mondal, Amba","9","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"445 57188756996 (i) on (i)","Mondal, Kanchan","7","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"446 44561443800 (i) on (i)","Mondal, Koushik  Mondai, Koushik","17","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"447 57213819959 (i) on (i)","Mondal, Shrabani","8","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"448 57197719735 (i) on (i)","Mondal, Shuvashree","12","6","Indian Institute of Technology (ISM) Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"449 57197077512 (i) on (i)","Mondal, Sonali  Mondal, S.","11","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"450 57209528330 (i) on (i)","Mondal, Subhendu  Mondal, S.","12","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"451 57194413725 (i) on (i)","Muduli, Lalatendu","7","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"452 35734493000 (i) on (i)","Mukherjee, Parboti S.  Mukherjee, Parboti   Mukherjee, P. S.","12","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"453 7201817052 (i) on (i)","Mukhopadhyay, Alok Kumar  Mukhopadhyay, Alok K.   Mukhopadhya, A. K.   Mukhopadhyay, A. K.","41","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"454 57200582340 (i) on (i)","Nawaz, Ahmad","12","6","Ryerson University","Toronto","Canada"
"","View last title","","","",""
"","","","","","",""
"455 57192165145 (i) on (i)","Nayak, Soumen","19","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"456 57213987250 (i) on (i)","Patel, Madhumita","8","6","University of Alberta","Edmonton","Canada"
"","View last title","","","",""
"","","","","","",""
"457 56459651800 (i) on (i)","Pathak, Pramod","39","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"458 57195670821 (i) on (i)","Patne, Ramkarn","14","6","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"459 57196006219 (i) on (i)","Pillai, Prathibha  Pillai, P.","11","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"460 57191162196 (i) on (i)","Pradhan, Jitesh","21","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"461 57151245700 (i) on (i)","Priyam, Piyush  Priyam, P.","7","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"462 57200161469 (i) on (i)","Purty, Bela  Purty, B.","11","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"463 57190570953 (i) on (i)","Rai, Surabhi","10","6","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
