"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 57105964400 (i) on (i)","Sarkar, Santanu","95","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"202 6506360837 (i) on (i)","Tangirala, Arun K.  Tangirala, A. K.   Tangirala, Arun   Tangirala, Arun K.","95","15","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"203 55308894700 (i) on (i)","Bhattacharya, Shanti  Bhattacharya, S.   BHATTACHARYA, SHANTI","94","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"204 23491403400 (i) on (i)","Chakravorty, Anjan  Chakravorty, A.","94","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"205 6603948360 (i) on (i)","Gupte, Neelima  Gupte, N.","94","16","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"206 7003684078 (i) on (i)","Karmalkar, Shreepad  Karmalkar, S.","94","17","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"207 6701680056 (i) on (i)","Maiya, M. P.  Maiya, M. Prakesh   Prakash Maiya, M.   Maiya, Prakash M.   Maiya, Prakash   Maiya, M. Prakash   Maiya, M. P.","94","26","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"208 7203044189 (i) on (i)","Natarajan, Ramamurthy  Natarajan, R.","94","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"209 7007006949 (i) on (i)","Usha, R.  Usha, R.   Usha, R. Josephine   Usha, Ranganathan","94","17","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"210 7102812797 (i) on (i)","Patnaik, Archita  Patnaik, A.","93","20","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"211 55203231500 (i) on (i)","Basavaraj, M. G.  Basavaraj, M. G.   Basavaraj, Madivala G.","92","22","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"212 6602747700 (i) on (i)","Jayashankar, V.","92","16","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
