"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 7006836201 (i) on (i)","Khan, D. C.","35","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"402 6508266742 (i) on (i)","Kitey, Rajesh  Kitey, R.","32","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"403 36011727600 (i) on (i)","Kole, Madhusree","15","11","Dr. B.C. Roy Engineering College, Durgapur","Durgapur","India"
"","View last title","","","",""
"","","","","","",""
"404 57426169800 (i) on (i)","Kumar, Gaurav Arun  Kumar, G. Arun   Kumar, G.   Kumar, Gaurav","44","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"405 57216257229 (i) on (i)","Kumar, Ravindra  Kumar, R.   Kumar, R. Praveen","47","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"406 56513493900 (i) on (i)","Kumari, Punita","14","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"407 57147205200 (i) on (i)","Kushwaha, Anamika  Kushwaha, A.","42","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"408 57213368385 (i) on (i)","Mandal, And Animesh  Mandal, Animesh   Mandal, A.","35","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"409 35810960100 (i) on (i)","Mimani, Akhilesh  Mimani, A.","41","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"410 55420631900 (i) on (i)","Mishra, Ashutosh Kumar  Mishra, Ashutosh K.","25","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"411 13408494100 (i) on (i)","Nath Mustafi, Nirendra  Mustafi, Nirendra   Mustafi, Nirendra Nath   Mustafi, Nirendra N.   Mustafi, N. N.","25","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"412 35497131600 (i) on (i)","Rai, K. N.","20","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"413 57221739098 (i) on (i)","Ramakrishna, Subramanian Anantha  Ramakrishna, S. A.   Ramakrishna, S. Anathana   Ramakrishna, Subramaniam A.   Ramakrishna, S. Anantha   Ramakrishna, Subramanium Anantha","49","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"414 35219146300 (i) on (i)","Ramapanicker, Ramesh","37","11","Centre for Environmental Science & Engineering","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"415 7005597753 (i) on (i)","Rani, Shikha  Rani, S.","12","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"416 23068327000 (i) on (i)","Reddy, Damodar Venkata  Reddy, D. Venkata   Reddy, Damodar","22","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"417 57245486400 (i) on (i)","Saha, Bapan","28","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"418 55210511300 (i) on (i)","Sahoo, Soumya Ranjan  Sahoo, Soumya R.   Sahoo, S. R.","80","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"419 56048269000 (i) on (i)","Sama, Farasha","20","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"420 57205084505 (i) on (i)","Sanghi, Dheeraj  Sanghi, D.","34","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"421 55972885400 (i) on (i)","Shalabh  Shalabh, H.   Shalabh, A.","61","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"422 10040652800 (i) on (i)","Shanker, Rakhi  Shanker, R.","38","11","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"423 56463266500 (i) on (i)","Sharma, Ankush  Sharma, A.","37","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"424 55682655588 (i) on (i)","Sharma, Vikas  Sharma, V.","19","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"425 56190435500 (i) on (i)","Singh, Ajay V.  Singh, A. V.   Singh, Ajay V.   Singh, Ajay Vikram","33","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"426 57190212433 (i) on (i)","Singh, Harminder","13","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"427 57203924964 (i) on (i)","Singh, Narendra","16","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"428 55574182519 (i) on (i)","Verma, Amit  Verma, A.","54","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"429 56998055700 (i) on (i)","Verma, Sumit  Verma, S.","16","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"430 57191245723 (i) on (i)","Verma, Vivek  Verma, V.","32","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"431 7409943454 (i) on (i)","Yudhbir","39","11","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"432 7409926588 (i) on (i)","Abhishek, Abhishek  Abhishek, Abhishek A.   Abhishek, Amit   Abhishek, A.   Abhishek","53","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"433 22833460200 (i) on (i)","Angamuthu, Raja","30","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"434 57210249491 (i) on (i)","Arora, Vipul  Arora, V.","30","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"435 22965681300 (i) on (i)","Banerjee, Kalyan  Banerjee, Kalayan   Banerjee, K.","39","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"436 36774250800 (i) on (i)","Banerjee, Supratik S.  Banerjeey, Supratik   Banerjee, S. S.   Banerjee, Supratik  						    Banerjee, S.","18","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"437 57196617728 (i) on (i)","Bansal, Veena  Bansal, V.","19","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"438 56465007700 (i) on (i)","Chakrabarty, Nabarun  Chakrabartyy, Nabarun","24","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"439 8366540300 (i) on (i)","Chakraborty, Pritam  Chakraborty, P.","36","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"440 57201986041 (i) on (i)","Chaturvedi, Madhu","12","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"441 55451764500 (i) on (i)","Das, Purna C.  Das, P.   Das, P. C.","31","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"442 57188557622 (i) on (i)","Das, Sanjib Kumar  Das, S.   Das, Sanjib   Das, S. K.   Das, Sanjib K.","17","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"443 7006741318 (i) on (i)","Dhar, Durga Nath  Dhar, D. N.   Dhar, Durga N.","39","10","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"444 55822974100 (i) on (i)","Emayavaramban, Balakumar","12","10","Indian Institute of Technology Kanpur","Kanpur","India"
