"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 57203341265 (i) on (i)","Mrudul, Katla  Katla, Mrudul","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"402 56103831900 (i) on (i)","Naik, Rakesh K.  Naik, Rakesh K.   Naik, Rakesh Kumar","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"403 57205126070 (i) on (i)","Naveen, Ganta","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"404 57213626479 (i) on (i)","Nayak, Aditi","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"405 57027065600 (i) on (i)","Nayak, Amrita","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"406 56946330800 (i) on (i)","Nayak, Pratik","3","2","Indian Institute of Technology Bhubaneswar","Bubhaneswar","India"
"","View last title","","","",""
"","","","","","",""
"407 57224708356 (i) on (i)","Nayak, Suryakanta","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"408 57743029400 (i) on (i)","Panda, Samarendra","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"409 57217423866 (i) on (i)","Pandey, Ashwani K.  Pandey, A.   Pandey, Ashwani","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"410 57218400338 (i) on (i)","Parde, Divyesh","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"411 56156714300 (i) on (i)","Pradhani, A.","3","3","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"412 57209121229 (i) on (i)","Prakash, Ved","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"413 57201013683 (i) on (i)","Pundlik, Rajat C.","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"414 57211658465 (i) on (i)","Punith, R. S.  Punith, R.","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"415 57219624832 (i) on (i)","Rai, Nikhil","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"416 57216313505 (i) on (i)","Rana, Debjit","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"417 54401391800 (i) on (i)","Ranasingh, Subhakanta  Ranasingh, Subhakant","3","2","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"418 57212276222 (i) on (i)","Rani, Sonu","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"419 57263584300 (i) on (i)","Rathi, Sonu","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"420 57225177835 (i) on (i)","Sahoo, Rudra Narayan","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
"","","","","","",""
"421 57613904600 (i) on (i)","Sahu, P. R.","3","1","Indian Institute of Technology Bhubaneswar","Bhubaneswar","India"
"","View last title","","","",""
