"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1801 57207944240 (i) on (i)","Chandrashekar, Hediyala B.","8","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1802 55729346900 (i) on (i)","Chatterjee, Asok  Chatterjee, A.","8","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1803 57213483851 (i) on (i)","Chatterjee, Debdeep  Chatterjee, D.","8","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1804 57189986271 (i) on (i)","Chaudhuri, Sambuddha","8","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1805 56533147900 (i) on (i)","Chauhan, Shraddha K.  Chauhan, S.  		                Chauhan, S. K.","8","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1806 57203641760 (i) on (i)","Chavan, Pankaj S.  Chavan, Pankaj","8","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1807 57347052900 (i) on (i)","Chetia, Sumana  Chetia, S.","8","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1808 57208795312 (i) on (i)","Choudhury, Tathagata Roy","8","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1809 57202841711 (i) on (i)","Das, Jayabrata","8","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1810 57224775484 (i) on (i)","Das, Sudhansu Sekhar  Das, S. S.","8","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1811 24474029200 (i) on (i)","Datta, Debalina  Datta, D.","8","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1812 57208026193 (i) on (i)","Deepthi, Bhadran P.  Deepthi, Bhadran   Deepthi, B. P.   Deepthi, B.","8","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1813 57217692765 (i) on (i)","Deshmukh, Sanchit  Deshmukh, S.","8","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
