"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57191632786 (i) on (i)","Siri Kiran Janardhana, Reddy Kunda","3","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"602 57536112700 (i) on (i)","Soni, Raghav","3","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"603 57192277066 (i) on (i)","Sridharan, Kousik Sarathy  Sridharan, Kousik S.","9","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"604 57204711931 (i) on (i)","Subhavana, Katakam L.  Subhavana, K. L.   Subhavana, Katakam","4","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"605 57202251346 (i) on (i)","Sudarsanan, Akhil","6","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"606 57193242036 (i) on (i)","Sudhakar, Karpagam Uma  Sudhakar, Karpagam U.","3","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"607 10039586300 (i) on (i)","Sukumar, Daniel  Daniel, Sukumar   SUKUMAR, D.   Sukumar, D.","14","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"608 57199508133 (i) on (i)","Suryamukhi, K.  Kuchibhotla, Suryamukhi","9","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"609 57215872610 (i) on (i)","Tapar, Jinal  Tapar, Jinal K.","13","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"610 57211937204 (i) on (i)","Tekure, Veeresh","4","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"611 56032967100 (i) on (i)","Thangavelu, Karthik","4","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"612 37059758700 (i) on (i)","Thejaswini, M.  Thejaswini, M.","6","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"613 56453381400 (i) on (i)","Trinadh, A. Satya","4","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"614 57204821731 (i) on (i)","Tripathi, Amit","9","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"615 57203202111 (i) on (i)","Uday, Thummaluri  Thummaluri, Uday   Uday, T.","9","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"616 57191992353 (i) on (i)","Vadlakonda, Balraju","6","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"617 57196404089 (i) on (i)","Valsalakumari, Remya","3","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"618 57200631466 (i) on (i)","Vangapally, Naresh","3","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"619 57195278189 (i) on (i)","Vedurada, Jyothi","7","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"620 56151877100 (i) on (i)","Vemishetty, Naresh","13","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"621 56465626600 (i) on (i)","Venkat, Rakesh","8","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"622 54911905800 (i) on (i)","Venkat Ramulu, Bokka  Venkat Ramulu, B.","3","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"623 57095065800 (i) on (i)","VenkataKeerthy, S.  Venkatakeerthy, S.   Venkata Keerthy, S.","5","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"624 56495997700 (i) on (i)","Wilson, Shyju","4","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"625 57210470041 (i) on (i)","Yalagala, Bhavani Prasad  Yalagala, Bhavaniprasad","6","3","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"626 56502320800 (i) on (i)","Yatendra Babu, G. V.N.  Yatendra Babu, G. V.N.   Yatendrababu, G. V.N.","4","3","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"627 56303762500 (i) on (i)","Abhijith, M. S.  Abhijith, M.","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"628 55807450900 (i) on (i)","Adithyan, I.","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"629 56393846300 (i) on (i)","Agarwal, Nitin","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"630 57222035830 (i) on (i)","Agarwalla, Sushama","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"631 56618390100 (i) on (i)","Agawane, G.","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"632 56167368700 (i) on (i)","Ahammed, Shaik Asif  Ahammed, Shaik A.","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"633 57225961203 (i) on (i)","Ahmed, Md Soif","5","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"634 57190987003 (i) on (i)","Ahmed, Shaik Moin","3","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"635 16400848200 (i) on (i)","Akella, Prabhakar","5","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"636 57216361387 (i) on (i)","Akolekar, Ninad","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"637 57213000848 (i) on (i)","Andraju, Lala Bahadur","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"638 57219631758 (i) on (i)","Antony Franklin, A.  A., Antony Franklin   A, Antony Franklin","8","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"639 57218167044 (i) on (i)","Anupoju, Varaprasad","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"640 57223099118 (i) on (i)","Anusree, C. V.","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"641 57218126783 (i) on (i)","Athira, K. S.","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"642 57210469823 (i) on (i)","Bandyopadhyay, Soumya","4","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"643 57209881091 (i) on (i)","Barsaiyan, Vivek","8","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"644 55780480400 (i) on (i)","Basappa, Umesh  Umesh, B.","5","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"645 57203743312 (i) on (i)","Bethapudi, Sundeep  Bethapudi, S.","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"646 57211319344 (i) on (i)","Bhar, Madhushri","5","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"647 57212214059 (i) on (i)","Bharti, Vikram Kishore  Bharti, Vikram   Bharti, Vikram K.","5","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"648 57209105372 (i) on (i)","Bhattacharjee, Uddipta","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"649 57207815260 (i) on (i)","Bhattacharya, Ayushman","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"650 57201584796 (i) on (i)","Bhattacherjee, Subhra Shankha  Bhattacherjee, Subhra S.","7","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"651 57221741397 (i) on (i)","Bhogone, Manjunath V.  Bhogone, M. V.","6","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"652 57206721811 (i) on (i)","Bisht, Dikshant","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"653 57189039658 (i) on (i)","Bojja, Haranath  Haranath, Bojja","3","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"654 56811325500 (i) on (i)","Bolli, Sridhar  Sridhar, Bolli   Bolli, S.","4","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"655 56168229600 (i) on (i)","Chaganti, Ramaraju","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"656 56330285200 (i) on (i)","Chaitra, N. C.","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"657 6507575807 (i) on (i)","Chakravarti, Madhumita","9","2","Defence Research and Development Organisation India","Dehradun","India"
"","View last title","","","",""
"","","","","","",""
"658 56636848600 (i) on (i)","Chandra Prakash, Konkimalla  Chandra Prakash, K.","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"659 57222401812 (i) on (i)","Chaudhari, Vasudeo","6","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"660 56690628100 (i) on (i)","Chivukula, Krishna Bharadwaj","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"661 57218659628 (i) on (i)","Choudhury, Anjishnu  Choudhury, A.","3","2","The University of British Columbia","Vancouver","Canada"
"","View last title","","","",""
"","","","","","",""
"662 57209007816 (i) on (i)","Cilaveni, Goutham","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"663 57215344636 (i) on (i)","Das, Santanu","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"664 57200960809 (i) on (i)","Date, Mahendra D.","5","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"665 57200500898 (i) on (i)","Datla, Rajeshreddy  Reddy, D. Rajesh   Datla, Rajesh Reddy","10","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"666 57212508017 (i) on (i)","De, Arkadipta","5","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"667 57203195448 (i) on (i)","Deepak, B. Pemmaraju  Deepak, B. P.","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"668 56595213400 (i) on (i)","Deepika, J.  Deepika, J.   J, Deepika","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"669 57192254400 (i) on (i)","Deshmukh, Ankit","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"670 57215828769 (i) on (i)","Dev, Amal  Dev, A.","3","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"671 57204567045 (i) on (i)","Dev, Chander","3","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"672 57217388607 (i) on (i)","Devadkar, Ajitrao Kisan  Devadkar, Ajitrao","3","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"673 57193612113 (i) on (i)","Devarakonda, Surya Teja  Devarakonda, S. T.","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"674 57189094963 (i) on (i)","Devi Pantula, Priyanka","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"675 57222641129 (i) on (i)","Dhamija, Gaurav","7","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"676 57211276530 (i) on (i)","Dua, Radhika  Dua, Radhika Dua","3","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"677 57218710597 (i) on (i)","Duddi, Murali","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"678 57209908316 (i) on (i)","Dutt, Rashi","7","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"679 57202940716 (i) on (i)","Ehteshamuddin, Syed","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"680 55995609800 (i) on (i)","Galande, Ashwini S.  Galande, Ashwini","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"681 57189846338 (i) on (i)","Ganganagoudar, Anand","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"682 57210360101 (i) on (i)","Ganguly, Ronit","3","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"683 57203791734 (i) on (i)","Gangwar, Rahul","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"684 57203059326 (i) on (i)","Gangwar, Saurabh","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"685 57213255385 (i) on (i)","Garg, Vaibhav","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"686 57194537405 (i) on (i)","George, Anu","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"687 57219222656 (i) on (i)","Ghar, Sachin","2","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"688 57191090919 (i) on (i)","Ghole, Aniket Ramesh  Ghole, A. R.","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"689 57215032162 (i) on (i)","Ghori, Inayathullah","4","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"690 57209815089 (i) on (i)","Ghosh, Arghya","6","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"691 57093065300 (i) on (i)","Ghosh, Dipankar","9","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"692 55609330200 (i) on (i)","Ghosh, Narendra Nath  Ghosh, N.","5","2","Indian Institute of Technology Hyderabad","Kandi","India"
"","View last title","","","",""
"","","","","","",""
"693 57201334182 (i) on (i)","Ghosh, Subrata","2","2","Indian Institute of Technology Hyderabad","Hyderabad","India"
"","View last title","","","",""
