"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 7103066055 (i) on (i)","Sharma, Yogesh Kumar  Sharma, Yogesh","71","23","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"202 7403307033 (i) on (i)","Srivastava, Satya Prakash  SRIVASTAVA, S. P.   Sriavstava, S. P.   Srivastava, Satya P.   Srivastava, Satya Prakesh   Srivastava, S. P.","71","13","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"203 56121821400 (i) on (i)","Gupta, Shiv Kumar  Guptaa, S. K.   Gupta, Shiv K.   Gupta, S. K.","70","11","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"204 55356151200 (i) on (i)","Peddoju, Sateesh Kumar  Peddoju, Sateesh K.   Peddoju, S. K.","70","17","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"205 7004183343 (i) on (i)","Maitra, Tulika  Maitra, T.","69","12","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"206 12783902100 (i) on (i)","Mula, Suhrit  Mula, S.","69","20","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"207 57204188574 (i) on (i)","Roy, Sudip  Roy, Somdip","69","12","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"208 57198295473 (i) on (i)","Kaur, Davinder  Kaur, D.","68","14","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"209 6701761343 (i) on (i)","Mehrotra, Indu  Mehrotra, I.","68","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"210 6602705260 (i) on (i)","Tyagi, C. H.  Tyagi, C. R.","68","14","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"211 15130971300 (i) on (i)","Arora, Navneet  Arora, N.","67","17","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
