"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"201 8655731000 (i) on (i)","Raman, Bhaskaran  Raman, B.","90","25","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"202 36063779800 (i) on (i)","Roy, Sandip Kumar  Roy, S.   ROY, S. K.   Roy, Sandip K.   ROY, S.   Roy, S. K.   Roy, Sandip","90","19","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"203 7004990704 (i) on (i)","Sarin, Pradeep  Sarin, P.","90","27","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"204 7003908772 (i) on (i)","Sudarshan, S.  Sudarshan, S.","90","25","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"205 6504824951 (i) on (i)","Vishal, Vikram  Vishal, V.","90","31","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"206 7006831006 (i) on (i)","Chandorkar, Arun N.  Chandorkar, A. N.   Chandorkar, Arun   Chandorkar, A.","89","12","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"207 6701597029 (i) on (i)","Date, Prashant P.  Date, P. P.   Date, Prashant","89","17","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"208 17534556300 (i) on (i)","Kumar, Anil  Kumar, A.   Kumar, Anshu","89","30","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"209 6603402038 (i) on (i)","Bandyopadhyaya, Rajdip  Bandyopadhyaya, R.","88","27","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"210 6603089703 (i) on (i)","Jagatap, Bhagawantrao N.  Jagatap, B. N.","88","13","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"211 55845419499 (i) on (i)","Mishra, Sushil K.  Mishra, S.   Mishra, Sushil K.   Mishra, S. K.   Mishra, Sushil Kumar   Mishra, Sushil","88","18","Indian Institute of Technology Bombay","Mumbai","India"
