"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"45 55931639700 (i) on (i)","Roy, Rudra N.  Roy, R. N.   Roy, Rudra N.","8","5","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"46 57193678213 (i) on (i)","Prasad, D. Shakthi","7","3","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"47 57195219591 (i) on (i)","Rahul, Chengot Sankaramenon  S. Rahul, C.   Rahul, C. S.","7","3","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"48 57189035466 (i) on (i)","Sanila, K. S.","7","2","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"49 56666721300 (i) on (i)","De, Sandipan  Sandipan, D. E.","6","2","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"50 36483084500 (i) on (i)","Karanjkar, Neha  Karanjkar, Neha V.","6","2","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"51 57216180915 (i) on (i)","Sadhukhan, Surasree","6","2","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"52 22957937400 (i) on (i)","Girkar, Siddhali V.  Girkar, Siddhali","5","4","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"53 35560572400 (i) on (i)","Sharma, Anupam","5","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"54 57222072154 (i) on (i)","Banerjee, Srijib","4","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"55 57414350400 (i) on (i)","Dutta, Sudakshina","4","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"56 57345155300 (i) on (i)","Gaonkar, Rajesh S.Prabhu","4","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"57 57217194752 (i) on (i)","Sanjeev, Mithun M.  Sanjeev, M.","4","2","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"58 57226745460 (i) on (i)","Gowtham, V.  V.Gowtham","3","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"59 57339022200 (i) on (i)","Israyelu, M.","3","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"60 57219796123 (i) on (i)","Prakash, Jai  Prakash, J.","3","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"61 57217124414 (i) on (i)","Priyadarsini, Minerva","3","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"62 57218877381 (i) on (i)","Thirupathi, Nadimetla  Thirupathi, N.","3","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"63 57346818000 (i) on (i)","Fernandes, Rushil","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"64 57224665968 (i) on (i)","Jain, Sahaj","2","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"65 57226559522 (i) on (i)","Jayaganthan, Sneha","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"66 57223681101 (i) on (i)","Kashikar, Prachi","2","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"67 57208750669 (i) on (i)","Mathew, Prince S.Manu  Mathew, Prince   Mathew, P. S.Manu","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"68 57347138300 (i) on (i)","Mhaske, Krishna","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"69 57218514620 (i) on (i)","Naik Dessai, Amey","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"70 57193356074 (i) on (i)","Nayagam, Chitra S.  Nayagam, Chitra","2","2","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"71 57280479300 (i) on (i)","Neelakandan, R.","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"72 57216688176 (i) on (i)","Prasad, U. Rajendra","2","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"73 57222026017 (i) on (i)","Prasad D, Shakthi","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"74 57225047879 (i) on (i)","Rashid, Ria","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"75 57219923106 (i) on (i)","Roy, Roumita","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"76 57394893300 (i) on (i)","Saini, Shelly","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"77 57322283700 (i) on (i)","Shafrin, K. S.","2","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"78 57219765310 (i) on (i)","Thomas, Anna","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"79 57222021444 (i) on (i)","Vishwakarma, Prasoon","2","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"80 57220656601 (i) on (i)","Bansal, Avya","1","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"81 57537523600 (i) on (i)","Bhade, Pavitra Prakash","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"82 57760310600 (i) on (i)","Bhatnagar, P.","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"83 57824252600 (i) on (i)","D Kore, Sachin","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"84 57866653400 (i) on (i)","Dessai, Amey Naik","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"85 57217028593 (i) on (i)","Doke, Piyush","1","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"86 57354061500 (i) on (i)","Fartyal, Neeraj Singh","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"87 57697694200 (i) on (i)","Haldar, Sandip","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"88 57218251550 (i) on (i)","Jacob, T. I.","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"89 57218836170 (i) on (i)","Jonwal, Sunil Kumar","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"90 57355278400 (i) on (i)","Kevadiya, Rutvik","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"91 57222020023 (i) on (i)","Khan, Saquib","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"92 57485211800 (i) on (i)","Khowal, Pooja","1","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"93 57899858400 (i) on (i)","Kottilingal, Rajeev Kumar","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"94 57740448800 (i) on (i)","Kumar, Avinash","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"95 57226741560 (i) on (i)","Kumar, Jitendra","1","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"96 57222034226 (i) on (i)","Leo, John V.","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"97 57354373300 (i) on (i)","Marwah, Himanshu","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"98 57356135000 (i) on (i)","Mehta, Svara","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"99 57823984100 (i) on (i)","Nadimetla, Thirupathi","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"100 57696138200 (i) on (i)","Naik, Darshay","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"101 57222987964 (i) on (i)","Naikdesai, Amey","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"102 57222575320 (i) on (i)","Panda, Swagat Kumar","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"103 57222666286 (i) on (i)","Pandit, Saptesh S.","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"104 57222709919 (i) on (i)","Panuganti, Kranthi","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"105 57466107500 (i) on (i)","Partiksha","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"106 57327708700 (i) on (i)","Pooja","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"107 57215812770 (i) on (i)","Prakash, Adarsh","1","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"108 57222032213 (i) on (i)","Prasad, Shakthi D.","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"109 57406664300 (i) on (i)","Singh, Saurabh","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"110 57222019935 (i) on (i)","Suri, Aayush","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"111 57338928200 (i) on (i)","Upputuri, Rajendra Prasad","1","1","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"112 57696138100 (i) on (i)","Vaghasia, Yutiben","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
"113 57228089500 (i) on (i)","Verma, Ajeet Kumar","1","0","Indian Institute of Technology Goa","Ponda","India"
"","View last title","","","",""
"","","","","","",""
