"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1601 57192892610 (i) on (i)","Vicharapu, Buchibabu  Vicharapu, B.   Buchibabu, V.","10","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1602 55329722700 (i) on (i)","Vyas, Parag K.","10","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1603 6701355539 (i) on (i)","Waghmare, S. S.","10","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1604 57195579614 (i) on (i)","Xavier, Nithin","10","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1605 57191967480 (i) on (i)","Zaffar, Mohammad","10","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1606 15827547300 (i) on (i)","Agnihotri, Satish B.  Agnihotri, S. B.   Agnihotri, Satish B.   Agnihotri, Satish","9","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1607 56925059900 (i) on (i)","Aneja, Karanveer S.  Aneja, Karanveer","9","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1608 57200820775 (i) on (i)","Ansari, Farah","9","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1609 57208316724 (i) on (i)","Ansari, Tariq Anwar  Ansari, T. A.   Ansari, T.","9","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1610 57205118100 (i) on (i)","Anshuman, Aatish","9","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1611 15520594900 (i) on (i)","Appukuttan, Deepti","9","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1612 55565339200 (i) on (i)","Aras, Girish","9","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1613 56548892700 (i) on (i)","Ardhapure, Ajaykumar V.  Ardhapure, Ajaykumar   Ardhapure, Ajaykumar V.   Ardhapure, Ajay","9","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1614 57196352382 (i) on (i)","Arora, Devsamridhi","9","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1615 57188733282 (i) on (i)","Aswar, Vikas R.","9","7","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1616 57220752551 (i) on (i)","Attrish, Diksha","9","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1617 57204183312 (i) on (i)","Banappanavar, Gangadhar S.  Banappanavar, Gangadhar","9","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1618 57222020990 (i) on (i)","Banerjee, Arghya","9","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1619 57198042899 (i) on (i)","Banerjee, Debjani  Banerjee, D.","9","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1620 11339028900 (i) on (i)","Bartake, Prasad P.  Bartake, P. P.","9","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
